rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy,stimulus_middle,problems,smooth,distraction,strategies,easier,similar,comments
1256.7999999970198,,rt_thecrossant_black4,1478279,,,,black_plus_sign,,,50,,,1,,,,,,,1,,,,,,,,,
null,,color_black4,1478388,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color)4,1481892,,,,black_plus_sign,,,null,object_12a.png,object_08b.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color)4,1482817,,,,blue,,,null,object_12a.png,object_08b.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor4,1483319,,,,blue,,,null,object_12a.png,object_08b.png,,,,,,,,,,,,,,,,,
853.1000000014901,,rt_thecrossant_black4,1484401,,,,black_plus_sign,,,49,,,1,,,,,,,1,,,,,,,,,
null,,color_black4,1484504,,,,black_plus_sign,,,null,,,,,,,,,,,,,,,,,,,
null,,thebreak,1484609,,,,<p></p>,,,null,,,,,,,,,,,,,,,,,,,
2171.2000000029802,,intro_0,1486783,,,,instruct,,,32,,,,,,,,,,,,,,,,,,,
6562.79999999702,,directmemory_phase4,1493347,,,,object_01b.png,,,51,,,1,,object_08a.png,object_09b.png,object_08c.png,object_08c.png,,0.6923076923076923,1,,,,,,,,
4522,,directmemory_phase4,1497871,,,,object_13c.png,,,51,,,1,,object_06c.png,object_05a.png,object_03c.png,object_03c.png,,0.6956521739130435,1,,,,,,,,
2530.5,,directmemory_phase4,1500407,,,,object_10a.png,,,49,,,1,,object_09b.png,object_01a.png,object_09c.png,object_09b.png,,0.6989247311827957,1,,,,,,,,
