rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,weighted_accuracy,tooquick
3359.099999964237,,directmemory_phase2,649109,,,,object_04a.png,,,50,,,1,,object_01a.png,object_04c.png,object_11a.png,object_04c.png,,0.5882352941176471,1,
1578.300000011921,,directmemory_phase2,650690,,,,object_09c.png,,,50,,,1,,object_04a.png,object_08b.png,object_02b.png,object_08b.png,,0.6111111111111112,1,
7556.300000011921,,directmemory_phase2,658250,,,,object_01a.png,,,49,,,0,,object_03c.png,object_06c.png,object_09b.png,object_06c.png,,0.5789473684210527,0,
2274.100000023842,,directmemory_phase2,660527,,,,object_08c.png,,,50,,,1,,object_12a.png,object_06a.png,object_03b.png,object_06a.png,,0.6,1,
1444.6000000238419,,directmemory_phase2,661975,,,,object_12a.png,,,50,,,1,,object_05b.png,object_02b.png,object_03a.png,object_02b.png,,0.6190476190476191,1,
1856.300000011921,,directmemory_phase2,663833,,,,object_08a.png,,,50,,,1,,object_04a.png,object_15c.png,object_02b.png,object_15c.png,,0.6363636363636364,1,
2163.899999976158,,directmemory_phase2,666000,,,,object_05b.png,,,51,,,1,,object_08b.png,object_10a.png,object_05a.png,object_05a.png,,0.6521739130434783,1,
1218.2000000476837,,directmemory_phase2,667221,,,,object_10a.png,,,51,,,1,,object_15c.png,object_09c.png,object_03b.png,object_03b.png,,0.6666666666666666,1,
5714,,directmemory_phase2,672938,,,,object_13c.png,,,51,,,1,,object_05a.png,object_03c.png,object_11a.png,object_11a.png,,0.68,1,
3036,,directmemory_phase2,675975,,,,object_13b.png,,,49,,,1,,object_12c.png,object_02b.png,object_08c.png,object_12c.png,,0.6923076923076923,1,
4765.5,,directmemory_phase2,680744,,,,object_02c.png,,,50,,,1,,object_09c.png,object_03a.png,object_04c.png,object_03a.png,,0.7037037037037037,1,
4314.800000011921,,directmemory_phase2,685062,,,,object_03c.png,,,49,,,1,,object_14a.png,object_11a.png,object_13c.png,object_14a.png,,0.7142857142857143,1,
2107,,directmemory_phase2,687172,,,,object_02a.png,,,49,,,1,,object_14b.png,object_14a.png,object_12a.png,object_14b.png,,0.7241379310344828,1,
1638.800000011921,,directmemory_phase2,688813,,,,object_07b.png,,,50,,,0,,object_04b.png,object_04a.png,object_09b.png,object_09b.png,,0.7,0,
null,,thebreak,688918,,,,<p></p>,,,null,,,,,,,,,,,,
3175.899999976158,,intro_0,692095,,,,instruct,,,32,,,,,,,,,,,,
null,,learn_phase(without_color)3,695598,,,,black_plus_sign,,,null,object_14b.png,object_02a.png,,,,,,,,,,
null,,black_cross(without_color)3,696632,,,,blue,,,null,object_14b.png,object_02a.png,,,,,,,,,,
null,,rt_plussign_withcolor3,697136,,,,blue,,,null,object_14b.png,object_02a.png,,,,,,,,,,
1958.699999988079,,rt_thecrossant_black3,698109,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black3,698212,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,701717,,,,black_plus_sign,,,null,object_15c.png,object_08a.png,,,,,,,,,,
null,,black_cross(without_color)3,702384,,,,green,,,null,object_15c.png,object_08a.png,,,,,,,,,,
null,,rt_plussign_withcolor3,702887,,,,green,,,null,object_15c.png,object_08a.png,,,,,,,,,,
1333.5,,rt_thecrossant_black3,704228,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black3,704332,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,707837,,,,black_plus_sign,,,null,object_10c.png,object_04b.png,,,,,,,,,,
null,,black_cross(without_color)3,708368,,,,blue,,,null,object_10c.png,object_04b.png,,,,,,,,,,
null,,rt_plussign_withcolor3,708872,,,,blue,,,null,object_10c.png,object_04b.png,,,,,,,,,,
1326.199999988079,,rt_thecrossant_black3,710348,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black3,710452,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,713957,,,,black_plus_sign,,,null,object_09c.png,object_08b.png,,,,,,,,,,
null,,black_cross(without_color)3,714938,,,,green,,,null,object_09c.png,object_08b.png,,,,,,,,,,
null,,rt_plussign_withcolor3,715441,,,,green,,,null,object_09c.png,object_08b.png,,,,,,,,,,
956,,rt_thecrossant_black3,716467,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black3,716571,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,720076,,,,black_plus_sign,,,null,object_04c.png,object_04a.png,,,,,,,,,,
null,,black_cross(without_color)3,720986,,,,blue,,,null,object_04c.png,object_04a.png,,,,,,,,,,
null,,rt_plussign_withcolor3,721489,,,,blue,,,null,object_04c.png,object_04a.png,,,,,,,,,,
1478.8999999761581,,rt_thecrossant_black3,722586,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black3,722691,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,726196,,,,black_plus_sign,,,null,object_11a.png,object_13c.png,,,,,,,,,,
null,,black_cross(without_color)3,727096,,,,blue,,,null,object_11a.png,object_13c.png,,,,,,,,,,
null,,rt_plussign_withcolor3,727598,,,,blue,,,null,object_11a.png,object_13c.png,,,,,,,,,,
1379.9000000357628,,rt_thecrossant_black3,728705,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black3,728809,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,732315,,,,black_plus_sign,,,null,object_05a.png,object_05b.png,,,,,,,,,,
null,,black_cross(without_color)3,732900,,,,blue,,,null,object_05a.png,object_05b.png,,,,,,,,,,
null,,rt_plussign_withcolor3,733403,,,,blue,,,null,object_05a.png,object_05b.png,,,,,,,,,,
1168.5999999642372,,rt_thecrossant_black3,734826,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black3,734930,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,738435,,,,black_plus_sign,,,null,object_03a.png,object_02c.png,,,,,,,,,,
null,,black_cross(without_color)3,739478,,,,blue,,,null,object_03a.png,object_02c.png,,,,,,,,,,
null,,rt_plussign_withcolor3,739981,,,,blue,,,null,object_03a.png,object_02c.png,,,,,,,,,,
800.6000000238419,,rt_thecrossant_black3,740946,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black3,741050,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,744555,,,,black_plus_sign,,,null,object_06c.png,object_01a.png,,,,,,,,,,
null,,black_cross(without_color)3,745169,,,,green,,,null,object_06c.png,object_01a.png,,,,,,,,,,
null,,rt_plussign_withcolor3,745672,,,,green,,,null,object_06c.png,object_01a.png,,,,,,,,,,
1164.5,,rt_thecrossant_black3,747065,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black3,747170,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,750674,,,,black_plus_sign,,,null,object_03b.png,object_10a.png,,,,,,,,,,
null,,black_cross(without_color)3,751566,,,,blue,,,null,object_03b.png,object_10a.png,,,,,,,,,,
null,,rt_plussign_withcolor3,752069,,,,blue,,,null,object_03b.png,object_10a.png,,,,,,,,,,
990.5,,rt_thecrossant_black3,753185,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black3,753289,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,756794,,,,black_plus_sign,,,null,object_12a.png,object_02b.png,,,,,,,,,,
null,,black_cross(without_color)3,757655,,,,blue,,,null,object_12a.png,object_02b.png,,,,,,,,,,
null,,rt_plussign_withcolor3,758159,,,,blue,,,null,object_12a.png,object_02b.png,,,,,,,,,,
1708.3999999761581,,rt_thecrossant_black3,759306,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black3,759410,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,762914,,,,black_plus_sign,,,null,object_12c.png,object_13b.png,,,,,,,,,,
null,,black_cross(without_color)3,763586,,,,blue,,,null,object_12c.png,object_13b.png,,,,,,,,,,
null,,rt_plussign_withcolor3,764090,,,,blue,,,null,object_12c.png,object_13b.png,,,,,,,,,,
1462.300000011921,,rt_thecrossant_black3,765426,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black3,765529,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,769034,,,,black_plus_sign,,,null,object_07b.png,object_09b.png,,,,,,,,,,
null,,black_cross(without_color)3,769643,,,,green,,,null,object_07b.png,object_09b.png,,,,,,,,,,
null,,rt_plussign_withcolor3,770147,,,,green,,,null,object_07b.png,object_09b.png,,,,,,,,,,
1005.3000000119209,,rt_thecrossant_black3,771547,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black3,771651,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,775156,,,,black_plus_sign,,,null,object_08c.png,object_06a.png,,,,,,,,,,
null,,black_cross(without_color)3,776067,,,,blue,,,null,object_08c.png,object_06a.png,,,,,,,,,,
null,,rt_plussign_withcolor3,776570,,,,blue,,,null,object_08c.png,object_06a.png,,,,,,,,,,
1179.5999999642372,,rt_thecrossant_black3,777666,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black3,777770,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,781274,,,,black_plus_sign,,,null,object_03c.png,object_14a.png,,,,,,,,,,
null,,black_cross(without_color)3,782009,,,,blue,,,null,object_03c.png,object_14a.png,,,,,,,,,,
null,,rt_plussign_withcolor3,782513,,,,blue,,,null,object_03c.png,object_14a.png,,,,,,,,,,
1209.5999999642372,,rt_thecrossant_black3,783785,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black3,783889,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,thebreak,783994,,,,<p></p>,,,null,,,,,,,,,,,,
864.6999999880791,,intro_0,784861,,,,instruct,,,32,,,,,,,,,,,,
3666.2000000476837,,directmemory_phase3,788529,,,,object_02a.png,,,50,,,1,,object_13c.png,object_14b.png,object_06a.png,object_14b.png,,0.7096774193548387,1,
3493.100000023842,,directmemory_phase3,792026,,,,object_09c.png,,,49,,,1,,object_08b.png,object_02b.png,object_03c.png,object_08b.png,,0.71875,1,
3592.800000011921,,directmemory_phase3,795622,,,,object_12a.png,,,51,,,1,,object_08b.png,object_10a.png,object_02b.png,object_02b.png,,0.7272727272727273,1,
1786.8999999761581,,directmemory_phase3,797412,,,,object_07b.png,,,50,,,1,,object_10a.png,object_09b.png,object_08b.png,object_09b.png,,0.7352941176470589,1,
1300.699999988079,,directmemory_phase3,798716,,,,object_05b.png,,,49,,,1,,object_05a.png,object_11a.png,object_01a.png,object_05a.png,,0.7428571428571429,1,
2273.399999976158,,directmemory_phase3,800993,,,,object_02c.png,,,49,,,1,,object_03a.png,object_06c.png,object_13b.png,object_03a.png,,0.75,1,
2230.099999964237,,directmemory_phase3,803226,,,,object_04a.png,,,49,,,1,,object_04c.png,object_02b.png,object_10c.png,object_04c.png,,0.7567567567567568,1,
3482,,directmemory_phase3,806711,,,,object_08c.png,,,49,,,1,,object_06a.png,object_12c.png,object_09c.png,object_06a.png,,0.7631578947368421,1,
1639.4000000357628,,directmemory_phase3,808353,,,,object_10a.png,,,50,,,1,,object_10c.png,object_03b.png,object_05a.png,object_03b.png,,0.7692307692307693,1,
2422.399999976158,,directmemory_phase3,810778,,,,object_13b.png,,,51,,,1,,object_05a.png,object_04a.png,object_12c.png,object_12c.png,,0.775,1,
1568.699999988079,,directmemory_phase3,812350,,,,object_01a.png,,,50,,,1,,object_04a.png,object_06c.png,object_03b.png,object_06c.png,,0.7804878048780488,1,
4267.099999964237,,directmemory_phase3,816621,,,,object_13c.png,,,49,,,1,,object_11a.png,object_06c.png,object_12a.png,object_11a.png,,0.7857142857142857,1,
4495.100000023842,,directmemory_phase3,821120,,,,object_08a.png,,,51,,,1,,object_06a.png,object_12a.png,object_15c.png,object_15c.png,,0.7906976744186046,1,
3439.199999988079,,directmemory_phase3,824562,,,,object_10c.png,,,49,,,1,,object_04b.png,object_03a.png,object_05b.png,object_04b.png,,0.7954545454545454,1,
1672.9000000357628,,directmemory_phase3,826237,,,,object_03c.png,,,50,,,1,,object_07b.png,object_14a.png,object_09b.png,object_14a.png,,0.8,1,
null,,thebreak,826342,,,,<p></p>,,,null,,,,,,,,,,,,
1759.699999988079,,intro_0,828104,,,,instruct,,,32,,,,,,,,,,,,
null,,learn_phase(without_color)4,831501,,,,black_plus_sign,,,null,object_04b.png,object_10c.png,,,,,,,,,,
null,,black_cross(without_color)4,832131,,,,blue,,,null,object_04b.png,object_10c.png,,,,,,,,,,
null,,rt_plussign_withcolor4,832634,,,,blue,,,null,object_04b.png,object_10c.png,,,,,,,,,,
880.1999999880791,,rt_thecrossant_black4,834013,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black4,834116,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,837622,,,,black_plus_sign,,,null,object_13c.png,object_11a.png,,,,,,,,,,
null,,black_cross(without_color)4,838165,,,,green,,,null,object_13c.png,object_11a.png,,,,,,,,,,
null,,rt_plussign_withcolor4,838668,,,,green,,,null,object_13c.png,object_11a.png,,,,,,,,,,
840.5,,rt_thecrossant_black4,840133,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black4,840237,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,843742,,,,black_plus_sign,,,null,object_10a.png,object_03b.png,,,,,,,,,,
null,,black_cross(without_color)4,844733,,,,blue,,,null,object_10a.png,object_03b.png,,,,,,,,,,
null,,rt_plussign_withcolor4,845237,,,,blue,,,null,object_10a.png,object_03b.png,,,,,,,,,,
1057.800000011921,,rt_thecrossant_black4,846254,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black4,846358,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,849862,,,,black_plus_sign,,,null,object_04c.png,object_04a.png,,,,,,,,,,
null,,black_cross(without_color)4,850499,,,,green,,,null,object_04c.png,object_04a.png,,,,,,,,,,
464.80000001192093,,rt_plussign_withcolor4,851001,,,,green,,,50,object_04c.png,object_04a.png,,,,,,,,,,
null,,rt_thecrossant_black4,852372,,,,black_plus_sign,,,null,,,1,,,,,,,1,,
null,,color_black4,852476,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,855980,,,,black_plus_sign,,,null,object_09b.png,object_07b.png,,,,,,,,,,
null,,black_cross(without_color)4,856668,,,,green,,,null,object_09b.png,object_07b.png,,,,,,,,,,
null,,rt_plussign_withcolor4,857171,,,,green,,,null,object_09b.png,object_07b.png,,,,,,,,,,
882.5999999642372,,rt_thecrossant_black4,858491,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black4,858596,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,862100,,,,black_plus_sign,,,null,object_05b.png,object_05a.png,,,,,,,,,,
null,,black_cross(without_color)4,862884,,,,blue,,,null,object_05b.png,object_05a.png,,,,,,,,,,
null,,rt_plussign_withcolor4,863387,,,,blue,,,null,object_05b.png,object_05a.png,,,,,,,,,,
null,,rt_thecrossant_black4,864611,,,,black_plus_sign,,,null,,,,,,,,,,1,,
null,,color_black4,864716,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,868220,,,,black_plus_sign,,,null,object_14b.png,object_02a.png,,,,,,,,,,
null,,black_cross(without_color)4,869264,,,,blue,,,null,object_14b.png,object_02a.png,,,,,,,,,,
null,,rt_plussign_withcolor4,869768,,,,blue,,,null,object_14b.png,object_02a.png,,,,,,,,,,
1591,,rt_thecrossant_black4,870732,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black4,870836,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,874341,,,,black_plus_sign,,,null,object_02c.png,object_03a.png,,,,,,,,,,
null,,black_cross(without_color)4,875018,,,,blue,,,null,object_02c.png,object_03a.png,,,,,,,,,,
null,,rt_plussign_withcolor4,875521,,,,blue,,,null,object_02c.png,object_03a.png,,,,,,,,,,
1381.199999988079,,rt_thecrossant_black4,876852,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black4,876957,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,880463,,,,black_plus_sign,,,null,object_14a.png,object_03c.png,,,,,,,,,,
null,,black_cross(without_color)4,880893,,,,green,,,null,object_14a.png,object_03c.png,,,,,,,,,,
null,,rt_plussign_withcolor4,881397,,,,green,,,null,object_14a.png,object_03c.png,,,,,,,,,,
939.8000000119209,,rt_thecrossant_black4,882974,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black4,883078,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,886584,,,,black_plus_sign,,,null,object_13b.png,object_12c.png,,,,,,,,,,
null,,black_cross(without_color)4,887005,,,,blue,,,null,object_13b.png,object_12c.png,,,,,,,,,,
null,,rt_plussign_withcolor4,887509,,,,blue,,,null,object_13b.png,object_12c.png,,,,,,,,,,
796.8999999761581,,rt_thecrossant_black4,889095,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black4,889200,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,892704,,,,black_plus_sign,,,null,object_01a.png,object_06c.png,,,,,,,,,,
null,,black_cross(without_color)4,893610,,,,green,,,null,object_01a.png,object_06c.png,,,,,,,,,,
null,,rt_plussign_withcolor4,894113,,,,green,,,null,object_01a.png,object_06c.png,,,,,,,,,,
1164.3999999761581,,rt_thecrossant_black4,895216,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black4,895320,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,898826,,,,black_plus_sign,,,null,object_06a.png,object_08c.png,,,,,,,,,,
null,,black_cross(without_color)4,899701,,,,green,,,null,object_06a.png,object_08c.png,,,,,,,,,,
null,,rt_plussign_withcolor4,900205,,,,green,,,null,object_06a.png,object_08c.png,,,,,,,,,,
1274,,rt_thecrossant_black4,901338,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black4,901441,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,904946,,,,black_plus_sign,,,null,object_08b.png,object_09c.png,,,,,,,,,,
null,,black_cross(without_color)4,905661,,,,green,,,null,object_08b.png,object_09c.png,,,,,,,,,,
null,,rt_plussign_withcolor4,906164,,,,green,,,null,object_08b.png,object_09c.png,,,,,,,,,,
1067.8999999761581,,rt_thecrossant_black4,907456,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black4,907560,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,911065,,,,black_plus_sign,,,null,object_15c.png,object_08a.png,,,,,,,,,,
null,,black_cross(without_color)4,911761,,,,green,,,null,object_15c.png,object_08a.png,,,,,,,,,,
null,,rt_plussign_withcolor4,912264,,,,green,,,null,object_15c.png,object_08a.png,,,,,,,,,,
1193.300000011921,,rt_thecrossant_black4,913576,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black4,913680,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)4,917185,,,,black_plus_sign,,,null,object_12a.png,object_02b.png,,,,,,,,,,
null,,black_cross(without_color)4,918172,,,,green,,,null,object_12a.png,object_02b.png,,,,,,,,,,
null,,rt_plussign_withcolor4,918675,,,,green,,,null,object_12a.png,object_02b.png,,,,,,,,,,
1175.699999988079,,rt_thecrossant_black4,919695,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black4,919799,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,thebreak,919903,,,,<p></p>,,,null,,,,,,,,,,,,
816.4000000357628,,intro_0,920721,,,,instruct,,,32,,,,,,,,,,,,
2548.300000011921,,directmemory_phase4,923271,,,,object_09c.png,,,49,,,1,,object_08b.png,object_04c.png,object_12a.png,object_08b.png,,0.8043478260869565,1,
2062.699999988079,,directmemory_phase4,925336,,,,object_03c.png,,,50,,,1,,object_01a.png,object_14a.png,object_06a.png,object_14a.png,,0.8085106382978723,1,
4249,,directmemory_phase4,929588,,,,object_08c.png,,,50,,,1,,object_05b.png,object_06a.png,object_11a.png,object_06a.png,,0.8125,1,
2091.699999988079,,directmemory_phase4,931682,,,,object_10c.png,,,50,,,1,,object_13b.png,object_04b.png,object_02b.png,object_04b.png,,0.8163265306122449,1,
2275,,directmemory_phase4,933959,,,,object_02c.png,,,51,,,1,,object_02b.png,object_05b.png,object_03a.png,object_03a.png,,0.82,1,
1570.199999988079,,directmemory_phase4,935533,,,,object_13b.png,,,51,,,1,,object_09b.png,object_05b.png,object_12c.png,object_12c.png,,0.8235294117647058,1,
1719.199999988079,,directmemory_phase4,937255,,,,object_13c.png,,,50,,,1,,object_07b.png,object_11a.png,object_15c.png,object_11a.png,,0.8269230769230769,1,
1346.699999988079,,directmemory_phase4,938605,,,,object_01a.png,,,51,,,1,,object_09b.png,object_08a.png,object_06c.png,object_06c.png,,0.8301886792452831,1,
2057.199999988079,,directmemory_phase4,940665,,,,object_07b.png,,,50,,,1,,object_03c.png,object_09b.png,object_12c.png,object_09b.png,,0.8333333333333334,1,
1281.5,,directmemory_phase4,941949,,,,object_10a.png,,,51,,,1,,object_02b.png,object_10c.png,object_03b.png,object_03b.png,,0.8363636363636363,1,
2750.599999964237,,directmemory_phase4,944703,,,,object_04a.png,,,51,,,1,,object_02b.png,object_13c.png,object_04c.png,object_04c.png,,0.8392857142857143,1,
5116.300000011921,,directmemory_phase4,949823,,,,object_05b.png,,,50,,,1,,object_01a.png,object_05a.png,object_15c.png,object_05a.png,,0.8421052631578947,1,
2185.300000011921,,directmemory_phase4,952010,,,,object_12a.png,,,49,,,1,,object_02b.png,object_09b.png,object_01a.png,object_02b.png,,0.8448275862068966,1,
1302.699999988079,,directmemory_phase4,953316,,,,object_08a.png,,,51,,,0,,object_15c.png,object_04b.png,object_10c.png,object_15c.png,,0.8305084745762712,0,
2527.5,,directmemory_phase4,955847,,,,object_02a.png,,,49,,,1,,object_14b.png,object_04b.png,object_02c.png,object_14b.png,,0.8333333333333334,1,
null,,thebreak,955951,,,,<p></p>,,,null,,,,,,,,,,,,
1015,,intro_0,956969,,,,instruct,,,32,,,,,,,,,,,,
null,,learn_phase(without_color)5,960473,,,,black_plus_sign,,,null,object_04b.png,object_14c.png,,,,,,,,,,
null,,black_cross(without_color)5,961278,,,,green,,,null,object_04b.png,object_14c.png,,,,,,,,,,
null,,rt_plussign_withcolor5,961781,,,,green,,,null,object_04b.png,object_14c.png,,,,,,,,,,
1665.5,,rt_thecrossant_black5,962984,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black5,963088,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,966593,,,,black_plus_sign,,,null,object_13a.png,object_09b.png,,,,,,,,,,
null,,black_cross(without_color)5,967531,,,,green,,,null,object_13a.png,object_09b.png,,,,,,,,,,
null,,rt_plussign_withcolor5,968034,,,,green,,,null,object_13a.png,object_09b.png,,,,,,,,,,
1468.300000011921,,rt_thecrossant_black5,969104,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black5,969207,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,972713,,,,black_plus_sign,,,null,object_09a.png,object_08b.png,,,,,,,,,,
null,,black_cross(without_color)5,973348,,,,blue,,,null,object_09a.png,object_08b.png,,,,,,,,,,
null,,rt_plussign_withcolor5,973851,,,,blue,,,null,object_09a.png,object_08b.png,,,,,,,,,,
1235.1000000238419,,rt_thecrossant_black5,975225,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black5,975329,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,978834,,,,black_plus_sign,,,null,object_05a.png,object_07a.png,,,,,,,,,,
null,,black_cross(without_color)5,979424,,,,blue,,,null,object_05a.png,object_07a.png,,,,,,,,,,
null,,rt_plussign_withcolor5,979928,,,,blue,,,null,object_05a.png,object_07a.png,,,,,,,,,,
1428.0999999642372,,rt_thecrossant_black5,981345,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black5,981449,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,984954,,,,black_plus_sign,,,null,object_15b.png,object_03b.png,,,,,,,,,,
null,,black_cross(without_color)5,985969,,,,blue,,,null,object_15b.png,object_03b.png,,,,,,,,,,
null,,rt_plussign_withcolor5,986473,,,,blue,,,null,object_15b.png,object_03b.png,,,,,,,,,,
1438.1000000238419,,rt_thecrossant_black5,987466,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black5,987570,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,991075,,,,black_plus_sign,,,null,object_15c.png,object_15a.png,,,,,,,,,,
null,,black_cross(without_color)5,991904,,,,blue,,,null,object_15c.png,object_15a.png,,,,,,,,,,
null,,rt_plussign_withcolor5,992408,,,,blue,,,null,object_15c.png,object_15a.png,,,,,,,,,,
1661.5,,rt_thecrossant_black5,993587,,,,black_plus_sign,,,50,,,0,,,,,,,0.8333333333333334,,
null,,color_black5,993692,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,997196,,,,black_plus_sign,,,null,object_12b.png,object_06c.png,,,,,,,,,,
null,,black_cross(without_color)5,998226,,,,blue,,,null,object_12b.png,object_06c.png,,,,,,,,,,
null,,rt_plussign_withcolor5,998730,,,,blue,,,null,object_12b.png,object_06c.png,,,,,,,,,,
null,,rt_thecrossant_black5,999709,,,,black_plus_sign,,,null,,,,,,,,,,0.8333333333333334,,
null,,warning_page,1004715,,,,warning,,,null,,,,,,,,,,,,
null,,color_black5,1004829,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,1008334,,,,black_plus_sign,,,null,object_04c.png,object_11b.png,,,,,,,,,,
null,,black_cross(without_color)5,1009434,,,,blue,,,null,object_04c.png,object_11b.png,,,,,,,,,,
null,,rt_plussign_withcolor5,1009938,,,,blue,,,null,object_04c.png,object_11b.png,,,,,,,,,,
1459,,rt_thecrossant_black5,1010845,,,,black_plus_sign,,,49,,,1,,,,,,,0.8571428571428571,,
null,,color_black5,1010949,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,1014454,,,,black_plus_sign,,,null,object_14b.png,object_10b.png,,,,,,,,,,
null,,black_cross(without_color)5,1015198,,,,green,,,null,object_14b.png,object_10b.png,,,,,,,,,,
null,,rt_plussign_withcolor5,1015702,,,,green,,,null,object_14b.png,object_10b.png,,,,,,,,,,
1944.0999999642372,,rt_thecrossant_black5,1016965,,,,black_plus_sign,,,49,,,0,,,,,,,0.75,,
null,,color_black5,1017070,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)5,1020575,,,,black_plus_sign,,,null,object_12c.png,object_01b.png,,,,,,,,,,
null,,black_cross(without_color)5,1021335,,,,blue,,,null,object_12c.png,object_01b.png,,,,,,,,,,
