triadNr,isCorrect,RT,trialtype,testtype,partid,age
8,1,9689.40000000596,test1,block,67da8424e1b87b3f612d4c09,old
14,1,12584.20000001788,test1,block,67da8424e1b87b3f612d4c09,old
13,0,,test1,block,67da8424e1b87b3f612d4c09,old
4,1,10866.5,test1,block,67da8424e1b87b3f612d4c09,old
11,0,11417.100000023842,test1,block,67da8424e1b87b3f612d4c09,old
1,0,8329.0,test1,block,67da8424e1b87b3f612d4c09,old
12,1,9498.69999998808,test1,block,67da8424e1b87b3f612d4c09,old
2,1,9346.40000000596,test1,block,67da8424e1b87b3f612d4c09,old
0,1,10237.20000001788,test1,block,67da8424e1b87b3f612d4c09,old
3,1,13552.69999998808,test1,block,67da8424e1b87b3f612d4c09,old
10,0,,test1,block,67da8424e1b87b3f612d4c09,old
7,1,12871.600000023842,test1,block,67da8424e1b87b3f612d4c09,old
6,0,9088.79999998212,test1,block,67da8424e1b87b3f612d4c09,old
5,0,12696.09999999404,test1,block,67da8424e1b87b3f612d4c09,old
9,0,8640.40000000596,test1,block,67da8424e1b87b3f612d4c09,old
11,1,4934.0999999940395,test2,block,67da8424e1b87b3f612d4c09,old
4,1,5054.0,test2,block,67da8424e1b87b3f612d4c09,old
9,1,4408.799999982119,test2,block,67da8424e1b87b3f612d4c09,old
3,1,7185.0999999940395,test2,block,67da8424e1b87b3f612d4c09,old
8,1,6869.200000017881,test2,block,67da8424e1b87b3f612d4c09,old
6,1,5358.4000000059605,test2,block,67da8424e1b87b3f612d4c09,old
10,1,7043.9000000059605,test2,block,67da8424e1b87b3f612d4c09,old
12,1,8294.59999999404,test2,block,67da8424e1b87b3f612d4c09,old
5,1,2641.0999999940395,test2,block,67da8424e1b87b3f612d4c09,old
1,1,11383.90000000596,test2,block,67da8424e1b87b3f612d4c09,old
13,1,2851.5999999940395,test2,block,67da8424e1b87b3f612d4c09,old
7,1,5951.0999999940395,test2,block,67da8424e1b87b3f612d4c09,old
0,1,4672.699999988079,test2,block,67da8424e1b87b3f612d4c09,old
2,1,6893.9000000059605,test2,block,67da8424e1b87b3f612d4c09,old
14,1,2494.2000000178814,test2,block,67da8424e1b87b3f612d4c09,old
3,1,7765.799999982119,test3,block,67da8424e1b87b3f612d4c09,old
12,1,9988.30000001192,test3,block,67da8424e1b87b3f612d4c09,old
11,1,8598.59999999404,test3,block,67da8424e1b87b3f612d4c09,old
9,1,5594.5,test3,block,67da8424e1b87b3f612d4c09,old
14,1,4303.4000000059605,test3,block,67da8424e1b87b3f612d4c09,old
1,1,11188.59999999404,test3,block,67da8424e1b87b3f612d4c09,old
6,1,4460.5999999940395,test3,block,67da8424e1b87b3f612d4c09,old
10,1,5094.100000023842,test3,block,67da8424e1b87b3f612d4c09,old
13,1,3114.5,test3,block,67da8424e1b87b3f612d4c09,old
4,1,12591.59999999404,test3,block,67da8424e1b87b3f612d4c09,old
8,1,7354.600000023842,test3,block,67da8424e1b87b3f612d4c09,old
0,1,7092.199999988079,test3,block,67da8424e1b87b3f612d4c09,old
2,1,7097.4000000059605,test3,block,67da8424e1b87b3f612d4c09,old
7,1,9907.29999998212,test3,block,67da8424e1b87b3f612d4c09,old
5,1,4428.199999988079,test3,block,67da8424e1b87b3f612d4c09,old
1,0,14669.69999998808,test4,block,67da8424e1b87b3f612d4c09,old
2,1,8586.90000000596,test4,block,67da8424e1b87b3f612d4c09,old
13,1,2765.5999999940395,test4,block,67da8424e1b87b3f612d4c09,old
12,1,13629.100000023842,test4,block,67da8424e1b87b3f612d4c09,old
14,1,4244.9000000059605,test4,block,67da8424e1b87b3f612d4c09,old
11,1,3016.7999999821186,test4,block,67da8424e1b87b3f612d4c09,old
4,1,3255.4000000059605,test4,block,67da8424e1b87b3f612d4c09,old
8,1,3873.400000005961,test4,block,67da8424e1b87b3f612d4c09,old
5,1,9223.59999999404,test4,block,67da8424e1b87b3f612d4c09,old
0,1,2320.0,test4,block,67da8424e1b87b3f612d4c09,old
9,1,6578.0,test4,block,67da8424e1b87b3f612d4c09,old
3,1,7334.700000017881,test4,block,67da8424e1b87b3f612d4c09,old
7,1,2943.0999999940395,test4,block,67da8424e1b87b3f612d4c09,old
6,1,6412.0999999940395,test4,block,67da8424e1b87b3f612d4c09,old
10,1,2575.0999999940395,test4,block,67da8424e1b87b3f612d4c09,old
11,0,7212.800000011921,test5,block,67da8424e1b87b3f612d4c09,old
7,0,10303.59999999404,test5,block,67da8424e1b87b3f612d4c09,old
10,0,9304.19999998808,test5,block,67da8424e1b87b3f612d4c09,old
9,0,5790.300000011921,test5,block,67da8424e1b87b3f612d4c09,old
4,0,5930.200000017881,test5,block,67da8424e1b87b3f612d4c09,old
3,1,7511.09999999404,test5,block,67da8424e1b87b3f612d4c09,old
14,0,6528.0999999940395,test5,block,67da8424e1b87b3f612d4c09,old
0,1,4794.5999999940395,test5,block,67da8424e1b87b3f612d4c09,old
8,1,3509.4000000059605,test5,block,67da8424e1b87b3f612d4c09,old
5,0,2881.800000011921,test5,block,67da8424e1b87b3f612d4c09,old
1,0,3702.099999994039,test5,block,67da8424e1b87b3f612d4c09,old
2,0,4348.5,test5,block,67da8424e1b87b3f612d4c09,old
