triadNr,isCorrect,RT,trialtype,testtype,partid,age
10,1,3382.199999988079,test1,block,63fcfd81a075a45d1a821308,old
5,0,3701.7000000178814,test1,block,63fcfd81a075a45d1a821308,old
0,0,3363.4000000059605,test1,block,63fcfd81a075a45d1a821308,old
14,1,3559.7000000178814,test1,block,63fcfd81a075a45d1a821308,old
12,0,4078.599999994039,test1,block,63fcfd81a075a45d1a821308,old
3,0,4107.5999999940395,test1,block,63fcfd81a075a45d1a821308,old
1,1,3704.699999988079,test1,block,63fcfd81a075a45d1a821308,old
11,1,2807.5,test1,block,63fcfd81a075a45d1a821308,old
8,0,2604.5,test1,block,63fcfd81a075a45d1a821308,old
9,0,3751.0,test1,block,63fcfd81a075a45d1a821308,old
7,1,3264.0,test1,block,63fcfd81a075a45d1a821308,old
4,0,5110.0999999940395,test1,block,63fcfd81a075a45d1a821308,old
13,1,4947.200000017881,test1,block,63fcfd81a075a45d1a821308,old
2,0,2538.899999976158,test1,block,63fcfd81a075a45d1a821308,old
6,1,4730.9000000059605,test1,block,63fcfd81a075a45d1a821308,old
11,1,4830.0,test2,block,63fcfd81a075a45d1a821308,old
3,1,4148.199999988079,test2,block,63fcfd81a075a45d1a821308,old
14,1,5840.9000000059605,test2,block,63fcfd81a075a45d1a821308,old
1,1,3571.7000000178814,test2,block,63fcfd81a075a45d1a821308,old
2,0,3692.800000011921,test2,block,63fcfd81a075a45d1a821308,old
10,1,1699.5,test2,block,63fcfd81a075a45d1a821308,old
12,0,4080.099999994039,test2,block,63fcfd81a075a45d1a821308,old
0,1,3501.5,test2,block,63fcfd81a075a45d1a821308,old
9,1,2758.2000000178814,test2,block,63fcfd81a075a45d1a821308,old
4,1,4425.399999976158,test2,block,63fcfd81a075a45d1a821308,old
8,1,2058.899999976158,test2,block,63fcfd81a075a45d1a821308,old
7,1,1775.0999999940395,test2,block,63fcfd81a075a45d1a821308,old
5,1,4352.600000023842,test2,block,63fcfd81a075a45d1a821308,old
13,0,3613.099999994039,test2,block,63fcfd81a075a45d1a821308,old
6,1,2196.4000000059605,test2,block,63fcfd81a075a45d1a821308,old
9,1,5373.0,test3,block,63fcfd81a075a45d1a821308,old
0,1,4305.200000017881,test3,block,63fcfd81a075a45d1a821308,old
2,0,6464.899999976158,test3,block,63fcfd81a075a45d1a821308,old
1,1,4042.5,test3,block,63fcfd81a075a45d1a821308,old
6,1,3445.699999988079,test3,block,63fcfd81a075a45d1a821308,old
5,0,6586.9000000059605,test3,block,63fcfd81a075a45d1a821308,old
3,0,8180.5,test3,block,63fcfd81a075a45d1a821308,old
12,0,1839.2999999821184,test3,block,63fcfd81a075a45d1a821308,old
14,1,5864.0,test3,block,63fcfd81a075a45d1a821308,old
11,1,4780.9000000059605,test3,block,63fcfd81a075a45d1a821308,old
10,1,1895.0,test3,block,63fcfd81a075a45d1a821308,old
4,1,6174.4000000059605,test3,block,63fcfd81a075a45d1a821308,old
7,1,2183.9000000059605,test3,block,63fcfd81a075a45d1a821308,old
13,0,3733.600000023842,test3,block,63fcfd81a075a45d1a821308,old
8,1,2566.9000000059605,test3,block,63fcfd81a075a45d1a821308,old
9,1,5532.699999988079,test4,block,63fcfd81a075a45d1a821308,old
13,0,4615.5999999940395,test4,block,63fcfd81a075a45d1a821308,old
2,1,7686.0,test4,block,63fcfd81a075a45d1a821308,old
0,1,1949.2999999821184,test4,block,63fcfd81a075a45d1a821308,old
7,1,2305.4000000059605,test4,block,63fcfd81a075a45d1a821308,old
3,1,7521.800000011921,test4,block,63fcfd81a075a45d1a821308,old
6,1,2766.4000000059605,test4,block,63fcfd81a075a45d1a821308,old
5,1,4600.600000023842,test4,block,63fcfd81a075a45d1a821308,old
8,1,4307.5999999940395,test4,block,63fcfd81a075a45d1a821308,old
12,0,8676.199999988079,test4,block,63fcfd81a075a45d1a821308,old
11,1,3005.4000000059605,test4,block,63fcfd81a075a45d1a821308,old
10,1,1400.800000011921,test4,block,63fcfd81a075a45d1a821308,old
4,1,3663.5,test4,block,63fcfd81a075a45d1a821308,old
1,1,3189.5,test4,block,63fcfd81a075a45d1a821308,old
14,1,3710.0,test4,block,63fcfd81a075a45d1a821308,old
1,1,8219.90000000596,test5,block,63fcfd81a075a45d1a821308,old
10,1,7711.0,test5,block,63fcfd81a075a45d1a821308,old
9,1,3227.4000000059605,test5,block,63fcfd81a075a45d1a821308,old
14,0,4451.9000000059605,test5,block,63fcfd81a075a45d1a821308,old
0,0,7074.5999999940395,test5,block,63fcfd81a075a45d1a821308,old
4,1,4069.900000005961,test5,block,63fcfd81a075a45d1a821308,old
13,1,7402.299999982119,test5,block,63fcfd81a075a45d1a821308,old
3,1,3119.199999988079,test5,block,63fcfd81a075a45d1a821308,old
5,1,6292.200000017881,test5,block,63fcfd81a075a45d1a821308,old
11,0,6789.699999988079,test5,block,63fcfd81a075a45d1a821308,old
7,1,3354.4000000059605,test5,block,63fcfd81a075a45d1a821308,old
2,0,3161.0,test5,block,63fcfd81a075a45d1a821308,old
6,0,7750.200000017881,test5,block,63fcfd81a075a45d1a821308,old
8,1,6715.9000000059605,test5,block,63fcfd81a075a45d1a821308,old
12,0,6829.9000000059605,test5,block,63fcfd81a075a45d1a821308,old
13,1,10069.30000001192,test6,block,63fcfd81a075a45d1a821308,old
10,0,5445.700000017881,test6,block,63fcfd81a075a45d1a821308,old
14,1,2426.0,test6,block,63fcfd81a075a45d1a821308,old
3,1,2410.4000000059605,test6,block,63fcfd81a075a45d1a821308,old
6,1,5159.800000011921,test6,block,63fcfd81a075a45d1a821308,old
2,1,8134.300000011921,test6,block,63fcfd81a075a45d1a821308,old
8,0,5644.4000000059605,test6,block,63fcfd81a075a45d1a821308,old
11,1,6277.5,test6,block,63fcfd81a075a45d1a821308,old
7,1,3841.599999994039,test6,block,63fcfd81a075a45d1a821308,old
5,1,7024.799999982119,test6,block,63fcfd81a075a45d1a821308,old
0,1,5390.800000011921,test6,block,63fcfd81a075a45d1a821308,old
1,1,5514.100000023842,test6,block,63fcfd81a075a45d1a821308,old
4,1,3273.0999999940395,test6,block,63fcfd81a075a45d1a821308,old
9,1,3923.899999976158,test6,block,63fcfd81a075a45d1a821308,old
12,1,5420.5999999940395,test6,block,63fcfd81a075a45d1a821308,old
10,1,8119.0,test7,block,63fcfd81a075a45d1a821308,old
1,1,3126.9000000059605,test7,block,63fcfd81a075a45d1a821308,old
0,1,2928.5,test7,block,63fcfd81a075a45d1a821308,old
11,1,3408.7000000178814,test7,block,63fcfd81a075a45d1a821308,old
5,1,3852.7000000178814,test7,block,63fcfd81a075a45d1a821308,old
12,1,2276.5,test7,block,63fcfd81a075a45d1a821308,old
2,1,3650.399999976158,test7,block,63fcfd81a075a45d1a821308,old
6,1,7120.699999988079,test7,block,63fcfd81a075a45d1a821308,old
3,1,4649.299999982119,test7,block,63fcfd81a075a45d1a821308,old
14,1,1944.4000000059605,test7,block,63fcfd81a075a45d1a821308,old
4,1,1776.4000000059605,test7,block,63fcfd81a075a45d1a821308,old
13,0,6376.199999988079,test7,block,63fcfd81a075a45d1a821308,old
7,1,2543.4000000059605,test7,block,63fcfd81a075a45d1a821308,old
8,0,4176.199999988079,test7,block,63fcfd81a075a45d1a821308,old
9,1,2849.0,test7,block,63fcfd81a075a45d1a821308,old
2,1,8118.699999988079,test8,block,63fcfd81a075a45d1a821308,old
9,1,1715.300000011921,test8,block,63fcfd81a075a45d1a821308,old
12,1,2913.5,test8,block,63fcfd81a075a45d1a821308,old
1,1,1710.0999999940395,test8,block,63fcfd81a075a45d1a821308,old
11,1,5516.700000017881,test8,block,63fcfd81a075a45d1a821308,old
13,1,6648.199999988079,test8,block,63fcfd81a075a45d1a821308,old
7,1,1982.4000000059605,test8,block,63fcfd81a075a45d1a821308,old
8,1,3717.800000011921,test8,block,63fcfd81a075a45d1a821308,old
10,1,6396.9000000059605,test8,block,63fcfd81a075a45d1a821308,old
6,1,2542.2000000178814,test8,block,63fcfd81a075a45d1a821308,old
5,1,3041.5,test8,block,63fcfd81a075a45d1a821308,old
14,1,1759.2000000178814,test8,block,63fcfd81a075a45d1a821308,old
0,1,2531.300000011921,test8,block,63fcfd81a075a45d1a821308,old
4,1,2456.9000000059605,test8,block,63fcfd81a075a45d1a821308,old
3,1,3086.600000023842,test8,block,63fcfd81a075a45d1a821308,old
14,1,7450.0,part2,block,63fcfd81a075a45d1a821308,old
9,0,9913.29999998212,part2,block,63fcfd81a075a45d1a821308,old
10,1,10902.79999998212,part2,block,63fcfd81a075a45d1a821308,old
13,0,6021.4000000059605,part2,block,63fcfd81a075a45d1a821308,old
0,1,5258.5,part2,block,63fcfd81a075a45d1a821308,old
1,0,9705.600000023842,part2,block,63fcfd81a075a45d1a821308,old
4,0,2486.300000011921,part2,block,63fcfd81a075a45d1a821308,old
6,0,5950.0,part2,block,63fcfd81a075a45d1a821308,old
12,1,9468.69999998808,part2,block,63fcfd81a075a45d1a821308,old
11,0,6681.5,part2,block,63fcfd81a075a45d1a821308,old
8,1,5527.0,part2,block,63fcfd81a075a45d1a821308,old
5,0,14646.09999999404,part2,block,63fcfd81a075a45d1a821308,old
2,0,6233.600000023842,part2,block,63fcfd81a075a45d1a821308,old
7,0,8971.09999999404,part2,block,63fcfd81a075a45d1a821308,old
3,0,6587.799999982119,part2,block,63fcfd81a075a45d1a821308,old
