triadNr,isCorrect,RT,trialtype,testtype,partid,age
9,1,6584.89999999851,test1,inter,6732ca9052a3b5780ec6068a,old
14,0,5173.5,test1,inter,6732ca9052a3b5780ec6068a,old
1,0,2911.300000000745,test1,inter,6732ca9052a3b5780ec6068a,old
9,1,4087.5,test1,inter,6732ca9052a3b5780ec6068a,old
11,1,3742.199999999255,test1,inter,6732ca9052a3b5780ec6068a,old
5,0,4255.0,test1,inter,6732ca9052a3b5780ec6068a,old
10,1,2719.89999999851,test1,inter,6732ca9052a3b5780ec6068a,old
8,0,4599.0,test1,inter,6732ca9052a3b5780ec6068a,old
12,1,5110.70000000298,test1,inter,6732ca9052a3b5780ec6068a,old
7,1,2607.300000000745,test1,inter,6732ca9052a3b5780ec6068a,old
13,0,4303.10000000149,test1,inter,6732ca9052a3b5780ec6068a,old
12,0,5598.300000000745,test1,inter,6732ca9052a3b5780ec6068a,old
4,1,4472.199999999255,test1,inter,6732ca9052a3b5780ec6068a,old
4,0,4558.800000000745,test1,inter,6732ca9052a3b5780ec6068a,old
6,0,3791.199999999255,test1,inter,6732ca9052a3b5780ec6068a,old
3,1,4839.5,test1,inter,6732ca9052a3b5780ec6068a,old
8,1,4438.300000000745,test1,inter,6732ca9052a3b5780ec6068a,old
13,0,2935.5,test1,inter,6732ca9052a3b5780ec6068a,old
3,0,4758.599999997765,test1,inter,6732ca9052a3b5780ec6068a,old
11,0,4022.89999999851,test1,inter,6732ca9052a3b5780ec6068a,old
14,1,3343.300000000745,test1,inter,6732ca9052a3b5780ec6068a,old
0,1,3151.0,test1,inter,6732ca9052a3b5780ec6068a,old
10,1,2119.699999999255,test1,inter,6732ca9052a3b5780ec6068a,old
0,0,4358.39999999851,test1,inter,6732ca9052a3b5780ec6068a,old
2,0,4919.89999999851,test1,inter,6732ca9052a3b5780ec6068a,old
7,0,4557.10000000149,test1,inter,6732ca9052a3b5780ec6068a,old
5,0,5215.5,test1,inter,6732ca9052a3b5780ec6068a,old
2,1,3158.5,test1,inter,6732ca9052a3b5780ec6068a,old
6,1,3783.5,test1,inter,6732ca9052a3b5780ec6068a,old
1,0,5023.300000000745,test1,inter,6732ca9052a3b5780ec6068a,old
12,1,3368.099999997765,test2,inter,6732ca9052a3b5780ec6068a,old
1,1,3519.0,test2,inter,6732ca9052a3b5780ec6068a,old
6,0,2054.5,test2,inter,6732ca9052a3b5780ec6068a,old
1,0,4550.599999997765,test2,inter,6732ca9052a3b5780ec6068a,old
9,0,4182.800000000745,test2,inter,6732ca9052a3b5780ec6068a,old
3,1,6022.800000000745,test2,inter,6732ca9052a3b5780ec6068a,old
4,0,7767.5,test2,inter,6732ca9052a3b5780ec6068a,old
5,1,5502.400000002235,test2,inter,6732ca9052a3b5780ec6068a,old
14,1,1519.4000000022352,test2,inter,6732ca9052a3b5780ec6068a,old
12,1,3727.60000000149,test2,inter,6732ca9052a3b5780ec6068a,old
0,1,2126.5,test2,inter,6732ca9052a3b5780ec6068a,old
2,1,2687.0,test2,inter,6732ca9052a3b5780ec6068a,old
10,1,2815.29999999702,test2,inter,6732ca9052a3b5780ec6068a,old
8,1,5078.699999999255,test2,inter,6732ca9052a3b5780ec6068a,old
11,1,4455.0,test2,inter,6732ca9052a3b5780ec6068a,old
14,0,3823.0,test2,inter,6732ca9052a3b5780ec6068a,old
6,1,2046.89999999851,test2,inter,6732ca9052a3b5780ec6068a,old
13,0,3855.0,test2,inter,6732ca9052a3b5780ec6068a,old
8,1,4678.300000000745,test2,inter,6732ca9052a3b5780ec6068a,old
2,1,3838.89999999851,test2,inter,6732ca9052a3b5780ec6068a,old
4,0,3695.099999997765,test2,inter,6732ca9052a3b5780ec6068a,old
5,1,3967.70000000298,test2,inter,6732ca9052a3b5780ec6068a,old
10,0,4406.199999999255,test2,inter,6732ca9052a3b5780ec6068a,old
11,0,3950.60000000149,test2,inter,6732ca9052a3b5780ec6068a,old
9,0,4000.300000000745,test2,inter,6732ca9052a3b5780ec6068a,old
