triadNr,isCorrect,RT,trialtype,testtype,partid,age
2,0,3166.1,test6,block,62d0880f5ba6d972d1bfc63c,old
9,1,2270.8,test6,block,62d0880f5ba6d972d1bfc63c,old
12,0,2383.4,test6,block,62d0880f5ba6d972d1bfc63c,old
14,0,2430.4,test6,block,62d0880f5ba6d972d1bfc63c,old
13,0,2606.5,test6,block,62d0880f5ba6d972d1bfc63c,old
1,0,2990.5,test6,block,62d0880f5ba6d972d1bfc63c,old
4,0,2654.4,test6,block,62d0880f5ba6d972d1bfc63c,old
0,1,2751.0,test6,block,62d0880f5ba6d972d1bfc63c,old
11,0,2701.9,test6,block,62d0880f5ba6d972d1bfc63c,old
8,0,2445.7,test6,block,62d0880f5ba6d972d1bfc63c,old
7,1,2479.9,test6,block,62d0880f5ba6d972d1bfc63c,old
5,1,1374.4,test7,block,62d0880f5ba6d972d1bfc63c,old
1,1,2671.4,test7,block,62d0880f5ba6d972d1bfc63c,old
7,1,3534.3,test7,block,62d0880f5ba6d972d1bfc63c,old
4,0,3278.8,test7,block,62d0880f5ba6d972d1bfc63c,old
13,0,3054.6,test7,block,62d0880f5ba6d972d1bfc63c,old
3,0,3166.5,test7,block,62d0880f5ba6d972d1bfc63c,old
9,1,1454.2,test7,block,62d0880f5ba6d972d1bfc63c,old
10,1,2110.0,test7,block,62d0880f5ba6d972d1bfc63c,old
2,1,2894.7,test7,block,62d0880f5ba6d972d1bfc63c,old
12,1,2559.2,test7,block,62d0880f5ba6d972d1bfc63c,old
6,1,1853.8,test7,block,62d0880f5ba6d972d1bfc63c,old
0,0,2143.3,test7,block,62d0880f5ba6d972d1bfc63c,old
14,1,1838.6,test7,block,62d0880f5ba6d972d1bfc63c,old
8,1,2045.9,test7,block,62d0880f5ba6d972d1bfc63c,old
11,1,2287.0,test7,block,62d0880f5ba6d972d1bfc63c,old
1,0,2863.4,test8,block,62d0880f5ba6d972d1bfc63c,old
8,1,1822.4,test8,block,62d0880f5ba6d972d1bfc63c,old
3,0,2702.0,test8,block,62d0880f5ba6d972d1bfc63c,old
4,0,3102.0,test8,block,62d0880f5ba6d972d1bfc63c,old
6,1,2030.5,test8,block,62d0880f5ba6d972d1bfc63c,old
11,1,1326.5,test8,block,62d0880f5ba6d972d1bfc63c,old
13,1,2670.6,test8,block,62d0880f5ba6d972d1bfc63c,old
5,1,1902.6,test8,block,62d0880f5ba6d972d1bfc63c,old
2,1,2414.4,test8,block,62d0880f5ba6d972d1bfc63c,old
0,1,1950.1,test8,block,62d0880f5ba6d972d1bfc63c,old
10,1,2335.2,test8,block,62d0880f5ba6d972d1bfc63c,old
14,1,1806.3,test8,block,62d0880f5ba6d972d1bfc63c,old
9,0,1422.3,test8,block,62d0880f5ba6d972d1bfc63c,old
12,0,2926.4,test8,block,62d0880f5ba6d972d1bfc63c,old
7,1,1630.3,test8,block,62d0880f5ba6d972d1bfc63c,old
10,0,3293.9,part2,block,62d0880f5ba6d972d1bfc63c,old
1,0,2094.0,part2,block,62d0880f5ba6d972d1bfc63c,old
12,1,2703.3,part2,block,62d0880f5ba6d972d1bfc63c,old
4,0,1998.9,part2,block,62d0880f5ba6d972d1bfc63c,old
9,0,2526.2,part2,block,62d0880f5ba6d972d1bfc63c,old
14,1,3262.8,part2,block,62d0880f5ba6d972d1bfc63c,old
2,1,3086.3,part2,block,62d0880f5ba6d972d1bfc63c,old
6,0,3950.9,part2,block,62d0880f5ba6d972d1bfc63c,old
8,0,2734.0,part2,block,62d0880f5ba6d972d1bfc63c,old
3,0,2254.5,part2,block,62d0880f5ba6d972d1bfc63c,old
13,0,1838.4,part2,block,62d0880f5ba6d972d1bfc63c,old
5,0,2991.2,part2,block,62d0880f5ba6d972d1bfc63c,old
0,1,2333.7,part2,block,62d0880f5ba6d972d1bfc63c,old
11,0,2766.7,part2,block,62d0880f5ba6d972d1bfc63c,old
7,1,2718.6,part2,block,62d0880f5ba6d972d1bfc63c,old
