triadNr,isCorrect,RT,trialtype,testtype,partid,age
6,0,5795.1,test5,block,67f15c3a8fc8c9e4819d340d,old
3,1,8894.3,test5,block,67f15c3a8fc8c9e4819d340d,old
0,1,6523.1,test5,block,67f15c3a8fc8c9e4819d340d,old
10,1,6861.7,test5,block,67f15c3a8fc8c9e4819d340d,old
12,1,5233.5,test5,block,67f15c3a8fc8c9e4819d340d,old
2,0,2698.9,test5,block,67f15c3a8fc8c9e4819d340d,old
6,1,5961.0,test6,block,67f15c3a8fc8c9e4819d340d,old
9,1,6937.1,test6,block,67f15c3a8fc8c9e4819d340d,old
1,0,7384.9,test6,block,67f15c3a8fc8c9e4819d340d,old
12,1,8925.0,test6,block,67f15c3a8fc8c9e4819d340d,old
11,0,5073.2,test6,block,67f15c3a8fc8c9e4819d340d,old
5,0,6184.6,test6,block,67f15c3a8fc8c9e4819d340d,old
3,0,7645.4,test6,block,67f15c3a8fc8c9e4819d340d,old
10,0,5148.1,test6,block,67f15c3a8fc8c9e4819d340d,old
0,1,7862.2,test6,block,67f15c3a8fc8c9e4819d340d,old
7,1,6670.2,test6,block,67f15c3a8fc8c9e4819d340d,old
14,1,8129.1,test6,block,67f15c3a8fc8c9e4819d340d,old
8,1,6475.0,test6,block,67f15c3a8fc8c9e4819d340d,old
2,1,6887.1,test6,block,67f15c3a8fc8c9e4819d340d,old
4,0,5978.1,test6,block,67f15c3a8fc8c9e4819d340d,old
13,1,6643.9,test6,block,67f15c3a8fc8c9e4819d340d,old
8,1,2460.3,test7,block,67f15c3a8fc8c9e4819d340d,old
0,0,2109.6,test7,block,67f15c3a8fc8c9e4819d340d,old
7,1,2032.5,test7,block,67f15c3a8fc8c9e4819d340d,old
6,1,2389.1,test7,block,67f15c3a8fc8c9e4819d340d,old
13,0,7000.2,test7,block,67f15c3a8fc8c9e4819d340d,old
11,0,6299.0,test7,block,67f15c3a8fc8c9e4819d340d,old
2,0,5559.0,test7,block,67f15c3a8fc8c9e4819d340d,old
5,1,5764.6,test7,block,67f15c3a8fc8c9e4819d340d,old
1,0,9142.2,test7,block,67f15c3a8fc8c9e4819d340d,old
14,1,6985.5,test7,block,67f15c3a8fc8c9e4819d340d,old
12,0,9203.2,test7,block,67f15c3a8fc8c9e4819d340d,old
4,0,9729.6,test7,block,67f15c3a8fc8c9e4819d340d,old
3,0,10794.1,test7,block,67f15c3a8fc8c9e4819d340d,old
9,1,7115.5,test7,block,67f15c3a8fc8c9e4819d340d,old
10,0,12990.6,test7,block,67f15c3a8fc8c9e4819d340d,old
1,0,3903.2,test8,block,67f15c3a8fc8c9e4819d340d,old
6,1,4014.5,test8,block,67f15c3a8fc8c9e4819d340d,old
12,1,5620.7,test8,block,67f15c3a8fc8c9e4819d340d,old
11,1,7071.8,test8,block,67f15c3a8fc8c9e4819d340d,old
3,0,4209.2,test8,block,67f15c3a8fc8c9e4819d340d,old
4,0,4700.4,test8,block,67f15c3a8fc8c9e4819d340d,old
14,0,6076.2,test8,block,67f15c3a8fc8c9e4819d340d,old
10,0,3718.9,test8,block,67f15c3a8fc8c9e4819d340d,old
2,1,6545.4,test8,block,67f15c3a8fc8c9e4819d340d,old
5,1,6207.7,test8,block,67f15c3a8fc8c9e4819d340d,old
8,1,3770.7,test8,block,67f15c3a8fc8c9e4819d340d,old
0,1,3250.2,test8,block,67f15c3a8fc8c9e4819d340d,old
9,1,2253.9,test8,block,67f15c3a8fc8c9e4819d340d,old
7,0,2179.1,test8,block,67f15c3a8fc8c9e4819d340d,old
13,0,2463.8,test8,block,67f15c3a8fc8c9e4819d340d,old
4,0,5938.9,part2,block,67f15c3a8fc8c9e4819d340d,old
12,0,3437.0,part2,block,67f15c3a8fc8c9e4819d340d,old
0,0,2835.2,part2,block,67f15c3a8fc8c9e4819d340d,old
5,0,5208.6,part2,block,67f15c3a8fc8c9e4819d340d,old
7,1,2418.0,part2,block,67f15c3a8fc8c9e4819d340d,old
14,0,7401.0,part2,block,67f15c3a8fc8c9e4819d340d,old
8,1,7310.4,part2,block,67f15c3a8fc8c9e4819d340d,old
6,1,10165.5,part2,block,67f15c3a8fc8c9e4819d340d,old
10,1,8335.5,part2,block,67f15c3a8fc8c9e4819d340d,old
9,0,5146.6,part2,block,67f15c3a8fc8c9e4819d340d,old
2,0,8978.5,part2,block,67f15c3a8fc8c9e4819d340d,old
3,0,6516.8,part2,block,67f15c3a8fc8c9e4819d340d,old
13,0,6334.5,part2,block,67f15c3a8fc8c9e4819d340d,old
1,0,11662.2,part2,block,67f15c3a8fc8c9e4819d340d,old
11,0,3757.0,part2,block,67f15c3a8fc8c9e4819d340d,old
