triadNr,isCorrect,RT,trialtype,testtype,partid,age
14,0,,test1,inter,680d155019b77b986ff85126,old
2,1,3745.0,test1,inter,680d155019b77b986ff85126,old
5,1,4678.1,test1,inter,680d155019b77b986ff85126,old
2,1,5598.4,test1,inter,680d155019b77b986ff85126,old
4,1,3417.5,test1,inter,680d155019b77b986ff85126,old
8,1,6709.3,test1,inter,680d155019b77b986ff85126,old
3,1,2368.0,test1,inter,680d155019b77b986ff85126,old
1,1,2545.5,test1,inter,680d155019b77b986ff85126,old
0,1,2586.7,test1,inter,680d155019b77b986ff85126,old
3,1,5667.7,test1,inter,680d155019b77b986ff85126,old
7,1,4689.4,test1,inter,680d155019b77b986ff85126,old
1,1,5870.3,test1,inter,680d155019b77b986ff85126,old
13,1,3352.4,test1,inter,680d155019b77b986ff85126,old
13,1,4180.7,test1,inter,680d155019b77b986ff85126,old
5,0,7135.6,test1,inter,680d155019b77b986ff85126,old
11,1,8071.5,test1,inter,680d155019b77b986ff85126,old
6,1,8083.4,test1,inter,680d155019b77b986ff85126,old
12,1,3981.7,test1,inter,680d155019b77b986ff85126,old
7,1,6269.8,test1,inter,680d155019b77b986ff85126,old
6,0,7731.4,test1,inter,680d155019b77b986ff85126,old
9,0,10474.2,test1,inter,680d155019b77b986ff85126,old
10,0,10022.3,test1,inter,680d155019b77b986ff85126,old
4,1,3038.4,test1,inter,680d155019b77b986ff85126,old
14,1,3087.5,test1,inter,680d155019b77b986ff85126,old
0,0,7611.1,test1,inter,680d155019b77b986ff85126,old
12,1,2513.8,test1,inter,680d155019b77b986ff85126,old
10,0,10513.0,test1,inter,680d155019b77b986ff85126,old
11,0,3784.2,test1,inter,680d155019b77b986ff85126,old
9,1,2577.6,test1,inter,680d155019b77b986ff85126,old
8,1,3253.7,test1,inter,680d155019b77b986ff85126,old
3,0,7451.5,test2,inter,680d155019b77b986ff85126,old
12,1,3071.1,test2,inter,680d155019b77b986ff85126,old
11,1,3449.3,test2,inter,680d155019b77b986ff85126,old
8,1,2790.2,test2,inter,680d155019b77b986ff85126,old
7,1,4031.5,test2,inter,680d155019b77b986ff85126,old
12,1,8383.1,test2,inter,680d155019b77b986ff85126,old
9,1,5344.3,test2,inter,680d155019b77b986ff85126,old
10,0,12351.7,test2,inter,680d155019b77b986ff85126,old
2,1,4473.6,test2,inter,680d155019b77b986ff85126,old
14,1,6499.2,test2,inter,680d155019b77b986ff85126,old
4,0,10784.9,test2,inter,680d155019b77b986ff85126,old
10,1,3309.2,test2,inter,680d155019b77b986ff85126,old
1,1,8803.9,test2,inter,680d155019b77b986ff85126,old
8,1,4664.6,test2,inter,680d155019b77b986ff85126,old
1,1,9737.0,test2,inter,680d155019b77b986ff85126,old
13,1,4405.5,test2,inter,680d155019b77b986ff85126,old
5,1,2888.9,test2,inter,680d155019b77b986ff85126,old
3,1,10904.0,test2,inter,680d155019b77b986ff85126,old
9,1,7493.6,test2,inter,680d155019b77b986ff85126,old
7,1,3680.4,test2,inter,680d155019b77b986ff85126,old
14,1,5374.1,test2,inter,680d155019b77b986ff85126,old
6,1,10370.4,test2,inter,680d155019b77b986ff85126,old
0,1,3599.8,test2,inter,680d155019b77b986ff85126,old
5,1,4336.2,test2,inter,680d155019b77b986ff85126,old
13,1,3946.7,test2,inter,680d155019b77b986ff85126,old
0,1,7752.5,test2,inter,680d155019b77b986ff85126,old
