triadNr,isCorrect,RT,trialtype,testtype,partid,age
0,1,4279.5,test1,inter,6100372e3a116cb5cb36ebea,old
14,1,4765.6,test1,inter,6100372e3a116cb5cb36ebea,old
12,1,4781.6,test1,inter,6100372e3a116cb5cb36ebea,old
0,0,4429.7,test1,inter,6100372e3a116cb5cb36ebea,old
7,1,3406.1,test1,inter,6100372e3a116cb5cb36ebea,old
5,0,5197.2,test1,inter,6100372e3a116cb5cb36ebea,old
10,0,3901.1,test1,inter,6100372e3a116cb5cb36ebea,old
8,1,3703.2,test1,inter,6100372e3a116cb5cb36ebea,old
2,0,4420.7,test1,inter,6100372e3a116cb5cb36ebea,old
13,0,1910.7,test1,inter,6100372e3a116cb5cb36ebea,old
4,0,4013.7,test1,inter,6100372e3a116cb5cb36ebea,old
4,0,2757.1,test1,inter,6100372e3a116cb5cb36ebea,old
6,1,3974.7,test1,inter,6100372e3a116cb5cb36ebea,old
13,1,5805.9,test1,inter,6100372e3a116cb5cb36ebea,old
9,1,3141.3,test1,inter,6100372e3a116cb5cb36ebea,old
6,1,4405.3,test1,inter,6100372e3a116cb5cb36ebea,old
11,1,3710.0,test1,inter,6100372e3a116cb5cb36ebea,old
11,1,3997.4,test1,inter,6100372e3a116cb5cb36ebea,old
10,1,4613.5,test1,inter,6100372e3a116cb5cb36ebea,old
5,1,3734.0,test1,inter,6100372e3a116cb5cb36ebea,old
2,1,5693.3,test1,inter,6100372e3a116cb5cb36ebea,old
12,1,4645.8,test1,inter,6100372e3a116cb5cb36ebea,old
1,1,6300.9,test1,inter,6100372e3a116cb5cb36ebea,old
3,0,3237.7,test1,inter,6100372e3a116cb5cb36ebea,old
7,0,2821.7,test1,inter,6100372e3a116cb5cb36ebea,old
1,1,3093.5,test1,inter,6100372e3a116cb5cb36ebea,old
8,0,3501.1,test1,inter,6100372e3a116cb5cb36ebea,old
9,0,5389.1,test1,inter,6100372e3a116cb5cb36ebea,old
14,0,4862.2,test1,inter,6100372e3a116cb5cb36ebea,old
3,0,5343.3,test1,inter,6100372e3a116cb5cb36ebea,old
13,0,3989.0,test2,inter,6100372e3a116cb5cb36ebea,old
14,1,2501.4,test2,inter,6100372e3a116cb5cb36ebea,old
8,1,2701.5,test2,inter,6100372e3a116cb5cb36ebea,old
6,1,1717.8,test2,inter,6100372e3a116cb5cb36ebea,old
2,1,1517.2,test2,inter,6100372e3a116cb5cb36ebea,old
8,1,3541.7,test2,inter,6100372e3a116cb5cb36ebea,old
7,1,4333.3,test2,inter,6100372e3a116cb5cb36ebea,old
2,1,4125.3,test2,inter,6100372e3a116cb5cb36ebea,old
9,1,2605.2,test2,inter,6100372e3a116cb5cb36ebea,old
0,1,1429.6,test2,inter,6100372e3a116cb5cb36ebea,old
12,1,2868.3,test2,inter,6100372e3a116cb5cb36ebea,old
12,1,4822.6,test2,inter,6100372e3a116cb5cb36ebea,old
9,0,4966.5,test2,inter,6100372e3a116cb5cb36ebea,old
11,1,1877.2,test2,inter,6100372e3a116cb5cb36ebea,old
3,1,3629.1,test2,inter,6100372e3a116cb5cb36ebea,old
6,0,3486.6,test2,inter,6100372e3a116cb5cb36ebea,old
7,0,3597.2,test2,inter,6100372e3a116cb5cb36ebea,old
5,1,1405.9,test2,inter,6100372e3a116cb5cb36ebea,old
14,0,3509.3,test2,inter,6100372e3a116cb5cb36ebea,old
1,1,4420.3,test2,inter,6100372e3a116cb5cb36ebea,old
4,0,3445.0,test2,inter,6100372e3a116cb5cb36ebea,old
0,1,2172.3,test2,inter,6100372e3a116cb5cb36ebea,old
3,1,3606.6,test2,inter,6100372e3a116cb5cb36ebea,old
10,1,4606.8,test2,inter,6100372e3a116cb5cb36ebea,old
1,1,3821.5,test2,inter,6100372e3a116cb5cb36ebea,old
11,1,1108.4,test2,inter,6100372e3a116cb5cb36ebea,old
10,1,3782.5,test2,inter,6100372e3a116cb5cb36ebea,old
5,1,2309.2,test2,inter,6100372e3a116cb5cb36ebea,old
4,1,3910.5,test2,inter,6100372e3a116cb5cb36ebea,old
13,1,4971.5,test2,inter,6100372e3a116cb5cb36ebea,old
3,1,2421.8,test3,inter,6100372e3a116cb5cb36ebea,old
12,1,2412.2,test3,inter,6100372e3a116cb5cb36ebea,old
9,1,1446.9,test3,inter,6100372e3a116cb5cb36ebea,old
1,1,3813.3,test3,inter,6100372e3a116cb5cb36ebea,old
7,1,4189.1,test3,inter,6100372e3a116cb5cb36ebea,old
12,1,1412.5,test3,inter,6100372e3a116cb5cb36ebea,old
10,1,2590.4,test3,inter,6100372e3a116cb5cb36ebea,old
3,0,4629.5,test3,inter,6100372e3a116cb5cb36ebea,old
2,1,2931.4,test3,inter,6100372e3a116cb5cb36ebea,old
0,1,1534.9,test3,inter,6100372e3a116cb5cb36ebea,old
2,1,1229.4,test3,inter,6100372e3a116cb5cb36ebea,old
6,1,1324.3,test3,inter,6100372e3a116cb5cb36ebea,old
4,1,3615.1,test3,inter,6100372e3a116cb5cb36ebea,old
8,1,4820.7,test3,inter,6100372e3a116cb5cb36ebea,old
5,1,1116.9,test3,inter,6100372e3a116cb5cb36ebea,old
5,1,2060.1,test3,inter,6100372e3a116cb5cb36ebea,old
11,1,1709.0,test3,inter,6100372e3a116cb5cb36ebea,old
6,1,2221.5,test3,inter,6100372e3a116cb5cb36ebea,old
13,1,3868.2,test3,inter,6100372e3a116cb5cb36ebea,old
14,1,3956.7,test3,inter,6100372e3a116cb5cb36ebea,old
7,1,2781.0,test3,inter,6100372e3a116cb5cb36ebea,old
4,0,5486.4,test3,inter,6100372e3a116cb5cb36ebea,old
1,1,1827.7,test3,inter,6100372e3a116cb5cb36ebea,old
14,1,2533.3,test3,inter,6100372e3a116cb5cb36ebea,old
13,1,2549.1,test3,inter,6100372e3a116cb5cb36ebea,old
10,1,3468.5,test3,inter,6100372e3a116cb5cb36ebea,old
8,0,5285.3,test3,inter,6100372e3a116cb5cb36ebea,old
0,1,1549.2,test3,inter,6100372e3a116cb5cb36ebea,old
