triadNr,isCorrect,RT,trialtype,testtype,partid,age
2,0,6268.1,test1,block,5a8b61fcf1408d000176b02f,old
0,0,,test1,block,5a8b61fcf1408d000176b02f,old
8,1,5532.3,test1,block,5a8b61fcf1408d000176b02f,old
4,0,4920.6,test1,block,5a8b61fcf1408d000176b02f,old
1,0,4325.1,test1,block,5a8b61fcf1408d000176b02f,old
6,0,5913.6,test1,block,5a8b61fcf1408d000176b02f,old
11,1,3614.3,test1,block,5a8b61fcf1408d000176b02f,old
9,1,5466.6,test1,block,5a8b61fcf1408d000176b02f,old
3,0,3768.8,test1,block,5a8b61fcf1408d000176b02f,old
10,1,7080.8,test1,block,5a8b61fcf1408d000176b02f,old
5,0,3880.0,test1,block,5a8b61fcf1408d000176b02f,old
13,0,4042.0,test1,block,5a8b61fcf1408d000176b02f,old
7,0,3367.3,test1,block,5a8b61fcf1408d000176b02f,old
12,0,3860.6,test1,block,5a8b61fcf1408d000176b02f,old
14,0,4785.0,test1,block,5a8b61fcf1408d000176b02f,old
10,1,3217.1,test2,block,5a8b61fcf1408d000176b02f,old
11,0,4493.8,test2,block,5a8b61fcf1408d000176b02f,old
5,1,3668.1,test2,block,5a8b61fcf1408d000176b02f,old
6,0,1747.3,test2,block,5a8b61fcf1408d000176b02f,old
9,0,4637.6,test2,block,5a8b61fcf1408d000176b02f,old
4,0,4302.5,test2,block,5a8b61fcf1408d000176b02f,old
1,0,2642.4,test2,block,5a8b61fcf1408d000176b02f,old
3,1,4565.8,test2,block,5a8b61fcf1408d000176b02f,old
12,1,1962.6,test2,block,5a8b61fcf1408d000176b02f,old
0,0,4556.6,test2,block,5a8b61fcf1408d000176b02f,old
14,0,4461.3,test2,block,5a8b61fcf1408d000176b02f,old
8,0,3477.2,test2,block,5a8b61fcf1408d000176b02f,old
7,1,5398.7,test2,block,5a8b61fcf1408d000176b02f,old
2,1,4884.6,test2,block,5a8b61fcf1408d000176b02f,old
13,1,2738.9,test2,block,5a8b61fcf1408d000176b02f,old
9,1,3885.8,test3,block,5a8b61fcf1408d000176b02f,old
12,1,2573.1,test3,block,5a8b61fcf1408d000176b02f,old
0,1,4335.1,test3,block,5a8b61fcf1408d000176b02f,old
7,1,4082.2,test3,block,5a8b61fcf1408d000176b02f,old
5,0,2494.2,test3,block,5a8b61fcf1408d000176b02f,old
10,1,2514.7,test3,block,5a8b61fcf1408d000176b02f,old
13,1,2616.1,test3,block,5a8b61fcf1408d000176b02f,old
2,0,5143.7,test3,block,5a8b61fcf1408d000176b02f,old
14,0,4617.2,test3,block,5a8b61fcf1408d000176b02f,old
4,0,3164.0,test3,block,5a8b61fcf1408d000176b02f,old
3,1,4120.9,test3,block,5a8b61fcf1408d000176b02f,old
1,1,3971.0,test3,block,5a8b61fcf1408d000176b02f,old
8,1,3578.8,test3,block,5a8b61fcf1408d000176b02f,old
11,1,2989.6,test3,block,5a8b61fcf1408d000176b02f,old
6,1,2692.8,test3,block,5a8b61fcf1408d000176b02f,old
13,1,1727.3,test4,block,5a8b61fcf1408d000176b02f,old
5,1,3222.7,test4,block,5a8b61fcf1408d000176b02f,old
4,0,3690.5,test4,block,5a8b61fcf1408d000176b02f,old
1,0,4383.6,test4,block,5a8b61fcf1408d000176b02f,old
7,1,3919.0,test4,block,5a8b61fcf1408d000176b02f,old
3,1,3192.7,test4,block,5a8b61fcf1408d000176b02f,old
12,1,1681.4,test4,block,5a8b61fcf1408d000176b02f,old
2,1,2372.4,test4,block,5a8b61fcf1408d000176b02f,old
9,1,4336.5,test4,block,5a8b61fcf1408d000176b02f,old
14,1,2040.4,test4,block,5a8b61fcf1408d000176b02f,old
6,1,2683.1,test4,block,5a8b61fcf1408d000176b02f,old
10,1,2780.1,test4,block,5a8b61fcf1408d000176b02f,old
0,1,2730.1,test4,block,5a8b61fcf1408d000176b02f,old
8,1,3607.0,test4,block,5a8b61fcf1408d000176b02f,old
11,1,2995.9,test4,block,5a8b61fcf1408d000176b02f,old
4,1,3875.5,test5,block,5a8b61fcf1408d000176b02f,old
13,0,5149.7,test5,block,5a8b61fcf1408d000176b02f,old
9,1,3466.1,test5,block,5a8b61fcf1408d000176b02f,old
10,1,3330.6,test5,block,5a8b61fcf1408d000176b02f,old
7,1,3111.1,test5,block,5a8b61fcf1408d000176b02f,old
8,0,4512.7,test5,block,5a8b61fcf1408d000176b02f,old
5,0,5454.4,test5,block,5a8b61fcf1408d000176b02f,old
12,1,3959.4,test5,block,5a8b61fcf1408d000176b02f,old
14,1,3116.3,test5,block,5a8b61fcf1408d000176b02f,old
0,1,3343.9,test5,block,5a8b61fcf1408d000176b02f,old
11,0,3998.4,test5,block,5a8b61fcf1408d000176b02f,old
1,1,3923.8,test5,block,5a8b61fcf1408d000176b02f,old
2,1,3540.6,test5,block,5a8b61fcf1408d000176b02f,old
6,0,2913.8,test5,block,5a8b61fcf1408d000176b02f,old
3,0,3104.3,test5,block,5a8b61fcf1408d000176b02f,old
7,1,3914.0,test6,block,5a8b61fcf1408d000176b02f,old
10,1,5364.2,test6,block,5a8b61fcf1408d000176b02f,old
4,1,3957.7,test6,block,5a8b61fcf1408d000176b02f,old
1,1,4164.8,test6,block,5a8b61fcf1408d000176b02f,old
5,1,2467.7,test6,block,5a8b61fcf1408d000176b02f,old
13,1,4782.9,test6,block,5a8b61fcf1408d000176b02f,old
12,1,4870.0,test6,block,5a8b61fcf1408d000176b02f,old
8,1,3133.5,test6,block,5a8b61fcf1408d000176b02f,old
0,0,2507.8,test6,block,5a8b61fcf1408d000176b02f,old
14,0,4441.8,test6,block,5a8b61fcf1408d000176b02f,old
9,1,3567.2,test6,block,5a8b61fcf1408d000176b02f,old
11,1,5277.8,test6,block,5a8b61fcf1408d000176b02f,old
6,1,4083.5,test6,block,5a8b61fcf1408d000176b02f,old
2,1,2610.0,test6,block,5a8b61fcf1408d000176b02f,old
3,1,3686.3,test6,block,5a8b61fcf1408d000176b02f,old
4,1,4433.0,test7,block,5a8b61fcf1408d000176b02f,old
2,1,3252.2,test7,block,5a8b61fcf1408d000176b02f,old
8,1,2184.0,test7,block,5a8b61fcf1408d000176b02f,old
5,1,5402.3,test7,block,5a8b61fcf1408d000176b02f,old
6,0,5853.1,test7,block,5a8b61fcf1408d000176b02f,old
9,1,1760.9,test7,block,5a8b61fcf1408d000176b02f,old
0,1,3466.0,test7,block,5a8b61fcf1408d000176b02f,old
11,1,3109.9,test7,block,5a8b61fcf1408d000176b02f,old
10,1,3729.7,test7,block,5a8b61fcf1408d000176b02f,old
3,1,5136.4,test7,block,5a8b61fcf1408d000176b02f,old
14,1,4285.3,test7,block,5a8b61fcf1408d000176b02f,old
13,1,2857.4,test7,block,5a8b61fcf1408d000176b02f,old
1,1,3942.4,test7,block,5a8b61fcf1408d000176b02f,old
12,1,1851.8,test7,block,5a8b61fcf1408d000176b02f,old
7,1,1842.4,test7,block,5a8b61fcf1408d000176b02f,old
8,0,6147.6,test8,block,5a8b61fcf1408d000176b02f,old
12,0,81.3,test8,block,5a8b61fcf1408d000176b02f,old
9,1,1589.2,test8,block,5a8b61fcf1408d000176b02f,old
14,1,2908.3,test8,block,5a8b61fcf1408d000176b02f,old
3,1,2303.7,test8,block,5a8b61fcf1408d000176b02f,old
6,1,2237.9,test8,block,5a8b61fcf1408d000176b02f,old
1,1,4137.3,test8,block,5a8b61fcf1408d000176b02f,old
11,1,1457.1,test8,block,5a8b61fcf1408d000176b02f,old
13,1,3689.3,test8,block,5a8b61fcf1408d000176b02f,old
7,1,1566.4,test8,block,5a8b61fcf1408d000176b02f,old
10,1,3757.1,test8,block,5a8b61fcf1408d000176b02f,old
0,1,1495.3,test8,block,5a8b61fcf1408d000176b02f,old
