triadNr,isCorrect,RT,trialtype,testtype,partid,age
10,1,9701.7,test1,block,67c42099df7ccfecb74a7171,old
5,0,,test1,block,67c42099df7ccfecb74a7171,old
9,1,2733.6,test1,block,67c42099df7ccfecb74a7171,old
8,1,3890.6,test1,block,67c42099df7ccfecb74a7171,old
12,1,3509.5,test1,block,67c42099df7ccfecb74a7171,old
7,1,2360.2,test1,block,67c42099df7ccfecb74a7171,old
11,1,5578.1,test1,block,67c42099df7ccfecb74a7171,old
1,0,7162.1,test1,block,67c42099df7ccfecb74a7171,old
0,1,10915.2,test1,block,67c42099df7ccfecb74a7171,old
2,1,2377.0,test1,block,67c42099df7ccfecb74a7171,old
14,1,3173.8,test1,block,67c42099df7ccfecb74a7171,old
3,1,8268.1,test1,block,67c42099df7ccfecb74a7171,old
4,1,2273.4,test1,block,67c42099df7ccfecb74a7171,old
6,1,5959.4,test1,block,67c42099df7ccfecb74a7171,old
13,1,2490.8,test1,block,67c42099df7ccfecb74a7171,old
10,1,4865.6,test2,block,67c42099df7ccfecb74a7171,old
6,1,4577.9,test2,block,67c42099df7ccfecb74a7171,old
4,1,14605.4,test2,block,67c42099df7ccfecb74a7171,old
14,1,6540.4,test2,block,67c42099df7ccfecb74a7171,old
0,1,3734.4,test2,block,67c42099df7ccfecb74a7171,old
5,1,5366.4,test2,block,67c42099df7ccfecb74a7171,old
11,1,4024.3,test2,block,67c42099df7ccfecb74a7171,old
9,1,3786.2,test2,block,67c42099df7ccfecb74a7171,old
12,1,2548.3,test2,block,67c42099df7ccfecb74a7171,old
1,1,11045.1,test2,block,67c42099df7ccfecb74a7171,old
13,1,2352.8,test2,block,67c42099df7ccfecb74a7171,old
2,1,2677.0,test2,block,67c42099df7ccfecb74a7171,old
7,1,3471.1,test2,block,67c42099df7ccfecb74a7171,old
8,1,1973.8,test2,block,67c42099df7ccfecb74a7171,old
3,1,3841.9,test2,block,67c42099df7ccfecb74a7171,old
9,1,4825.1,test3,block,67c42099df7ccfecb74a7171,old
1,1,3937.7,test3,block,67c42099df7ccfecb74a7171,old
4,1,4780.8,test3,block,67c42099df7ccfecb74a7171,old
6,1,3215.6,test3,block,67c42099df7ccfecb74a7171,old
7,1,2029.8,test3,block,67c42099df7ccfecb74a7171,old
14,1,6745.1,test3,block,67c42099df7ccfecb74a7171,old
2,1,2101.2,test3,block,67c42099df7ccfecb74a7171,old
12,1,1763.9,test3,block,67c42099df7ccfecb74a7171,old
10,1,3031.8,test3,block,67c42099df7ccfecb74a7171,old
13,1,5021.0,test3,block,67c42099df7ccfecb74a7171,old
5,1,3366.9,test3,block,67c42099df7ccfecb74a7171,old
3,1,7082.2,test3,block,67c42099df7ccfecb74a7171,old
0,1,2221.0,test3,block,67c42099df7ccfecb74a7171,old
11,1,1630.2,test3,block,67c42099df7ccfecb74a7171,old
8,1,3790.5,test3,block,67c42099df7ccfecb74a7171,old
1,1,3111.9,test4,block,67c42099df7ccfecb74a7171,old
2,1,2609.3,test4,block,67c42099df7ccfecb74a7171,old
12,1,3943.4,test4,block,67c42099df7ccfecb74a7171,old
6,1,3065.3,test4,block,67c42099df7ccfecb74a7171,old
3,1,3302.1,test4,block,67c42099df7ccfecb74a7171,old
14,1,1860.8,test4,block,67c42099df7ccfecb74a7171,old
10,1,1965.9,test4,block,67c42099df7ccfecb74a7171,old
9,1,1539.5,test4,block,67c42099df7ccfecb74a7171,old
11,1,3147.2,test4,block,67c42099df7ccfecb74a7171,old
5,1,3736.7,test4,block,67c42099df7ccfecb74a7171,old
7,1,1720.6,test4,block,67c42099df7ccfecb74a7171,old
0,1,1931.2,test4,block,67c42099df7ccfecb74a7171,old
4,1,3292.5,test4,block,67c42099df7ccfecb74a7171,old
