triadNr,isCorrect,RT,trialtype,testtype,partid,age
5,1,5943.7,test1,inter,64360d6189dec3ac8afc9a78,old
13,0,6177.2,test1,inter,64360d6189dec3ac8afc9a78,old
8,0,5565.4,test1,inter,64360d6189dec3ac8afc9a78,old
10,0,4319.5,test1,inter,64360d6189dec3ac8afc9a78,old
1,1,1952.0,test1,inter,64360d6189dec3ac8afc9a78,old
12,0,3295.5,test1,inter,64360d6189dec3ac8afc9a78,old
2,1,3261.2,test1,inter,64360d6189dec3ac8afc9a78,old
14,1,3137.1,test1,inter,64360d6189dec3ac8afc9a78,old
12,1,4302.4,test1,inter,64360d6189dec3ac8afc9a78,old
5,1,1646.0,test1,inter,64360d6189dec3ac8afc9a78,old
1,0,3784.0,test1,inter,64360d6189dec3ac8afc9a78,old
4,0,2552.1,test1,inter,64360d6189dec3ac8afc9a78,old
14,0,1861.8,test1,inter,64360d6189dec3ac8afc9a78,old
2,0,3312.3,test1,inter,64360d6189dec3ac8afc9a78,old
3,1,4215.7,test1,inter,64360d6189dec3ac8afc9a78,old
7,0,2615.0,test1,inter,64360d6189dec3ac8afc9a78,old
6,0,2126.0,test1,inter,64360d6189dec3ac8afc9a78,old
9,0,2519.5,test1,inter,64360d6189dec3ac8afc9a78,old
6,0,4757.4,test1,inter,64360d6189dec3ac8afc9a78,old
11,0,3040.1,test1,inter,64360d6189dec3ac8afc9a78,old
10,1,3168.1,test1,inter,64360d6189dec3ac8afc9a78,old
3,0,3479.3,test1,inter,64360d6189dec3ac8afc9a78,old
0,0,2541.8,test1,inter,64360d6189dec3ac8afc9a78,old
4,0,2935.6,test1,inter,64360d6189dec3ac8afc9a78,old
7,1,2199.4,test1,inter,64360d6189dec3ac8afc9a78,old
9,1,3215.7,test1,inter,64360d6189dec3ac8afc9a78,old
13,0,3366.5,test1,inter,64360d6189dec3ac8afc9a78,old
0,1,2295.5,test1,inter,64360d6189dec3ac8afc9a78,old
8,1,2677.8,test1,inter,64360d6189dec3ac8afc9a78,old
11,1,3102.4,test1,inter,64360d6189dec3ac8afc9a78,old
4,0,5704.4,test2,inter,64360d6189dec3ac8afc9a78,old
5,1,1973.9,test2,inter,64360d6189dec3ac8afc9a78,old
6,1,1446.3,test2,inter,64360d6189dec3ac8afc9a78,old
7,0,2079.6,test2,inter,64360d6189dec3ac8afc9a78,old
10,0,3814.9,test2,inter,64360d6189dec3ac8afc9a78,old
4,1,2325.4,test2,inter,64360d6189dec3ac8afc9a78,old
8,0,1600.1,test2,inter,64360d6189dec3ac8afc9a78,old
13,0,1735.7,test2,inter,64360d6189dec3ac8afc9a78,old
2,0,2581.6,test2,inter,64360d6189dec3ac8afc9a78,old
1,1,1815.5,test2,inter,64360d6189dec3ac8afc9a78,old
5,1,1405.2,test2,inter,64360d6189dec3ac8afc9a78,old
1,0,1375.2,test2,inter,64360d6189dec3ac8afc9a78,old
11,1,1678.2,test2,inter,64360d6189dec3ac8afc9a78,old
14,0,1812.9,test2,inter,64360d6189dec3ac8afc9a78,old
10,0,2783.6,test2,inter,64360d6189dec3ac8afc9a78,old
2,1,1662.1,test2,inter,64360d6189dec3ac8afc9a78,old
8,0,1742.7,test2,inter,64360d6189dec3ac8afc9a78,old
11,1,1741.6,test2,inter,64360d6189dec3ac8afc9a78,old
9,0,1448.0,test2,inter,64360d6189dec3ac8afc9a78,old
12,0,1414.2,test2,inter,64360d6189dec3ac8afc9a78,old
13,0,2069.8,test2,inter,64360d6189dec3ac8afc9a78,old
6,1,1351.4,test2,inter,64360d6189dec3ac8afc9a78,old
0,0,1279.0,test2,inter,64360d6189dec3ac8afc9a78,old
3,1,1582.7,test2,inter,64360d6189dec3ac8afc9a78,old
7,1,2054.1,test2,inter,64360d6189dec3ac8afc9a78,old
3,1,2167.3,test2,inter,64360d6189dec3ac8afc9a78,old
0,0,1852.2,test2,inter,64360d6189dec3ac8afc9a78,old
12,0,1903.9,test2,inter,64360d6189dec3ac8afc9a78,old
9,0,2063.1,test2,inter,64360d6189dec3ac8afc9a78,old
14,0,2845.5,test2,inter,64360d6189dec3ac8afc9a78,old
13,0,6031.2,test3,inter,64360d6189dec3ac8afc9a78,old
9,0,3271.2,test3,inter,64360d6189dec3ac8afc9a78,old
11,1,2606.5,test3,inter,64360d6189dec3ac8afc9a78,old
4,1,2448.5,test3,inter,64360d6189dec3ac8afc9a78,old
11,0,3279.4,test3,inter,64360d6189dec3ac8afc9a78,old
2,0,4445.0,test3,inter,64360d6189dec3ac8afc9a78,old
14,0,2712.1,test3,inter,64360d6189dec3ac8afc9a78,old
10,1,3807.8,test3,inter,64360d6189dec3ac8afc9a78,old
8,0,3703.6,test3,inter,64360d6189dec3ac8afc9a78,old
0,0,2213.6,test3,inter,64360d6189dec3ac8afc9a78,old
7,0,1872.4,test3,inter,64360d6189dec3ac8afc9a78,old
12,1,1308.7,test3,inter,64360d6189dec3ac8afc9a78,old
14,1,1622.9,test3,inter,64360d6189dec3ac8afc9a78,old
10,0,1878.6,test3,inter,64360d6189dec3ac8afc9a78,old
5,1,1736.3,test3,inter,64360d6189dec3ac8afc9a78,old
1,1,3421.8,test3,inter,64360d6189dec3ac8afc9a78,old
7,1,2287.6,test3,inter,64360d6189dec3ac8afc9a78,old
4,0,3166.7,test3,inter,64360d6189dec3ac8afc9a78,old
5,1,1716.7,test3,inter,64360d6189dec3ac8afc9a78,old
3,1,1863.3,test3,inter,64360d6189dec3ac8afc9a78,old
8,0,2127.1,test3,inter,64360d6189dec3ac8afc9a78,old
12,0,3796.9,test3,inter,64360d6189dec3ac8afc9a78,old
6,1,1968.0,test3,inter,64360d6189dec3ac8afc9a78,old
13,0,2445.4,test3,inter,64360d6189dec3ac8afc9a78,old
9,1,2079.2,test3,inter,64360d6189dec3ac8afc9a78,old
1,1,1773.3,test3,inter,64360d6189dec3ac8afc9a78,old
0,0,2015.0,test3,inter,64360d6189dec3ac8afc9a78,old
6,1,1846.0,test3,inter,64360d6189dec3ac8afc9a78,old
3,1,2447.0,test3,inter,64360d6189dec3ac8afc9a78,old
2,1,1231.7,test3,inter,64360d6189dec3ac8afc9a78,old
0,1,3486.9,test4,inter,64360d6189dec3ac8afc9a78,old
14,1,2998.4,test4,inter,64360d6189dec3ac8afc9a78,old
6,1,1413.8,test4,inter,64360d6189dec3ac8afc9a78,old
3,1,1687.1,test4,inter,64360d6189dec3ac8afc9a78,old
0,0,2414.6,test4,inter,64360d6189dec3ac8afc9a78,old
11,1,1158.7,test4,inter,64360d6189dec3ac8afc9a78,old
5,1,1357.5,test4,inter,64360d6189dec3ac8afc9a78,old
9,1,1407.1,test4,inter,64360d6189dec3ac8afc9a78,old
7,1,2013.4,test4,inter,64360d6189dec3ac8afc9a78,old
10,1,2494.1,test4,inter,64360d6189dec3ac8afc9a78,old
12,1,1814.7,test4,inter,64360d6189dec3ac8afc9a78,old
5,1,1902.1,test4,inter,64360d6189dec3ac8afc9a78,old
13,1,1685.2,test4,inter,64360d6189dec3ac8afc9a78,old
4,1,2535.4,test4,inter,64360d6189dec3ac8afc9a78,old
2,0,1534.7,test4,inter,64360d6189dec3ac8afc9a78,old
12,0,2728.0,test4,inter,64360d6189dec3ac8afc9a78,old
1,1,2022.3,test4,inter,64360d6189dec3ac8afc9a78,old
1,0,3150.8,test4,inter,64360d6189dec3ac8afc9a78,old
11,1,1639.1,test4,inter,64360d6189dec3ac8afc9a78,old
6,1,1894.4,test4,inter,64360d6189dec3ac8afc9a78,old
3,1,2520.2,test4,inter,64360d6189dec3ac8afc9a78,old
7,1,1886.1,test4,inter,64360d6189dec3ac8afc9a78,old
4,0,2133.1,test4,inter,64360d6189dec3ac8afc9a78,old
13,0,2469.8,test4,inter,64360d6189dec3ac8afc9a78,old
8,0,2446.2,test4,inter,64360d6189dec3ac8afc9a78,old
8,0,2072.1,test4,inter,64360d6189dec3ac8afc9a78,old
9,0,1661.8,test4,inter,64360d6189dec3ac8afc9a78,old
2,1,1910.9,test4,inter,64360d6189dec3ac8afc9a78,old
10,0,2679.9,test4,inter,64360d6189dec3ac8afc9a78,old
14,1,1542.1,test4,inter,64360d6189dec3ac8afc9a78,old
8,1,2095.8,part2,inter,64360d6189dec3ac8afc9a78,old
9,0,2573.3,part2,inter,64360d6189dec3ac8afc9a78,old
2,0,1662.9,part2,inter,64360d6189dec3ac8afc9a78,old
0,1,1470.0,part2,inter,64360d6189dec3ac8afc9a78,old
4,0,1902.1,part2,inter,64360d6189dec3ac8afc9a78,old
11,1,2350.2,part2,inter,64360d6189dec3ac8afc9a78,old
6,1,1646.4,part2,inter,64360d6189dec3ac8afc9a78,old
5,1,1510.8,part2,inter,64360d6189dec3ac8afc9a78,old
13,0,1495.4,part2,inter,64360d6189dec3ac8afc9a78,old
3,1,1589.9,part2,inter,64360d6189dec3ac8afc9a78,old
14,1,2264.0,part2,inter,64360d6189dec3ac8afc9a78,old
1,1,2207.1,part2,inter,64360d6189dec3ac8afc9a78,old
10,0,1294.4,part2,inter,64360d6189dec3ac8afc9a78,old
