triadNr,isCorrect,RT,trialtype,testtype,partid,age
14,0,,test1,block,67db5618164a0fc0678e84d6,old
4,0,2117.8,test1,block,67db5618164a0fc0678e84d6,old
12,1,3427.7,test1,block,67db5618164a0fc0678e84d6,old
0,0,2810.5,test1,block,67db5618164a0fc0678e84d6,old
9,0,2483.8,test1,block,67db5618164a0fc0678e84d6,old
8,0,1997.9,test1,block,67db5618164a0fc0678e84d6,old
3,1,2100.8,test1,block,67db5618164a0fc0678e84d6,old
6,1,1749.6,test1,block,67db5618164a0fc0678e84d6,old
1,0,2410.5,test1,block,67db5618164a0fc0678e84d6,old
13,0,1847.1,test1,block,67db5618164a0fc0678e84d6,old
2,1,2301.7,test1,block,67db5618164a0fc0678e84d6,old
10,1,2102.5,test1,block,67db5618164a0fc0678e84d6,old
11,1,2085.9,test1,block,67db5618164a0fc0678e84d6,old
5,0,1937.5,test1,block,67db5618164a0fc0678e84d6,old
7,0,1963.0,test1,block,67db5618164a0fc0678e84d6,old
12,1,4944.2,test2,block,67db5618164a0fc0678e84d6,old
9,0,1543.4,test2,block,67db5618164a0fc0678e84d6,old
8,0,1190.8,test2,block,67db5618164a0fc0678e84d6,old
5,1,1096.4,test2,block,67db5618164a0fc0678e84d6,old
1,0,1470.8,test2,block,67db5618164a0fc0678e84d6,old
6,0,2255.4,test2,block,67db5618164a0fc0678e84d6,old
2,0,2445.0,test2,block,67db5618164a0fc0678e84d6,old
0,0,2882.1,test2,block,67db5618164a0fc0678e84d6,old
7,0,2644.2,test2,block,67db5618164a0fc0678e84d6,old
13,0,3575.5,test2,block,67db5618164a0fc0678e84d6,old
10,0,3364.1,test2,block,67db5618164a0fc0678e84d6,old
4,0,2603.2,test2,block,67db5618164a0fc0678e84d6,old
11,1,2937.9,test2,block,67db5618164a0fc0678e84d6,old
14,0,2892.7,test2,block,67db5618164a0fc0678e84d6,old
3,1,2842.8,test2,block,67db5618164a0fc0678e84d6,old
6,1,2729.3,test3,block,67db5618164a0fc0678e84d6,old
11,0,3364.8,test3,block,67db5618164a0fc0678e84d6,old
14,1,4062.6,test3,block,67db5618164a0fc0678e84d6,old
1,0,4065.1,test3,block,67db5618164a0fc0678e84d6,old
7,0,4607.9,test3,block,67db5618164a0fc0678e84d6,old
5,0,3621.7,test3,block,67db5618164a0fc0678e84d6,old
13,1,3934.0,test3,block,67db5618164a0fc0678e84d6,old
10,0,3619.2,test3,block,67db5618164a0fc0678e84d6,old
9,0,3703.2,test3,block,67db5618164a0fc0678e84d6,old
4,0,3766.4,test3,block,67db5618164a0fc0678e84d6,old
2,0,3720.6,test3,block,67db5618164a0fc0678e84d6,old
3,1,3315.6,test3,block,67db5618164a0fc0678e84d6,old
8,0,3056.9,test3,block,67db5618164a0fc0678e84d6,old
0,1,2797.5,test3,block,67db5618164a0fc0678e84d6,old
12,1,2707.3,test3,block,67db5618164a0fc0678e84d6,old
11,0,3111.7,test4,block,67db5618164a0fc0678e84d6,old
10,0,3633.5,test4,block,67db5618164a0fc0678e84d6,old
14,0,4165.1,test4,block,67db5618164a0fc0678e84d6,old
4,1,4310.0,test4,block,67db5618164a0fc0678e84d6,old
5,1,3976.4,test4,block,67db5618164a0fc0678e84d6,old
0,1,3991.7,test4,block,67db5618164a0fc0678e84d6,old
9,0,3534.2,test4,block,67db5618164a0fc0678e84d6,old
12,0,3273.2,test4,block,67db5618164a0fc0678e84d6,old
1,1,3186.8,test4,block,67db5618164a0fc0678e84d6,old
3,0,3761.6,test4,block,67db5618164a0fc0678e84d6,old
6,1,2961.7,test4,block,67db5618164a0fc0678e84d6,old
2,1,3564.1,test4,block,67db5618164a0fc0678e84d6,old
7,1,2876.4,test4,block,67db5618164a0fc0678e84d6,old
8,1,2977.3,test4,block,67db5618164a0fc0678e84d6,old
13,1,3116.1,test4,block,67db5618164a0fc0678e84d6,old
2,1,3400.1,test5,block,67db5618164a0fc0678e84d6,old
13,1,3762.9,test5,block,67db5618164a0fc0678e84d6,old
10,1,4011.3,test5,block,67db5618164a0fc0678e84d6,old
12,1,3518.8,test5,block,67db5618164a0fc0678e84d6,old
1,1,4231.3,test5,block,67db5618164a0fc0678e84d6,old
3,1,3995.8,test5,block,67db5618164a0fc0678e84d6,old
4,1,3805.8,test5,block,67db5618164a0fc0678e84d6,old
0,0,3887.2,test5,block,67db5618164a0fc0678e84d6,old
8,1,4175.9,test5,block,67db5618164a0fc0678e84d6,old
9,1,3991.8,test5,block,67db5618164a0fc0678e84d6,old
