triadNr,isCorrect,RT,trialtype,testtype,partid,age
13,1,4339.39999999851,test1,inter,66aeea402caf8dc1ab2b56d5,old
0,1,4726.39999999851,test1,inter,66aeea402caf8dc1ab2b56d5,old
14,0,4189.80000000447,test1,inter,66aeea402caf8dc1ab2b56d5,old
4,1,3345.5999999940395,test1,inter,66aeea402caf8dc1ab2b56d5,old
10,1,1696.60000000149,test1,inter,66aeea402caf8dc1ab2b56d5,old
7,1,4762.0999999940395,test1,inter,66aeea402caf8dc1ab2b56d5,old
2,1,3384.39999999851,test1,inter,66aeea402caf8dc1ab2b56d5,old
1,1,2569.6999999955297,test1,inter,66aeea402caf8dc1ab2b56d5,old
4,0,3655.20000000298,test1,inter,66aeea402caf8dc1ab2b56d5,old
7,0,4633.79999999702,test1,inter,66aeea402caf8dc1ab2b56d5,old
11,0,4872.69999999553,test1,inter,66aeea402caf8dc1ab2b56d5,old
13,1,4192.89999999851,test1,inter,66aeea402caf8dc1ab2b56d5,old
6,1,4632.5999999940395,test1,inter,66aeea402caf8dc1ab2b56d5,old
9,1,4512.79999999702,test1,inter,66aeea402caf8dc1ab2b56d5,old
3,0,4039.70000000298,test1,inter,66aeea402caf8dc1ab2b56d5,old
3,1,3809.60000000149,test1,inter,66aeea402caf8dc1ab2b56d5,old
6,0,3624.29999999702,test1,inter,66aeea402caf8dc1ab2b56d5,old
9,1,3489.3000000044703,test1,inter,66aeea402caf8dc1ab2b56d5,old
14,1,3056.10000000149,test1,inter,66aeea402caf8dc1ab2b56d5,old
1,0,3897.5,test1,inter,66aeea402caf8dc1ab2b56d5,old
2,1,3936.89999999851,test1,inter,66aeea402caf8dc1ab2b56d5,old
10,0,4952.4000000059605,test1,inter,66aeea402caf8dc1ab2b56d5,old
5,0,3817.0,test1,inter,66aeea402caf8dc1ab2b56d5,old
11,0,3901.3000000044703,test1,inter,66aeea402caf8dc1ab2b56d5,old
12,0,4088.29999999702,test1,inter,66aeea402caf8dc1ab2b56d5,old
8,1,4420.10000000149,test1,inter,66aeea402caf8dc1ab2b56d5,old
