rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy
1063.300000011921,,prac_rt_thecrossant_black,760341,,,,black_plus_sign,,,49,,,1,0.9,,,,,,,,
null,,prac_color_black,760445,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,prac_learn_phase(without_color),763950,,,,black_plus_sign,,,null,object_08b.png,object_05c.png,,,,,,,,,,
null,,black_cross(without_color)1,764998,,,,green,,,null,object_13a.png,object_07b.png,,,,,,,,,,
null,,prac_rt_plussign_withcolor,765501,,,,blue,,,null,object_08b.png,object_05c.png,,,,,,,,,,
1198.699999988079,,prac_rt_thecrossant_black,767019,,,,black_plus_sign,,,49,,,1,0.9090909090909091,,,,,,,,
null,,prac_color_black,767121,,,,black_plus_sign,,,null,,,,,,,,,,,,
4535.699999988079,,instruct_dir_01,771660,,,,instruct,0,Next,,,,,,,,,,,,,
1774.5999999642372,,instruct_dir_2,773436,,,,instruct,1,Next,,,,,,,,,,,,,
2766.699999988079,,instruct_dir_3,776204,,,,instruct,1,Next,,,,,,,,,,,,,
1742.3999999761581,,instruct_dir_4,777948,,,,instruct,1,Start,,,,,,,,,,,,,
null,,thebreak,778050,,,,<p></p>,,,null,,,,,,,,,,,,
7286.599999964237,,intro_0,785339,,,,instruct,,,32,,,,,,,,,,,,
7799.199999988079,,prac_directmemory_phase,793141,,,,practice/object_02a.png,,,50,,,1,,practice/object_04a.png,practice/object_02b.png,practice/object_01b.png,practice/object_02b.png,1,1,,
3370.199999988079,,prac_directmemory_phase,796515,,,,practice/object_03a.png,,,51,,,1,,practice/object_02b.png,practice/object_01a.png,practice/object_03b.png,practice/object_03b.png,1,1,,
10991.5,,prac_directmemory_phase,807511,,,,practice/object_04a.png,,,50,,,1,,practice/object_03a.png,practice/object_04b.png,practice/object_02b.png,practice/object_04b.png,1,1,,
3202.399999976158,,prac_directmemory_phase,810718,,,,practice/object_01a.png,,,51,,,1,,practice/object_03b.png,practice/object_03a.png,practice/object_01b.png,practice/object_01b.png,1,1,,
7339.600000023842,,practice_feedback,818061,,,,practice_feedback,1,,,,,,,,,,,,,,
24757.299999952316,,proceed_actualTask,842820,,,,proceed_actualTask,1,Continue,,,,,,,,,,,,,
23343.30000001192,,last_inst,866164,,,,last_inst,,,32,,,,,,,,,,,,
null,,learn_phase(without_color)1,869666,,,,black_plus_sign,,,null,object_13a.png,object_07b.png,,,,,,,,,,
null,,black_cross(without_color)1,870715,,,,green,,,null,object_13a.png,object_07b.png,,,,,,,,,,
null,,rt_plussign_withcolor1,871218,,,,green,,,null,object_13a.png,object_07b.png,,,,,,,,,,
null,,rt_thecrossant_black1,872175,,,,black_plus_sign,,,null,,,,,,,,,,NaN,,
null,,color_black1,872278,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)1,875783,,,,black_plus_sign,,,null,object_08a.png,object_09c.png,,,,,,,,,,
