rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice
null,,black_cross(without_color)1,193920,,,,blue,,,null,object_13b.png,object_15a.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,194422,,,,green,,,null,object_03c.png,object_07a.png,,,,,,,,,
1226.4000000357628,,prac_rt_thecrossant_black,195443,,,,black_plus_sign,,,50,,,1,1,,,,,,,
null,,prac_color_black,195545,,,,black_plus_sign,,,null,,,,,,,,,,,
6358.900000035763,,instruct_dir_01,201906,,,,instruct,0,Next,,,,,,,,,,,,
12252.399999976158,,instruct_dir_2,214161,,,,instruct,1,Next,,,,,,,,,,,,
8026.300000011921,,instruct_dir_3,222189,,,,instruct,1,Next,,,,,,,,,,,,
10988.299999952316,,instruct_dir_4,233179,,,,instruct,1,Start,,,,,,,,,,,,
null,,thebreak,233280,,,,<p></p>,,,null,,,,,,,,,,,
1997.8999999761581,,intro_0,235280,,,,instruct,,,32,,,,,,,,,,,
2222.300000011921,,prac_directmemory_phase,237504,,,,practice/object_03a.png,,,50,,,0,,practice/object_03b.png,practice/object_04b.png,practice/object_04a.png,practice/object_03b.png,0,0,
2283.5,,prac_directmemory_phase,239790,,,,practice/object_02a.png,,,51,,,1,,practice/object_03b.png,practice/object_01a.png,practice/object_02b.png,practice/object_02b.png,1,0.5,
2185.2999999523163,,prac_directmemory_phase,241977,,,,practice/object_01a.png,,,49,,,0,,practice/object_04b.png,practice/object_04a.png,practice/object_01b.png,practice/object_01b.png,0,0.3333333333333333,
3147.900000035763,,prac_directmemory_phase,245128,,,,practice/object_04a.png,,,51,,,0,,practice/object_03a.png,practice/object_04b.png,practice/object_01b.png,practice/object_04b.png,0,0.25,
6801.900000035763,,practice_feedback_force_restart,251931,,,,practice_feedback,0,,,,,,,,,,,,,1
9497.899999976158,,last_instruct,261431,,,,instruct,,,32,,,,,,,,,,,
null,,prac_learn_phase(without_color),264933,,,,black_plus_sign,,,null,object_13b.png,object_15a.png,,,,,,,,,
null,,prac_black_cross(without_color),265397,,,,green,,,null,object_13b.png,object_15a.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,265900,,,,green,,,null,object_13b.png,object_15a.png,,,,,,,,,
1638,,prac_rt_thecrossant_black,267440,,,,black_plus_sign,,,50,,,1,1,,,,,,,
null,,prac_color_black,267543,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_learn_phase(without_color),271046,,,,black_plus_sign,,,null,object_14b.png,object_11a.png,,,,,,,,,
null,,black_cross(without_color)1,271706,,,,blue,,,null,object_13b.png,object_15a.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,272209,,,,green,,,null,object_14b.png,object_11a.png,,,,,,,,,
648.1999999880791,,prac_rt_thecrossant_black,273654,,,,black_plus_sign,,,50,,,1,1,,,,,,,
null,,prac_color_black,273757,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_learn_phase(without_color),277260,,,,black_plus_sign,,,null,object_11c.png,object_14c.png,,,,,,,,,
null,,black_cross(without_color)1,277919,,,,blue,,,null,object_13b.png,object_15a.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,278421,,,,blue,,,null,object_11c.png,object_14c.png,,,,,,,,,
920.2999999523163,,prac_rt_thecrossant_black,279672,,,,black_plus_sign,,,49,,,1,1,,,,,,,
null,,prac_color_black,279775,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_learn_phase(without_color),283277,,,,black_plus_sign,,,null,object_03c.png,object_07a.png,,,,,,,,,
null,,black_cross(without_color)1,283938,,,,blue,,,null,object_13b.png,object_15a.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,284439,,,,green,,,null,object_03c.png,object_07a.png,,,,,,,,,
1028.6000000238419,,prac_rt_thecrossant_black,285711,,,,black_plus_sign,,,50,,,1,1,,,,,,,
null,,prac_color_black,285814,,,,black_plus_sign,,,null,,,,,,,,,,,
8531.200000047684,,instruct_dir_01,294347,,,,instruct,0,Next,,,,,,,,,,,,
5170,,instruct_dir_2,299518,,,,instruct,1,Next,,,,,,,,,,,,
6624.5,,instruct_dir_3,306145,,,,instruct,1,Next,,,,,,,,,,,,
9466.700000047684,,instruct_dir_4,315613,,,,instruct,1,Start,,,,,,,,,,,,
null,,thebreak,315714,,,,<p></p>,,,null,,,,,,,,,,,
2344.600000023842,,intro_0,318060,,,,instruct,,,32,,,,,,,,,,,
1834.800000011921,,prac_directmemory_phase,319896,,,,practice/object_03a.png,,,51,,,0,,practice/object_03b.png,practice/object_04b.png,practice/object_04a.png,practice/object_03b.png,0,0,
2356.199999988079,,prac_directmemory_phase,322255,,,,practice/object_02a.png,,,51,,,1,,practice/object_03b.png,practice/object_01a.png,practice/object_02b.png,practice/object_02b.png,1,0.5,
2580.600000023842,,prac_directmemory_phase,324837,,,,practice/object_01a.png,,,51,,,1,,practice/object_04b.png,practice/object_04a.png,practice/object_01b.png,practice/object_01b.png,1,0.6666666666666666,
2183.5,,prac_directmemory_phase,327023,,,,practice/object_04a.png,,,51,,,0,,practice/object_03a.png,practice/object_04b.png,practice/object_01b.png,practice/object_04b.png,0,0.5,
15996.5,,practice_feedback_force_restart,343021,,,,practice_feedback,0,,,,,,,,,,,,,2
4134.5,,last_instruct,347157,,,,instruct,,,32,,,,,,,,,,,
null,,prac_learn_phase(without_color),350658,,,,black_plus_sign,,,null,object_13b.png,object_15a.png,,,,,,,,,
null,,prac_black_cross(without_color),351249,,,,green,,,null,object_13b.png,object_15a.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,351758,,,,green,,,null,object_13b.png,object_15a.png,,,,,,,,,
811.1999999880791,,prac_rt_thecrossant_black,353173,,,,black_plus_sign,,,50,,,1,1,,,,,,,
null,,prac_color_black,353275,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_learn_phase(without_color),356778,,,,black_plus_sign,,,null,object_14b.png,object_11a.png,,,,,,,,,
null,,black_cross(without_color)1,357439,,,,blue,,,null,object_13b.png,object_15a.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,357940,,,,green,,,null,object_14b.png,object_11a.png,,,,,,,,,
769.5,,prac_rt_thecrossant_black,358856,,,,black_plus_sign,,,50,,,1,1,,,,,,,
null,,prac_color_black,358958,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_learn_phase(without_color),362462,,,,black_plus_sign,,,null,object_11c.png,object_14c.png,,,,,,,,,
null,,black_cross(without_color)1,363122,,,,blue,,,null,object_13b.png,object_15a.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,363623,,,,blue,,,null,object_11c.png,object_14c.png,,,,,,,,,
1437.4000000357628,,prac_rt_thecrossant_black,364832,,,,black_plus_sign,,,49,,,1,1,,,,,,,
null,,prac_color_black,364934,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_learn_phase(without_color),368438,,,,black_plus_sign,,,null,object_03c.png,object_07a.png,,,,,,,,,
null,,black_cross(without_color)1,369098,,,,blue,,,null,object_13b.png,object_15a.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,369600,,,,green,,,null,object_03c.png,object_07a.png,,,,,,,,,
910.3000000119209,,prac_rt_thecrossant_black,371111,,,,black_plus_sign,,,50,,,1,1,,,,,,,
null,,prac_color_black,371213,,,,black_plus_sign,,,null,,,,,,,,,,,
4450.399999976158,,instruct_dir_01,375666,,,,instruct,0,Next,,,,,,,,,,,,
2929.600000023842,,instruct_dir_2,378597,,,,instruct,1,Next,,,,,,,,,,,,
3128.399999976158,,instruct_dir_3,381726,,,,instruct,1,Next,,,,,,,,,,,,
2606.800000011921,,instruct_dir_4,384334,,,,instruct,1,Start,,,,,,,,,,,,
null,,thebreak,384436,,,,<p></p>,,,null,,,,,,,,,,,
2295.699999988079,,intro_0,386733,,,,instruct,,,32,,,,,,,,,,,
1685.8999999761581,,prac_directmemory_phase,388421,,,,practice/object_03a.png,,,49,,,1,,practice/object_03b.png,practice/object_04b.png,practice/object_04a.png,practice/object_03b.png,1,1,
1663.800000011921,,prac_directmemory_phase,390086,,,,practice/object_02a.png,,,51,,,1,,practice/object_03b.png,practice/object_01a.png,practice/object_02b.png,practice/object_02b.png,1,1,
1702.4000000357628,,prac_directmemory_phase,391791,,,,practice/object_01a.png,,,50,,,0,,practice/object_04b.png,practice/object_04a.png,practice/object_01b.png,practice/object_01b.png,0,0.6666666666666666,
1481.300000011921,,prac_directmemory_phase,393275,,,,practice/object_04a.png,,,51,,,0,,practice/object_03a.png,practice/object_04b.png,practice/object_01b.png,practice/object_04b.png,0,0.5,
