rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice,weighted_accuracy
null,,learn_phase(without_color)2,1838351,,,,black_plus_sign,,,null,object_10c.png,object_14b.png,,,,,,,,,,
null,,black_cross(without_color)2,1839214,,,,green,,,null,object_10c.png,object_14b.png,,,,,,,,,,
null,,rt_plussign_withcolor2,1839721,,,,green,,,null,object_10c.png,object_14b.png,,,,,,,,,,
1352.8000001907349,,rt_thecrossant_black2,1840874,,,,black_plus_sign,,,50,,,1,,,,,,,0.75,,
null,,color_black2,1840981,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)2,1844490,,,,black_plus_sign,,,null,object_11b.png,object_08c.png,,,,,,,,,,
null,,black_cross(without_color)2,1845566,,,,green,,,null,object_11b.png,object_08c.png,,,,,,,,,,
null,,rt_plussign_withcolor2,1846073,,,,green,,,null,object_11b.png,object_08c.png,,,,,,,,,,
1113.2000000476837,,rt_thecrossant_black2,1847015,,,,black_plus_sign,,,50,,,1,,,,,,,0.7692307692307693,,
null,,color_black2,1847124,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)2,1850628,,,,black_plus_sign,,,null,object_14a.png,object_03b.png,,,,,,,,,,
null,,black_cross(without_color)2,1851555,,,,blue,,,null,object_14a.png,object_03b.png,,,,,,,,,,
null,,rt_plussign_withcolor2,1852063,,,,blue,,,null,object_14a.png,object_03b.png,,,,,,,,,,
null,,rt_thecrossant_black2,1853156,,,,black_plus_sign,,,null,,,,,,,,,,0.7692307692307693,,
null,,color_black2,1853264,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,thebreak,1853372,,,,<p></p>,,,null,,,,,,,,,,,,
10404.800000190735,,intro_0,1863779,,,,instruct,,,32,,,,,,,,,,,,
3093.2999999523163,,directmemory_phase2,1866873,,,,object_07c.png,,,50,,,1,,object_05c.png,object_09b.png,object_11a.png,object_09b.png,,0.875,,1
8288,,directmemory_phase2,1875163,,,,object_09a.png,,,50,,,1,,object_12c.png,object_05a.png,object_10c.png,object_05a.png,,0.8823529411764706,,1
6243.400000095367,,directmemory_phase2,1881410,,,,object_05c.png,,,51,,,1,,object_03b.png,object_14a.png,object_06a.png,object_06a.png,,0.8888888888888888,,1
5758.399999856949,,directmemory_phase2,1887170,,,,object_08c.png,,,51,,,1,,object_13a.png,object_14a.png,object_11b.png,object_11b.png,,0.8947368421052632,,1
4344.399999856949,,directmemory_phase2,1891518,,,,object_13c.png,,,49,,,1,,object_07b.png,object_03b.png,object_12c.png,object_07b.png,,0.9,,1
3031.699999809265,,directmemory_phase2,1894552,,,,object_14b.png,,,50,,,1,,object_01b.png,object_10c.png,object_03b.png,object_10c.png,,0.9047619047619048,,1
3312.9000000953674,,directmemory_phase2,1897867,,,,object_14a.png,,,49,,,1,,object_03b.png,object_10c.png,object_08c.png,object_03b.png,,0.9090909090909091,,1
4962.900000095367,,directmemory_phase2,1902832,,,,object_12c.png,,,51,,,1,,object_11a.png,object_09a.png,object_03a.png,object_03a.png,,0.9130434782608695,,1
2605.5999999046326,,directmemory_phase2,1905440,,,,object_03c.png,,,49,,,1,,object_02a.png,object_07b.png,object_14c.png,object_02a.png,,0.9166666666666666,,1
4430.700000047684,,directmemory_phase2,1909873,,,,object_04c.png,,,49,,,1,,object_07a.png,object_06a.png,object_08c.png,object_07a.png,,0.92,,1
4166.299999952316,,directmemory_phase2,1914041,,,,object_11c.png,,,49,,,1,,object_11a.png,object_07b.png,object_14a.png,object_11a.png,,0.9230769230769231,,1
1755.4000000953674,,directmemory_phase2,1915799,,,,object_01a.png,,,50,,,1,,object_14a.png,object_12a.png,object_02a.png,object_12a.png,,0.9259259259259259,,1
6929.799999952316,,directmemory_phase2,1922731,,,,object_14c.png,,,50,,,1,,object_07c.png,object_13a.png,object_07b.png,object_13a.png,,0.9285714285714286,,1
5099.5,,directmemory_phase2,1927832,,,,object_08b.png,,,50,,,1,,object_03c.png,object_10a.png,object_12b.png,object_10a.png,,0.9310344827586207,,1
4566.799999952316,,directmemory_phase2,1932402,,,,object_01b.png,,,50,,,0,,object_09b.png,object_12c.png,object_12b.png,object_12b.png,,0.9,,0
null,,thebreak,1932516,,,,<p></p>,,,null,,,,,,,,,,,,
11075.800000190735,,intro_0,1943593,,,,instruct,,,32,,,,,,,,,,,,
null,,learn_phase(without_color)3,1947099,,,,black_plus_sign,,,null,object_07c.png,object_09b.png,,,,,,,,,,
null,,black_cross(without_color)3,1948059,,,,blue,,,null,object_07c.png,object_09b.png,,,,,,,,,,
null,,rt_plussign_withcolor3,1948564,,,,blue,,,null,object_07c.png,object_09b.png,,,,,,,,,,
1613,,rt_thecrossant_black3,1949618,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black3,1949726,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,1953233,,,,black_plus_sign,,,null,object_10c.png,object_14b.png,,,,,,,,,,
null,,black_cross(without_color)3,1954060,,,,green,,,null,object_10c.png,object_14b.png,,,,,,,,,,
null,,rt_plussign_withcolor3,1954577,,,,green,,,null,object_10c.png,object_14b.png,,,,,,,,,,
1448.3000001907349,,rt_thecrossant_black3,1955761,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black3,1955869,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,1959378,,,,black_plus_sign,,,null,object_05c.png,object_06a.png,,,,,,,,,,
null,,black_cross(without_color)3,1959960,,,,green,,,null,object_05c.png,object_06a.png,,,,,,,,,,
null,,rt_plussign_withcolor3,1960466,,,,green,,,null,object_05c.png,object_06a.png,,,,,,,,,,
1488.1999998092651,,rt_thecrossant_black3,1961900,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black3,1962011,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,1965517,,,,black_plus_sign,,,null,object_07a.png,object_04c.png,,,,,,,,,,
null,,black_cross(without_color)3,1966475,,,,green,,,null,object_07a.png,object_04c.png,,,,,,,,,,
null,,rt_plussign_withcolor3,1966978,,,,green,,,null,object_07a.png,object_04c.png,,,,,,,,,,
1188.0999999046326,,rt_thecrossant_black3,1968035,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black3,1968143,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,1971661,,,,black_plus_sign,,,null,object_12b.png,object_01b.png,,,,,,,,,,
null,,black_cross(without_color)3,1972743,,,,blue,,,null,object_12b.png,object_01b.png,,,,,,,,,,
null,,rt_plussign_withcolor3,1973259,,,,blue,,,null,object_12b.png,object_01b.png,,,,,,,,,,
1447.9000000953674,,rt_thecrossant_black3,1974192,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black3,1974303,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,1977819,,,,black_plus_sign,,,null,object_03b.png,object_14a.png,,,,,,,,,,
null,,black_cross(without_color)3,1978260,,,,blue,,,null,object_03b.png,object_14a.png,,,,,,,,,,
null,,rt_plussign_withcolor3,1978776,,,,blue,,,null,object_03b.png,object_14a.png,,,,,,,,,,
1889.5999999046326,,rt_thecrossant_black3,1980356,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black3,1980464,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,1983976,,,,black_plus_sign,,,null,object_03c.png,object_02a.png,,,,,,,,,,
null,,black_cross(without_color)3,1984726,,,,green,,,null,object_03c.png,object_02a.png,,,,,,,,,,
null,,rt_plussign_withcolor3,1985235,,,,green,,,null,object_03c.png,object_02a.png,,,,,,,,,,
861.3999998569489,,rt_thecrossant_black3,1986517,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black3,1986627,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,1990134,,,,black_plus_sign,,,null,object_01a.png,object_12a.png,,,,,,,,,,
null,,black_cross(without_color)3,1991040,,,,green,,,null,object_01a.png,object_12a.png,,,,,,,,,,
null,,rt_plussign_withcolor3,1991543,,,,green,,,null,object_01a.png,object_12a.png,,,,,,,,,,
1099.3999998569489,,rt_thecrossant_black3,1992652,,,,black_plus_sign,,,50,,,1,,,,,,,1,,
null,,color_black3,1992759,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,1996269,,,,black_plus_sign,,,null,object_03a.png,object_12c.png,,,,,,,,,,
null,,black_cross(without_color)3,1997304,,,,blue,,,null,object_03a.png,object_12c.png,,,,,,,,,,
null,,rt_plussign_withcolor3,1997806,,,,blue,,,null,object_03a.png,object_12c.png,,,,,,,,,,
1507.2000000476837,,rt_thecrossant_black3,1998785,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black3,1998894,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,2002411,,,,black_plus_sign,,,null,object_10a.png,object_08b.png,,,,,,,,,,
null,,black_cross(without_color)3,2002843,,,,blue,,,null,object_10a.png,object_08b.png,,,,,,,,,,
null,,rt_plussign_withcolor3,2003350,,,,blue,,,null,object_10a.png,object_08b.png,,,,,,,,,,
1834.2000000476837,,rt_thecrossant_black3,2004936,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black3,2005044,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,2008551,,,,black_plus_sign,,,null,object_08c.png,object_11b.png,,,,,,,,,,
null,,black_cross(without_color)3,2009235,,,,blue,,,null,object_08c.png,object_11b.png,,,,,,,,,,
null,,rt_plussign_withcolor3,2009742,,,,blue,,,null,object_08c.png,object_11b.png,,,,,,,,,,
1165.7999999523163,,rt_thecrossant_black3,2011067,,,,black_plus_sign,,,49,,,1,,,,,,,1,,
null,,color_black3,2011177,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,2014682,,,,black_plus_sign,,,null,object_05a.png,object_09a.png,,,,,,,,,,
null,,black_cross(without_color)3,2015303,,,,blue,,,null,object_05a.png,object_09a.png,,,,,,,,,,
null,,rt_plussign_withcolor3,2015813,,,,blue,,,null,object_05a.png,object_09a.png,,,,,,,,,,
1262.2999999523163,,rt_thecrossant_black3,2017210,,,,black_plus_sign,,,50,,,0,,,,,,,0.9166666666666666,,
null,,warning_page,2022216,,,,warning,,,null,,,,,,,,,,,,
null,,color_black3,2022325,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,2025833,,,,black_plus_sign,,,null,object_07b.png,object_13c.png,,,,,,,,,,
null,,black_cross(without_color)3,2026294,,,,green,,,null,object_07b.png,object_13c.png,,,,,,,,,,
null,,rt_plussign_withcolor3,2026799,,,,green,,,null,object_07b.png,object_13c.png,,,,,,,,,,
1202.1999998092651,,rt_thecrossant_black3,2028361,,,,black_plus_sign,,,50,,,1,,,,,,,0.9230769230769231,,
null,,color_black3,2028469,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,2031978,,,,black_plus_sign,,,null,object_11c.png,object_11a.png,,,,,,,,,,
null,,black_cross(without_color)3,2032890,,,,blue,,,null,object_11c.png,object_11a.png,,,,,,,,,,
null,,rt_plussign_withcolor3,2033395,,,,blue,,,null,object_11c.png,object_11a.png,,,,,,,,,,
980.6000001430511,,rt_thecrossant_black3,2034491,,,,black_plus_sign,,,49,,,1,,,,,,,0.9285714285714286,,
null,,color_black3,2034608,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,learn_phase(without_color)3,2038111,,,,black_plus_sign,,,null,object_13a.png,object_14c.png,,,,,,,,,,
null,,black_cross(without_color)3,2039119,,,,blue,,,null,object_13a.png,object_14c.png,,,,,,,,,,
null,,rt_plussign_withcolor3,2039626,,,,blue,,,null,object_13a.png,object_14c.png,,,,,,,,,,
1783.2999999523163,,rt_thecrossant_black3,2040635,,,,black_plus_sign,,,49,,,1,,,,,,,0.9333333333333333,,
null,,color_black3,2040745,,,,black_plus_sign,,,null,,,,,,,,,,,,
null,,thebreak,2040849,,,,<p></p>,,,null,,,,,,,,,,,,
7688.100000143051,,intro_0,2048539,,,,instruct,,,32,,,,,,,,,,,,
3845.4000000953674,,directmemory_phase3,2052385,,,,object_12c.png,,,49,,,1,,object_03a.png,object_10c.png,object_01a.png,object_03a.png,,0.9032258064516129,,1
4962.699999809265,,directmemory_phase3,2057350,,,,object_14a.png,,,49,,,1,,object_03b.png,object_06a.png,object_13c.png,object_03b.png,,0.90625,,1
2314.199999809265,,directmemory_phase3,2059666,,,,object_08b.png,,,51,,,1,,object_03a.png,object_13c.png,object_10a.png,object_10a.png,,0.9090909090909091,,1
2538.2999999523163,,directmemory_phase3,2062206,,,,object_01a.png,,,51,,,1,,object_03b.png,object_13c.png,object_12a.png,object_12a.png,,0.9117647058823529,,1
3530.600000143051,,directmemory_phase3,2065739,,,,object_11c.png,,,51,,,1,,object_03a.png,object_14a.png,object_11a.png,object_11a.png,,0.9142857142857143,,1
3317.5999999046326,,directmemory_phase3,2069059,,,,object_04c.png,,,50,,,0,,object_07a.png,object_13a.png,object_07c.png,object_07a.png,,0.8888888888888888,,0
4526.200000047684,,directmemory_phase3,2073587,,,,object_03c.png,,,49,,,1,,object_02a.png,object_07b.png,object_08c.png,object_02a.png,,0.8918918918918919,,1
2444.9000000953674,,directmemory_phase3,2076034,,,,object_14c.png,,,51,,,1,,object_11a.png,object_13c.png,object_13a.png,object_13a.png,,0.8947368421052632,,1
10458.200000047684,,directmemory_phase3,2086495,,,,object_05c.png,,,50,,,0,,object_10c.png,object_08b.png,object_06a.png,object_06a.png,,0.8717948717948718,,0
2131.0999999046326,,directmemory_phase3,2088628,,,,object_14b.png,,,50,,,1,,object_01b.png,object_10c.png,object_11b.png,object_10c.png,,0.875,,1
3786,,directmemory_phase3,2092418,,,,object_09a.png,,,50,,,1,,object_14c.png,object_05a.png,object_10c.png,object_05a.png,,0.8780487804878049,,1
4080,,directmemory_phase3,2096500,,,,object_08c.png,,,51,,,1,,object_11a.png,object_07c.png,object_11b.png,object_11b.png,,0.8809523809523809,,1
1242,,directmemory_phase3,2097744,,,,object_07c.png,,,49,,,1,,object_09b.png,object_12a.png,object_12c.png,object_09b.png,,0.8837209302325582,,1
9055.200000047684,,directmemory_phase3,2106802,,,,object_13c.png,,,51,,,1,,object_11b.png,object_07c.png,object_07b.png,object_07b.png,,0.8863636363636364,,1
