triadNr,isCorrect,RT,trialtype,testtype,partid,age
3,0,2569.300000011921,test1,block,66a919ed216b817cbfd778f2,old
2,1,4277.800000011921,test1,block,66a919ed216b817cbfd778f2,old
8,0,2429.599999964237,test1,block,66a919ed216b817cbfd778f2,old
14,1,2591.600000023842,test1,block,66a919ed216b817cbfd778f2,old
10,1,2116.399999976158,test1,block,66a919ed216b817cbfd778f2,old
11,1,1704.2999999523165,test1,block,66a919ed216b817cbfd778f2,old
7,0,3457.0,test1,block,66a919ed216b817cbfd778f2,old
0,1,3415.599999964237,test1,block,66a919ed216b817cbfd778f2,old
1,0,3286.600000023842,test1,block,66a919ed216b817cbfd778f2,old
5,0,3025.100000023842,test1,block,66a919ed216b817cbfd778f2,old
9,1,2744.0,test1,block,66a919ed216b817cbfd778f2,old
12,0,3459.400000035763,test1,block,66a919ed216b817cbfd778f2,old
6,1,2844.599999964237,test1,block,66a919ed216b817cbfd778f2,old
13,1,1822.300000011921,test1,block,66a919ed216b817cbfd778f2,old
4,1,4992.800000011921,test1,block,66a919ed216b817cbfd778f2,old
13,1,1696.0,test2,block,66a919ed216b817cbfd778f2,old
8,1,2825.5,test2,block,66a919ed216b817cbfd778f2,old
6,1,3200.300000011921,test2,block,66a919ed216b817cbfd778f2,old
11,1,1835.699999988079,test2,block,66a919ed216b817cbfd778f2,old
12,0,1448.199999988079,test2,block,66a919ed216b817cbfd778f2,old
10,1,1915.0,test2,block,66a919ed216b817cbfd778f2,old
2,1,1944.600000023842,test2,block,66a919ed216b817cbfd778f2,old
7,0,2416.5,test2,block,66a919ed216b817cbfd778f2,old
0,1,1468.600000023842,test2,block,66a919ed216b817cbfd778f2,old
1,1,1881.5,test2,block,66a919ed216b817cbfd778f2,old
14,1,2455.5,test2,block,66a919ed216b817cbfd778f2,old
4,1,2657.0,test2,block,66a919ed216b817cbfd778f2,old
3,1,2710.100000023842,test2,block,66a919ed216b817cbfd778f2,old
5,1,1494.0999999642372,test2,block,66a919ed216b817cbfd778f2,old
9,1,2651.5,test2,block,66a919ed216b817cbfd778f2,old
2,1,2026.699999988079,test3,block,66a919ed216b817cbfd778f2,old
5,1,1858.5,test3,block,66a919ed216b817cbfd778f2,old
3,0,1835.699999988079,test3,block,66a919ed216b817cbfd778f2,old
0,1,1790.0,test3,block,66a919ed216b817cbfd778f2,old
11,1,1477.7999999523165,test3,block,66a919ed216b817cbfd778f2,old
10,1,1820.100000023842,test3,block,66a919ed216b817cbfd778f2,old
8,1,2816.0,test3,block,66a919ed216b817cbfd778f2,old
14,1,2413.5,test3,block,66a919ed216b817cbfd778f2,old
12,1,2045.600000023842,test3,block,66a919ed216b817cbfd778f2,old
9,0,3398.399999976158,test3,block,66a919ed216b817cbfd778f2,old
1,1,1754.7999999523165,test3,block,66a919ed216b817cbfd778f2,old
6,0,2550.100000023842,test3,block,66a919ed216b817cbfd778f2,old
7,1,2139.699999988079,test3,block,66a919ed216b817cbfd778f2,old
13,1,2099.899999976158,test3,block,66a919ed216b817cbfd778f2,old
4,1,1471.300000011921,test3,block,66a919ed216b817cbfd778f2,old
6,0,2461.600000023842,test4,block,66a919ed216b817cbfd778f2,old
9,0,1478.5,test4,block,66a919ed216b817cbfd778f2,old
13,1,1423.399999976158,test4,block,66a919ed216b817cbfd778f2,old
10,0,180.0999999642372,test4,block,66a919ed216b817cbfd778f2,old
7,1,1223.9000000357628,test4,block,66a919ed216b817cbfd778f2,old
2,1,1996.699999988079,test4,block,66a919ed216b817cbfd778f2,old
3,1,2489.0,test4,block,66a919ed216b817cbfd778f2,old
8,1,2730.2000000476837,test4,block,66a919ed216b817cbfd778f2,old
4,1,1704.7000000476835,test4,block,66a919ed216b817cbfd778f2,old
0,1,1678.199999988079,test4,block,66a919ed216b817cbfd778f2,old
1,1,3493.199999988079,test4,block,66a919ed216b817cbfd778f2,old
5,1,2168.800000011921,test4,block,66a919ed216b817cbfd778f2,old
14,1,1804.5999999642372,test4,block,66a919ed216b817cbfd778f2,old
12,0,3076.5,test4,block,66a919ed216b817cbfd778f2,old
11,1,2060.0,test4,block,66a919ed216b817cbfd778f2,old
8,1,2606.0,test5,block,66a919ed216b817cbfd778f2,old
5,0,2405.199999988079,test5,block,66a919ed216b817cbfd778f2,old
1,1,2064.800000011921,test5,block,66a919ed216b817cbfd778f2,old
12,1,1939.7999999523165,test5,block,66a919ed216b817cbfd778f2,old
0,0,2675.699999988079,test5,block,66a919ed216b817cbfd778f2,old
10,1,2960.899999976158,test5,block,66a919ed216b817cbfd778f2,old
13,1,1930.100000023842,test5,block,66a919ed216b817cbfd778f2,old
6,1,1793.100000023842,test5,block,66a919ed216b817cbfd778f2,old
2,0,3477.900000035763,test5,block,66a919ed216b817cbfd778f2,old
9,1,2730.5,test5,block,66a919ed216b817cbfd778f2,old
3,1,2073.5,test5,block,66a919ed216b817cbfd778f2,old
11,1,1538.699999988079,test5,block,66a919ed216b817cbfd778f2,old
7,1,2105.300000011921,test5,block,66a919ed216b817cbfd778f2,old
