triadNr,isCorrect,RT,trialtype,testtype,partid,age
14,1,4968.60000000149,test1,block,5dcfe5ec41fb3f0de0080f1a,old
11,0,4560.20000000298,test1,block,5dcfe5ec41fb3f0de0080f1a,old
0,1,2538.5,test1,block,5dcfe5ec41fb3f0de0080f1a,old
4,1,4731.5,test1,block,5dcfe5ec41fb3f0de0080f1a,old
8,0,6613.29999999702,test1,block,5dcfe5ec41fb3f0de0080f1a,old
7,0,6023.89999999851,test1,block,5dcfe5ec41fb3f0de0080f1a,old
9,1,3323.0,test1,block,5dcfe5ec41fb3f0de0080f1a,old
10,0,6653.79999999702,test1,block,5dcfe5ec41fb3f0de0080f1a,old
1,0,6323.69999999553,test1,block,5dcfe5ec41fb3f0de0080f1a,old
5,0,5087.39999999851,test1,block,5dcfe5ec41fb3f0de0080f1a,old
6,0,6172.79999999702,test1,block,5dcfe5ec41fb3f0de0080f1a,old
3,0,6732.0,test1,block,5dcfe5ec41fb3f0de0080f1a,old
2,0,3697.20000000298,test1,block,5dcfe5ec41fb3f0de0080f1a,old
12,0,5300.10000000149,test1,block,5dcfe5ec41fb3f0de0080f1a,old
13,0,6068.29999999702,test1,block,5dcfe5ec41fb3f0de0080f1a,old
4,0,8014.19999999553,test2,block,5dcfe5ec41fb3f0de0080f1a,old
13,1,2670.20000000298,test2,block,5dcfe5ec41fb3f0de0080f1a,old
9,1,2127.8000000044703,test2,block,5dcfe5ec41fb3f0de0080f1a,old
3,0,4942.39999999851,test2,block,5dcfe5ec41fb3f0de0080f1a,old
5,0,5446.60000000149,test2,block,5dcfe5ec41fb3f0de0080f1a,old
1,0,7180.79999999702,test2,block,5dcfe5ec41fb3f0de0080f1a,old
10,0,5026.4000000059605,test2,block,5dcfe5ec41fb3f0de0080f1a,old
11,0,3411.5,test2,block,5dcfe5ec41fb3f0de0080f1a,old
2,1,3799.89999999851,test2,block,5dcfe5ec41fb3f0de0080f1a,old
8,0,2859.3000000044703,test2,block,5dcfe5ec41fb3f0de0080f1a,old
14,0,5749.80000000447,test2,block,5dcfe5ec41fb3f0de0080f1a,old
0,1,3290.1999999955297,test2,block,5dcfe5ec41fb3f0de0080f1a,old
12,1,2434.5,test2,block,5dcfe5ec41fb3f0de0080f1a,old
7,1,5827.70000000298,test2,block,5dcfe5ec41fb3f0de0080f1a,old
6,1,8668.19999999553,test2,block,5dcfe5ec41fb3f0de0080f1a,old
0,1,5162.10000000149,test3,block,5dcfe5ec41fb3f0de0080f1a,old
4,0,3992.60000000149,test3,block,5dcfe5ec41fb3f0de0080f1a,old
3,0,6970.30000000447,test3,block,5dcfe5ec41fb3f0de0080f1a,old
1,1,6325.0,test3,block,5dcfe5ec41fb3f0de0080f1a,old
7,1,2949.8000000044703,test3,block,5dcfe5ec41fb3f0de0080f1a,old
10,1,6072.89999999851,test3,block,5dcfe5ec41fb3f0de0080f1a,old
13,0,6473.0999999940395,test3,block,5dcfe5ec41fb3f0de0080f1a,old
14,0,6140.19999999553,test3,block,5dcfe5ec41fb3f0de0080f1a,old
8,0,4264.10000000149,test3,block,5dcfe5ec41fb3f0de0080f1a,old
2,1,1530.7000000029802,test3,block,5dcfe5ec41fb3f0de0080f1a,old
5,1,7322.89999999851,test3,block,5dcfe5ec41fb3f0de0080f1a,old
9,1,2038.20000000298,test3,block,5dcfe5ec41fb3f0de0080f1a,old
6,1,3691.29999999702,test3,block,5dcfe5ec41fb3f0de0080f1a,old
11,0,6552.30000000447,test3,block,5dcfe5ec41fb3f0de0080f1a,old
12,0,4352.19999999553,test3,block,5dcfe5ec41fb3f0de0080f1a,old
8,0,5928.19999999553,test4,block,5dcfe5ec41fb3f0de0080f1a,old
9,0,6166.89999999851,test4,block,5dcfe5ec41fb3f0de0080f1a,old
5,1,5012.39999999851,test4,block,5dcfe5ec41fb3f0de0080f1a,old
7,0,4494.29999999702,test4,block,5dcfe5ec41fb3f0de0080f1a,old
10,1,7351.5,test4,block,5dcfe5ec41fb3f0de0080f1a,old
11,0,4155.0,test4,block,5dcfe5ec41fb3f0de0080f1a,old
1,1,1908.60000000149,test4,block,5dcfe5ec41fb3f0de0080f1a,old
3,1,4890.60000000149,test4,block,5dcfe5ec41fb3f0de0080f1a,old
14,1,5006.20000000298,test4,block,5dcfe5ec41fb3f0de0080f1a,old
6,0,6064.30000000447,test4,block,5dcfe5ec41fb3f0de0080f1a,old
13,1,6371.69999999553,test4,block,5dcfe5ec41fb3f0de0080f1a,old
12,1,6701.10000000149,test4,block,5dcfe5ec41fb3f0de0080f1a,old
0,1,4758.29999999702,test4,block,5dcfe5ec41fb3f0de0080f1a,old
2,1,1472.0999999940395,test4,block,5dcfe5ec41fb3f0de0080f1a,old
4,1,2158.1999999955297,test4,block,5dcfe5ec41fb3f0de0080f1a,old
13,0,4965.89999999851,test5,block,5dcfe5ec41fb3f0de0080f1a,old
14,0,6382.5,test5,block,5dcfe5ec41fb3f0de0080f1a,old
6,1,6187.10000000149,test5,block,5dcfe5ec41fb3f0de0080f1a,old
10,1,2865.5,test5,block,5dcfe5ec41fb3f0de0080f1a,old
9,1,6961.20000000298,test5,block,5dcfe5ec41fb3f0de0080f1a,old
7,0,6878.79999999702,test5,block,5dcfe5ec41fb3f0de0080f1a,old
5,0,3912.70000000298,test5,block,5dcfe5ec41fb3f0de0080f1a,old
1,0,4953.0,test5,block,5dcfe5ec41fb3f0de0080f1a,old
11,1,5263.89999999851,test5,block,5dcfe5ec41fb3f0de0080f1a,old
4,0,6422.30000000447,test5,block,5dcfe5ec41fb3f0de0080f1a,old
8,1,5542.29999999702,test5,block,5dcfe5ec41fb3f0de0080f1a,old
0,0,4901.69999999553,test5,block,5dcfe5ec41fb3f0de0080f1a,old
12,1,4086.39999999851,test5,block,5dcfe5ec41fb3f0de0080f1a,old
2,1,3868.79999999702,test5,block,5dcfe5ec41fb3f0de0080f1a,old
3,1,3974.0,test5,block,5dcfe5ec41fb3f0de0080f1a,old
2,1,6443.5,test6,block,5dcfe5ec41fb3f0de0080f1a,old
6,1,5179.20000000298,test6,block,5dcfe5ec41fb3f0de0080f1a,old
1,0,2566.60000000149,test6,block,5dcfe5ec41fb3f0de0080f1a,old
11,0,7391.60000000149,test6,block,5dcfe5ec41fb3f0de0080f1a,old
8,1,3573.20000000298,test6,block,5dcfe5ec41fb3f0de0080f1a,old
3,0,3458.70000000298,test6,block,5dcfe5ec41fb3f0de0080f1a,old
13,1,3364.3000000044703,test6,block,5dcfe5ec41fb3f0de0080f1a,old
9,1,6266.20000000298,test6,block,5dcfe5ec41fb3f0de0080f1a,old
14,1,5360.80000000447,test6,block,5dcfe5ec41fb3f0de0080f1a,old
4,1,4951.39999999851,test6,block,5dcfe5ec41fb3f0de0080f1a,old
12,1,2949.0,test6,block,5dcfe5ec41fb3f0de0080f1a,old
0,1,2197.5999999940395,test6,block,5dcfe5ec41fb3f0de0080f1a,old
7,1,2792.9000000059605,test6,block,5dcfe5ec41fb3f0de0080f1a,old
10,1,2043.5,test6,block,5dcfe5ec41fb3f0de0080f1a,old
5,0,5650.0,test6,block,5dcfe5ec41fb3f0de0080f1a,old
4,0,3587.70000000298,test7,block,5dcfe5ec41fb3f0de0080f1a,old
10,1,4932.70000000298,test7,block,5dcfe5ec41fb3f0de0080f1a,old
5,0,5620.39999999851,test7,block,5dcfe5ec41fb3f0de0080f1a,old
8,1,2968.29999999702,test7,block,5dcfe5ec41fb3f0de0080f1a,old
14,1,3398.5,test7,block,5dcfe5ec41fb3f0de0080f1a,old
1,1,2504.79999999702,test7,block,5dcfe5ec41fb3f0de0080f1a,old
0,1,2612.70000000298,test7,block,5dcfe5ec41fb3f0de0080f1a,old
13,1,2884.9000000059605,test7,block,5dcfe5ec41fb3f0de0080f1a,old
11,1,5380.9000000059605,test7,block,5dcfe5ec41fb3f0de0080f1a,old
6,1,3566.89999999851,test7,block,5dcfe5ec41fb3f0de0080f1a,old
3,0,5324.5999999940395,test7,block,5dcfe5ec41fb3f0de0080f1a,old
7,1,2405.3000000044703,test7,block,5dcfe5ec41fb3f0de0080f1a,old
12,1,5725.60000000149,test7,block,5dcfe5ec41fb3f0de0080f1a,old
2,1,2381.0,test7,block,5dcfe5ec41fb3f0de0080f1a,old
9,1,4440.79999999702,test7,block,5dcfe5ec41fb3f0de0080f1a,old
6,1,2472.89999999851,test8,block,5dcfe5ec41fb3f0de0080f1a,old
2,1,2120.0,test8,block,5dcfe5ec41fb3f0de0080f1a,old
3,1,6206.39999999851,test8,block,5dcfe5ec41fb3f0de0080f1a,old
14,1,3285.20000000298,test8,block,5dcfe5ec41fb3f0de0080f1a,old
4,0,5801.10000000149,test8,block,5dcfe5ec41fb3f0de0080f1a,old
5,1,2927.5,test8,block,5dcfe5ec41fb3f0de0080f1a,old
8,1,3617.6999999955297,test8,block,5dcfe5ec41fb3f0de0080f1a,old
0,1,1452.1999999955297,test8,block,5dcfe5ec41fb3f0de0080f1a,old
10,1,1687.0,test8,block,5dcfe5ec41fb3f0de0080f1a,old
11,1,4586.60000000149,test8,block,5dcfe5ec41fb3f0de0080f1a,old
9,1,2098.10000000149,test8,block,5dcfe5ec41fb3f0de0080f1a,old
12,1,1844.5,test8,block,5dcfe5ec41fb3f0de0080f1a,old
7,1,1744.7999999970198,test8,block,5dcfe5ec41fb3f0de0080f1a,old
13,1,3645.10000000149,test8,block,5dcfe5ec41fb3f0de0080f1a,old
1,1,3400.89999999851,test8,block,5dcfe5ec41fb3f0de0080f1a,old
4,1,7647.5,part2,block,5dcfe5ec41fb3f0de0080f1a,old
13,0,7723.0,part2,block,5dcfe5ec41fb3f0de0080f1a,old
9,0,7708.59999999404,part2,block,5dcfe5ec41fb3f0de0080f1a,old
1,0,3728.39999999851,part2,block,5dcfe5ec41fb3f0de0080f1a,old
7,1,7398.5,part2,block,5dcfe5ec41fb3f0de0080f1a,old
2,1,3944.29999999702,part2,block,5dcfe5ec41fb3f0de0080f1a,old
