triadNr,isCorrect,RT,trialtype,testtype,partid,age
3,1,4272.70000000298,test1,inter,676d746ed2391d1de669298a,old
3,1,2460.5,test1,inter,676d746ed2391d1de669298a,old
11,1,3418.5999999940395,test1,inter,676d746ed2391d1de669298a,old
7,1,3576.39999999851,test1,inter,676d746ed2391d1de669298a,old
4,1,3398.79999999702,test1,inter,676d746ed2391d1de669298a,old
13,1,1504.60000000149,test1,inter,676d746ed2391d1de669298a,old
11,0,2509.0999999940395,test1,inter,676d746ed2391d1de669298a,old
13,1,2510.5,test1,inter,676d746ed2391d1de669298a,old
2,1,2353.29999999702,test1,inter,676d746ed2391d1de669298a,old
14,1,2134.20000000298,test1,inter,676d746ed2391d1de669298a,old
0,0,2226.0999999940395,test1,inter,676d746ed2391d1de669298a,old
5,0,2157.1999999955297,test1,inter,676d746ed2391d1de669298a,old
6,0,2278.70000000298,test1,inter,676d746ed2391d1de669298a,old
12,1,2158.10000000149,test1,inter,676d746ed2391d1de669298a,old
6,1,2523.79999999702,test1,inter,676d746ed2391d1de669298a,old
12,1,1921.3000000044703,test1,inter,676d746ed2391d1de669298a,old
9,0,2724.4000000059605,test1,inter,676d746ed2391d1de669298a,old
7,0,2365.20000000298,test1,inter,676d746ed2391d1de669298a,old
0,1,2045.79999999702,test1,inter,676d746ed2391d1de669298a,old
2,1,2137.5999999940395,test1,inter,676d746ed2391d1de669298a,old
1,0,2405.8000000044703,test1,inter,676d746ed2391d1de669298a,old
8,1,1664.7000000029802,test1,inter,676d746ed2391d1de669298a,old
5,1,1633.3000000044703,test1,inter,676d746ed2391d1de669298a,old
14,1,2161.60000000149,test1,inter,676d746ed2391d1de669298a,old
9,1,2248.3000000044703,test1,inter,676d746ed2391d1de669298a,old
8,1,1562.60000000149,test1,inter,676d746ed2391d1de669298a,old
10,0,2658.79999999702,test1,inter,676d746ed2391d1de669298a,old
1,1,1554.8000000044703,test1,inter,676d746ed2391d1de669298a,old
10,1,221.80000000447035,test1,inter,676d746ed2391d1de669298a,old
4,0,1723.39999999851,test1,inter,676d746ed2391d1de669298a,old
5,1,4357.10000000149,test2,inter,676d746ed2391d1de669298a,old
8,1,1678.0,test2,inter,676d746ed2391d1de669298a,old
10,1,2474.4000000059605,test2,inter,676d746ed2391d1de669298a,old
6,0,191.60000000149012,test2,inter,676d746ed2391d1de669298a,old
7,0,2008.5,test2,inter,676d746ed2391d1de669298a,old
4,1,2692.79999999702,test2,inter,676d746ed2391d1de669298a,old
14,1,2457.79999999702,test2,inter,676d746ed2391d1de669298a,old
5,1,2374.10000000149,test2,inter,676d746ed2391d1de669298a,old
13,1,1456.10000000149,test2,inter,676d746ed2391d1de669298a,old
4,0,2828.39999999851,test2,inter,676d746ed2391d1de669298a,old
3,1,2078.0,test2,inter,676d746ed2391d1de669298a,old
10,1,1590.3000000044703,test2,inter,676d746ed2391d1de669298a,old
9,1,1740.5999999940395,test2,inter,676d746ed2391d1de669298a,old
8,1,1998.0,test2,inter,676d746ed2391d1de669298a,old
7,1,2425.20000000298,test2,inter,676d746ed2391d1de669298a,old
6,0,1921.39999999851,test2,inter,676d746ed2391d1de669298a,old
1,1,2460.89999999851,test2,inter,676d746ed2391d1de669298a,old
3,1,1549.5,test2,inter,676d746ed2391d1de669298a,old
12,0,2170.20000000298,test2,inter,676d746ed2391d1de669298a,old
11,1,1673.10000000149,test2,inter,676d746ed2391d1de669298a,old
0,1,1462.60000000149,test2,inter,676d746ed2391d1de669298a,old
1,0,1994.79999999702,test2,inter,676d746ed2391d1de669298a,old
2,1,2050.20000000298,test2,inter,676d746ed2391d1de669298a,old
12,1,2246.70000000298,test2,inter,676d746ed2391d1de669298a,old
0,0,2614.60000000149,test2,inter,676d746ed2391d1de669298a,old
2,0,2133.0,test2,inter,676d746ed2391d1de669298a,old
9,1,1971.60000000149,test2,inter,676d746ed2391d1de669298a,old
11,0,2421.0,test2,inter,676d746ed2391d1de669298a,old
13,0,1536.2000000029802,test2,inter,676d746ed2391d1de669298a,old
14,0,1960.60000000149,test2,inter,676d746ed2391d1de669298a,old
1,0,2234.5,test3,inter,676d746ed2391d1de669298a,old
0,1,1486.7000000029802,test3,inter,676d746ed2391d1de669298a,old
6,1,1626.5,test3,inter,676d746ed2391d1de669298a,old
8,1,1824.79999999702,test3,inter,676d746ed2391d1de669298a,old
11,1,1480.60000000149,test3,inter,676d746ed2391d1de669298a,old
2,1,2391.70000000298,test3,inter,676d746ed2391d1de669298a,old
10,1,2620.9000000059605,test3,inter,676d746ed2391d1de669298a,old
13,1,2093.0,test3,inter,676d746ed2391d1de669298a,old
7,0,2505.0,test3,inter,676d746ed2391d1de669298a,old
5,0,2835.89999999851,test3,inter,676d746ed2391d1de669298a,old
4,1,2760.1999999955297,test3,inter,676d746ed2391d1de669298a,old
12,1,1597.5,test3,inter,676d746ed2391d1de669298a,old
13,1,1958.20000000298,test3,inter,676d746ed2391d1de669298a,old
11,1,3083.29999999702,test3,inter,676d746ed2391d1de669298a,old
9,1,1725.2000000029802,test3,inter,676d746ed2391d1de669298a,old
12,1,2505.89999999851,test3,inter,676d746ed2391d1de669298a,old
10,1,1219.2000000029802,test3,inter,676d746ed2391d1de669298a,old
3,1,1537.2000000029802,test3,inter,676d746ed2391d1de669298a,old
6,0,2656.5,test3,inter,676d746ed2391d1de669298a,old
5,0,2539.5,test3,inter,676d746ed2391d1de669298a,old
7,1,1723.2000000029802,test3,inter,676d746ed2391d1de669298a,old
8,1,1589.89999999851,test3,inter,676d746ed2391d1de669298a,old
14,1,1796.10000000149,test3,inter,676d746ed2391d1de669298a,old
4,1,1598.39999999851,test3,inter,676d746ed2391d1de669298a,old
2,0,2040.79999999702,test3,inter,676d746ed2391d1de669298a,old
14,1,2036.39999999851,test3,inter,676d746ed2391d1de669298a,old
0,0,2330.0999999940395,test3,inter,676d746ed2391d1de669298a,old
1,0,2046.3000000044703,test3,inter,676d746ed2391d1de669298a,old
3,1,1585.5,test3,inter,676d746ed2391d1de669298a,old
9,1,1756.10000000149,test3,inter,676d746ed2391d1de669298a,old
7,1,3502.9000000059605,test4,inter,676d746ed2391d1de669298a,old
9,1,2302.8000000044703,test4,inter,676d746ed2391d1de669298a,old
1,1,2446.60000000149,test4,inter,676d746ed2391d1de669298a,old
14,1,2113.5,test4,inter,676d746ed2391d1de669298a,old
2,1,2099.10000000149,test4,inter,676d746ed2391d1de669298a,old
4,1,2170.60000000149,test4,inter,676d746ed2391d1de669298a,old
6,1,1878.0999999940395,test4,inter,676d746ed2391d1de669298a,old
5,1,2324.39999999851,test4,inter,676d746ed2391d1de669298a,old
13,1,1665.2000000029802,test4,inter,676d746ed2391d1de669298a,old
8,1,2579.0,test4,inter,676d746ed2391d1de669298a,old
1,1,2704.10000000149,test4,inter,676d746ed2391d1de669298a,old
9,1,1999.0,test4,inter,676d746ed2391d1de669298a,old
10,1,2217.8000000044703,test4,inter,676d746ed2391d1de669298a,old
3,1,2715.3000000044703,test4,inter,676d746ed2391d1de669298a,old
3,1,1627.2999999970198,test4,inter,676d746ed2391d1de669298a,old
11,1,1549.1999999955297,test4,inter,676d746ed2391d1de669298a,old
14,1,1595.1999999955297,test4,inter,676d746ed2391d1de669298a,old
7,1,1655.1999999955297,test4,inter,676d746ed2391d1de669298a,old
0,1,1574.10000000149,test4,inter,676d746ed2391d1de669298a,old
11,1,1970.3000000044703,test4,inter,676d746ed2391d1de669298a,old
0,1,2655.60000000149,test4,inter,676d746ed2391d1de669298a,old
8,1,1359.5,test4,inter,676d746ed2391d1de669298a,old
13,1,1586.2999999970198,test4,inter,676d746ed2391d1de669298a,old
12,1,1716.0,test4,inter,676d746ed2391d1de669298a,old
12,1,2428.79999999702,test4,inter,676d746ed2391d1de669298a,old
10,1,1391.10000000149,test4,inter,676d746ed2391d1de669298a,old
2,0,2118.0,test4,inter,676d746ed2391d1de669298a,old
4,1,2399.60000000149,test4,inter,676d746ed2391d1de669298a,old
5,1,1865.5,test4,inter,676d746ed2391d1de669298a,old
6,0,2755.1999999955297,test4,inter,676d746ed2391d1de669298a,old
5,1,2913.29999999702,part2,inter,676d746ed2391d1de669298a,old
0,1,2657.3000000044703,part2,inter,676d746ed2391d1de669298a,old
6,0,3512.5,part2,inter,676d746ed2391d1de669298a,old
8,1,2823.20000000298,part2,inter,676d746ed2391d1de669298a,old
9,1,2501.60000000149,part2,inter,676d746ed2391d1de669298a,old
4,1,2721.0,part2,inter,676d746ed2391d1de669298a,old
11,1,2691.29999999702,part2,inter,676d746ed2391d1de669298a,old
3,0,2722.20000000298,part2,inter,676d746ed2391d1de669298a,old
12,0,2270.89999999851,part2,inter,676d746ed2391d1de669298a,old
7,0,1838.79999999702,part2,inter,676d746ed2391d1de669298a,old
13,1,1891.20000000298,part2,inter,676d746ed2391d1de669298a,old
1,1,2804.60000000149,part2,inter,676d746ed2391d1de669298a,old
10,1,2164.6999999955297,part2,inter,676d746ed2391d1de669298a,old
2,0,2283.3000000044703,part2,inter,676d746ed2391d1de669298a,old
14,1,2750.79999999702,part2,inter,676d746ed2391d1de669298a,old
