triadNr,isCorrect,RT,trialtype,testtype,partid,age
12,0,5686.200000017881,test1,inter,67d0a4ccb5587fff790273a7,old
13,1,5959.199999988079,test1,inter,67d0a4ccb5587fff790273a7,old
5,1,3076.899999976158,test1,inter,67d0a4ccb5587fff790273a7,old
4,1,2810.600000023842,test1,inter,67d0a4ccb5587fff790273a7,old
6,0,6499.5,test1,inter,67d0a4ccb5587fff790273a7,old
9,1,3019.7999999821186,test1,inter,67d0a4ccb5587fff790273a7,old
14,1,5552.5999999940395,test1,inter,67d0a4ccb5587fff790273a7,old
7,0,6893.399999976158,test1,inter,67d0a4ccb5587fff790273a7,old
8,1,3528.699999988079,test1,inter,67d0a4ccb5587fff790273a7,old
9,1,5299.800000011921,test1,inter,67d0a4ccb5587fff790273a7,old
5,1,5082.299999982119,test1,inter,67d0a4ccb5587fff790273a7,old
1,1,6283.299999982119,test1,inter,67d0a4ccb5587fff790273a7,old
7,1,2635.9000000059605,test1,inter,67d0a4ccb5587fff790273a7,old
12,1,2290.600000023842,test1,inter,67d0a4ccb5587fff790273a7,old
13,1,6584.800000011921,test1,inter,67d0a4ccb5587fff790273a7,old
6,1,6397.700000017881,test1,inter,67d0a4ccb5587fff790273a7,old
10,1,3257.2000000178814,test1,inter,67d0a4ccb5587fff790273a7,old
8,0,8692.699999988079,test1,inter,67d0a4ccb5587fff790273a7,old
14,1,2700.699999988079,test1,inter,67d0a4ccb5587fff790273a7,old
3,1,3572.0999999940395,test1,inter,67d0a4ccb5587fff790273a7,old
0,0,8302.299999982119,test1,inter,67d0a4ccb5587fff790273a7,old
0,1,3642.099999994039,test1,inter,67d0a4ccb5587fff790273a7,old
3,0,9505.09999999404,test1,inter,67d0a4ccb5587fff790273a7,old
4,1,3207.5999999940395,test1,inter,67d0a4ccb5587fff790273a7,old
10,1,9193.80000001192,test1,inter,67d0a4ccb5587fff790273a7,old
2,1,4106.0999999940395,test1,inter,67d0a4ccb5587fff790273a7,old
2,1,5504.9000000059605,test1,inter,67d0a4ccb5587fff790273a7,old
11,1,9926.29999998212,test1,inter,67d0a4ccb5587fff790273a7,old
11,1,5844.699999988079,test1,inter,67d0a4ccb5587fff790273a7,old
1,1,2699.7000000178814,test1,inter,67d0a4ccb5587fff790273a7,old
14,1,3191.5,test2,inter,67d0a4ccb5587fff790273a7,old
3,1,5870.699999988079,test2,inter,67d0a4ccb5587fff790273a7,old
11,0,8160.800000011921,test2,inter,67d0a4ccb5587fff790273a7,old
10,1,2339.7999999821186,test2,inter,67d0a4ccb5587fff790273a7,old
4,1,2919.600000023842,test2,inter,67d0a4ccb5587fff790273a7,old
12,1,5673.199999988079,test2,inter,67d0a4ccb5587fff790273a7,old
2,1,6948.700000017881,test2,inter,67d0a4ccb5587fff790273a7,old
0,0,10238.20000001788,test2,inter,67d0a4ccb5587fff790273a7,old
4,1,3563.0999999940395,test2,inter,67d0a4ccb5587fff790273a7,old
13,1,10059.899999976158,test2,inter,67d0a4ccb5587fff790273a7,old
1,1,2437.199999988079,test2,inter,67d0a4ccb5587fff790273a7,old
10,1,12640.90000000596,test2,inter,67d0a4ccb5587fff790273a7,old
11,1,4253.5999999940395,test2,inter,67d0a4ccb5587fff790273a7,old
12,1,6902.0999999940395,test2,inter,67d0a4ccb5587fff790273a7,old
1,1,7725.0,test2,inter,67d0a4ccb5587fff790273a7,old
6,1,2427.7999999821186,test2,inter,67d0a4ccb5587fff790273a7,old
7,1,3539.0,test2,inter,67d0a4ccb5587fff790273a7,old
0,1,2510.300000011921,test2,inter,67d0a4ccb5587fff790273a7,old
9,1,5188.0,test2,inter,67d0a4ccb5587fff790273a7,old
9,1,2814.699999988079,test2,inter,67d0a4ccb5587fff790273a7,old
3,1,4611.199999988079,test2,inter,67d0a4ccb5587fff790273a7,old
5,1,4757.600000023842,test2,inter,67d0a4ccb5587fff790273a7,old
14,1,6204.200000017881,test2,inter,67d0a4ccb5587fff790273a7,old
8,1,7044.9000000059605,test2,inter,67d0a4ccb5587fff790273a7,old
6,1,1860.0999999940395,test2,inter,67d0a4ccb5587fff790273a7,old
5,0,4044.900000005961,test2,inter,67d0a4ccb5587fff790273a7,old
8,1,6498.5999999940395,test2,inter,67d0a4ccb5587fff790273a7,old
7,1,8578.5,test2,inter,67d0a4ccb5587fff790273a7,old
13,1,4585.800000011921,test2,inter,67d0a4ccb5587fff790273a7,old
2,1,6047.5,test2,inter,67d0a4ccb5587fff790273a7,old
6,1,7021.200000017881,test3,inter,67d0a4ccb5587fff790273a7,old
10,0,4934.699999988079,test3,inter,67d0a4ccb5587fff790273a7,old
