triadNr,isCorrect,RT,trialtype,testtype,partid,age
5,1,5695.600000023842,test1,block,6316cc3a5fbb98d30e5e15c3,old
9,1,5326.100000023842,test1,block,6316cc3a5fbb98d30e5e15c3,old
11,0,5639.300000011921,test1,block,6316cc3a5fbb98d30e5e15c3,old
3,1,3838.400000035763,test1,block,6316cc3a5fbb98d30e5e15c3,old
13,1,2654.800000011921,test1,block,6316cc3a5fbb98d30e5e15c3,old
12,1,3815.200000047684,test1,block,6316cc3a5fbb98d30e5e15c3,old
0,0,5334.5,test1,block,6316cc3a5fbb98d30e5e15c3,old
4,0,5775.0,test1,block,6316cc3a5fbb98d30e5e15c3,old
7,0,4334.800000011921,test1,block,6316cc3a5fbb98d30e5e15c3,old
8,1,4070.699999988079,test1,block,6316cc3a5fbb98d30e5e15c3,old
1,0,3078.900000035763,test1,block,6316cc3a5fbb98d30e5e15c3,old
10,1,5662.600000023842,test1,block,6316cc3a5fbb98d30e5e15c3,old
14,1,3110.800000011921,test1,block,6316cc3a5fbb98d30e5e15c3,old
6,1,2463.0,test1,block,6316cc3a5fbb98d30e5e15c3,old
2,1,3030.900000035763,test1,block,6316cc3a5fbb98d30e5e15c3,old
11,1,5423.200000047684,test2,block,6316cc3a5fbb98d30e5e15c3,old
3,1,3943.0,test2,block,6316cc3a5fbb98d30e5e15c3,old
10,1,2334.5,test2,block,6316cc3a5fbb98d30e5e15c3,old
14,1,4150.800000011921,test2,block,6316cc3a5fbb98d30e5e15c3,old
1,1,3278.900000035763,test2,block,6316cc3a5fbb98d30e5e15c3,old
8,1,4358.899999976158,test2,block,6316cc3a5fbb98d30e5e15c3,old
9,0,4406.600000023842,test2,block,6316cc3a5fbb98d30e5e15c3,old
12,0,3046.7000000476837,test2,block,6316cc3a5fbb98d30e5e15c3,old
4,1,1886.9000000357628,test2,block,6316cc3a5fbb98d30e5e15c3,old
13,1,2486.800000011921,test2,block,6316cc3a5fbb98d30e5e15c3,old
6,1,1814.399999976158,test2,block,6316cc3a5fbb98d30e5e15c3,old
0,1,2575.0,test2,block,6316cc3a5fbb98d30e5e15c3,old
5,1,3142.599999964237,test2,block,6316cc3a5fbb98d30e5e15c3,old
2,1,2510.800000011921,test2,block,6316cc3a5fbb98d30e5e15c3,old
7,0,5998.799999952316,test2,block,6316cc3a5fbb98d30e5e15c3,old
8,1,3695.399999976158,test3,block,6316cc3a5fbb98d30e5e15c3,old
13,1,3150.599999964237,test3,block,6316cc3a5fbb98d30e5e15c3,old
12,1,3126.899999976158,test3,block,6316cc3a5fbb98d30e5e15c3,old
2,1,2526.7999999523163,test3,block,6316cc3a5fbb98d30e5e15c3,old
