triadNr,isCorrect,RT,trialtype,testtype,partid,age
6,1,5842.0999999940395,test1,inter,67d8591e059fa98302073a33,old
7,1,3877.7000000178814,test1,inter,67d8591e059fa98302073a33,old
7,1,4781.5,test1,inter,67d8591e059fa98302073a33,old
10,1,9911.09999999404,test1,inter,67d8591e059fa98302073a33,old
1,1,2347.7000000178814,test1,inter,67d8591e059fa98302073a33,old
10,0,4343.200000017881,test1,inter,67d8591e059fa98302073a33,old
9,1,2556.399999976158,test1,inter,67d8591e059fa98302073a33,old
11,1,5075.0999999940395,test1,inter,67d8591e059fa98302073a33,old
3,0,2386.9000000059605,test1,inter,67d8591e059fa98302073a33,old
9,0,7042.0999999940395,test1,inter,67d8591e059fa98302073a33,old
13,0,,test1,inter,67d8591e059fa98302073a33,old
2,0,4608.700000017881,test1,inter,67d8591e059fa98302073a33,old
8,0,6630.5999999940395,test1,inter,67d8591e059fa98302073a33,old
2,1,5338.9000000059605,test1,inter,67d8591e059fa98302073a33,old
1,1,3978.7999999821186,test1,inter,67d8591e059fa98302073a33,old
0,0,2993.5999999940395,test1,inter,67d8591e059fa98302073a33,old
11,0,4442.0999999940395,test1,inter,67d8591e059fa98302073a33,old
13,1,4110.4000000059605,test1,inter,67d8591e059fa98302073a33,old
0,0,3598.0,test1,inter,67d8591e059fa98302073a33,old
4,0,3895.099999994039,test1,inter,67d8591e059fa98302073a33,old
12,0,5625.0999999940395,test1,inter,67d8591e059fa98302073a33,old
12,1,4025.399999976158,test1,inter,67d8591e059fa98302073a33,old
6,1,2958.0,test1,inter,67d8591e059fa98302073a33,old
3,1,6601.300000011921,test1,inter,67d8591e059fa98302073a33,old
14,1,7210.699999988079,test1,inter,67d8591e059fa98302073a33,old
14,0,8272.5,test1,inter,67d8591e059fa98302073a33,old
4,0,13085.80000001192,test1,inter,67d8591e059fa98302073a33,old
5,0,6681.4000000059605,test1,inter,67d8591e059fa98302073a33,old
5,1,2002.699999988079,test1,inter,67d8591e059fa98302073a33,old
8,1,2239.5999999940395,test1,inter,67d8591e059fa98302073a33,old
2,1,3180.4000000059605,test2,inter,67d8591e059fa98302073a33,old
6,1,3221.9000000059605,test2,inter,67d8591e059fa98302073a33,old
12,1,3710.5,test2,inter,67d8591e059fa98302073a33,old
3,0,5042.9000000059605,test2,inter,67d8591e059fa98302073a33,old
0,1,3158.2000000178814,test2,inter,67d8591e059fa98302073a33,old
6,1,3816.300000011921,test2,inter,67d8591e059fa98302073a33,old
13,1,2079.4000000059605,test2,inter,67d8591e059fa98302073a33,old
11,1,3067.699999988079,test2,inter,67d8591e059fa98302073a33,old
4,0,7188.4000000059605,test2,inter,67d8591e059fa98302073a33,old
10,1,6067.5999999940395,test2,inter,67d8591e059fa98302073a33,old
9,1,1625.4000000059605,test2,inter,67d8591e059fa98302073a33,old
5,1,3362.699999988079,test2,inter,67d8591e059fa98302073a33,old
8,1,4872.399999976158,test2,inter,67d8591e059fa98302073a33,old
7,0,2813.199999988079,test2,inter,67d8591e059fa98302073a33,old
11,0,7143.5999999940395,test2,inter,67d8591e059fa98302073a33,old
2,1,1485.5999999940395,test2,inter,67d8591e059fa98302073a33,old
5,1,1436.300000011921,test2,inter,67d8591e059fa98302073a33,old
1,1,1678.7999999821186,test2,inter,67d8591e059fa98302073a33,old
7,0,3264.0,test2,inter,67d8591e059fa98302073a33,old
14,1,6252.899999976158,test2,inter,67d8591e059fa98302073a33,old
14,0,10800.20000001788,test2,inter,67d8591e059fa98302073a33,old
1,1,5045.699999988079,test2,inter,67d8591e059fa98302073a33,old
0,1,2693.699999988079,test2,inter,67d8591e059fa98302073a33,old
3,1,2038.5999999940395,test2,inter,67d8591e059fa98302073a33,old
13,0,4222.0999999940395,test2,inter,67d8591e059fa98302073a33,old
10,0,11872.09999999404,test2,inter,67d8591e059fa98302073a33,old
8,1,1823.9000000059605,test2,inter,67d8591e059fa98302073a33,old
12,0,6397.0999999940395,test2,inter,67d8591e059fa98302073a33,old
4,1,5595.299999982119,test2,inter,67d8591e059fa98302073a33,old
9,1,2212.7999999821186,test2,inter,67d8591e059fa98302073a33,old
1,1,2868.4000000059605,test3,inter,67d8591e059fa98302073a33,old
1,1,1693.199999988079,test3,inter,67d8591e059fa98302073a33,old
6,1,4631.9000000059605,test3,inter,67d8591e059fa98302073a33,old
3,0,2494.2999999821186,test3,inter,67d8591e059fa98302073a33,old
14,1,5482.5,test3,inter,67d8591e059fa98302073a33,old
7,0,3633.900000005961,test3,inter,67d8591e059fa98302073a33,old
12,1,3850.400000005961,test3,inter,67d8591e059fa98302073a33,old
10,1,2182.5999999940395,test3,inter,67d8591e059fa98302073a33,old
4,1,1743.5999999940395,test3,inter,67d8591e059fa98302073a33,old
12,1,4552.0,test3,inter,67d8591e059fa98302073a33,old
4,1,6641.600000023842,test3,inter,67d8591e059fa98302073a33,old
2,0,6700.300000011921,test3,inter,67d8591e059fa98302073a33,old
5,1,1396.7000000178814,test3,inter,67d8591e059fa98302073a33,old
13,1,2270.199999988079,test3,inter,67d8591e059fa98302073a33,old
11,1,3253.9000000059605,test3,inter,67d8591e059fa98302073a33,old
13,1,2067.9000000059605,test3,inter,67d8591e059fa98302073a33,old
9,1,2203.5999999940395,test3,inter,67d8591e059fa98302073a33,old
2,1,1329.5999999940395,test3,inter,67d8591e059fa98302073a33,old
