triadNr,isCorrect,RT,trialtype,testtype,partid,age
3,1,6280.799999982119,test1,inter,67d05a005a322e6dd63fab31,old
0,0,3697.199999988079,test1,inter,67d05a005a322e6dd63fab31,old
5,0,3248.0,test1,inter,67d05a005a322e6dd63fab31,old
2,1,3647.599999994039,test1,inter,67d05a005a322e6dd63fab31,old
7,0,5775.200000017881,test1,inter,67d05a005a322e6dd63fab31,old
2,1,3070.7000000178814,test1,inter,67d05a005a322e6dd63fab31,old
8,0,4919.299999982119,test1,inter,67d05a005a322e6dd63fab31,old
4,1,3413.199999988079,test1,inter,67d05a005a322e6dd63fab31,old
1,0,2717.9000000059605,test1,inter,67d05a005a322e6dd63fab31,old
9,0,4919.799999982119,test1,inter,67d05a005a322e6dd63fab31,old
8,1,5181.5,test1,inter,67d05a005a322e6dd63fab31,old
14,1,8690.199999988079,test1,inter,67d05a005a322e6dd63fab31,old
4,1,4294.300000011921,test1,inter,67d05a005a322e6dd63fab31,old
12,1,3441.2999999821186,test1,inter,67d05a005a322e6dd63fab31,old
3,1,5362.0,test1,inter,67d05a005a322e6dd63fab31,old
11,1,4600.800000011921,test1,inter,67d05a005a322e6dd63fab31,old
5,0,4234.0,test1,inter,67d05a005a322e6dd63fab31,old
0,0,3355.9000000059605,test1,inter,67d05a005a322e6dd63fab31,old
12,0,3000.800000011921,test1,inter,67d05a005a322e6dd63fab31,old
7,0,3316.7000000178814,test1,inter,67d05a005a322e6dd63fab31,old
10,0,4662.0,test1,inter,67d05a005a322e6dd63fab31,old
11,0,2947.5999999940395,test1,inter,67d05a005a322e6dd63fab31,old
10,0,3973.800000011921,test1,inter,67d05a005a322e6dd63fab31,old
1,0,2948.699999988079,test1,inter,67d05a005a322e6dd63fab31,old
9,1,6756.9000000059605,test1,inter,67d05a005a322e6dd63fab31,old
13,1,1331.5999999940395,test1,inter,67d05a005a322e6dd63fab31,old
14,1,3528.600000023842,test1,inter,67d05a005a322e6dd63fab31,old
13,0,2638.5,test1,inter,67d05a005a322e6dd63fab31,old
6,1,2101.7000000178814,test1,inter,67d05a005a322e6dd63fab31,old
6,0,2248.0,test1,inter,67d05a005a322e6dd63fab31,old
2,1,3257.199999988079,test2,inter,67d05a005a322e6dd63fab31,old
6,1,2862.0,test2,inter,67d05a005a322e6dd63fab31,old
5,0,2937.5,test2,inter,67d05a005a322e6dd63fab31,old
0,0,3544.7000000178814,test2,inter,67d05a005a322e6dd63fab31,old
8,1,3962.900000005961,test2,inter,67d05a005a322e6dd63fab31,old
13,0,1884.5999999940395,test2,inter,67d05a005a322e6dd63fab31,old
12,1,2831.100000023842,test2,inter,67d05a005a322e6dd63fab31,old
7,0,4633.5999999940395,test2,inter,67d05a005a322e6dd63fab31,old
11,0,4132.5999999940395,test2,inter,67d05a005a322e6dd63fab31,old
10,1,3463.0999999940395,test2,inter,67d05a005a322e6dd63fab31,old
1,1,2333.5,test2,inter,67d05a005a322e6dd63fab31,old
9,0,3411.5,test2,inter,67d05a005a322e6dd63fab31,old
4,1,2581.5999999940395,test2,inter,67d05a005a322e6dd63fab31,old
12,0,5064.300000011921,test2,inter,67d05a005a322e6dd63fab31,old
13,0,4748.0,test2,inter,67d05a005a322e6dd63fab31,old
3,1,4784.0,test2,inter,67d05a005a322e6dd63fab31,old
9,0,2961.2999999821186,test2,inter,67d05a005a322e6dd63fab31,old
3,0,3897.599999994039,test2,inter,67d05a005a322e6dd63fab31,old
2,0,6619.799999982119,test2,inter,67d05a005a322e6dd63fab31,old
11,1,2426.4000000059605,test2,inter,67d05a005a322e6dd63fab31,old
10,0,3810.2000000178814,test2,inter,67d05a005a322e6dd63fab31,old
