triadNr,isCorrect,RT,trialtype,testtype,partid,age
5,1,2606.600000023842,test2,inter,67f0f41f47eb50d095c38f61,old
5,1,12074.0,test2,inter,67f0f41f47eb50d095c38f61,old
7,1,11067.59999999404,test2,inter,67f0f41f47eb50d095c38f61,old
9,1,8106.09999999404,test2,inter,67f0f41f47eb50d095c38f61,old
1,1,4932.799999982119,test2,inter,67f0f41f47eb50d095c38f61,old
10,0,10715.29999998212,test2,inter,67f0f41f47eb50d095c38f61,old
6,1,9646.59999999404,test2,inter,67f0f41f47eb50d095c38f61,old
8,0,6246.4000000059605,test2,inter,67f0f41f47eb50d095c38f61,old
13,1,11718.0,test2,inter,67f0f41f47eb50d095c38f61,old
14,1,4561.5,test2,inter,67f0f41f47eb50d095c38f61,old
4,1,2801.0999999940395,test2,inter,67f0f41f47eb50d095c38f61,old
4,1,4354.800000011921,test2,inter,67f0f41f47eb50d095c38f61,old
2,1,12280.70000001788,test2,inter,67f0f41f47eb50d095c38f61,old
12,0,12094.0,test2,inter,67f0f41f47eb50d095c38f61,old
9,1,4932.799999982119,test2,inter,67f0f41f47eb50d095c38f61,old
0,1,12203.5,test2,inter,67f0f41f47eb50d095c38f61,old
7,1,9635.40000000596,test2,inter,67f0f41f47eb50d095c38f61,old
3,0,12515.69999998808,test2,inter,67f0f41f47eb50d095c38f61,old
0,1,2385.7000000178814,test2,inter,67f0f41f47eb50d095c38f61,old
13,1,6022.800000011921,test2,inter,67f0f41f47eb50d095c38f61,old
13,1,2683.2000000178814,test3,inter,67f0f41f47eb50d095c38f61,old
11,1,9797.19999998808,test3,inter,67f0f41f47eb50d095c38f61,old
11,1,6269.600000023842,test3,inter,67f0f41f47eb50d095c38f61,old
12,1,2890.5999999940395,test3,inter,67f0f41f47eb50d095c38f61,old
10,1,3400.699999988079,test3,inter,67f0f41f47eb50d095c38f61,old
1,1,2415.199999988079,test3,inter,67f0f41f47eb50d095c38f61,old
9,1,5660.4000000059605,test3,inter,67f0f41f47eb50d095c38f61,old
0,1,3921.7999999821186,test3,inter,67f0f41f47eb50d095c38f61,old
10,1,3145.4000000059605,test3,inter,67f0f41f47eb50d095c38f61,old
12,0,13133.40000000596,test3,inter,67f0f41f47eb50d095c38f61,old
4,0,10014.90000000596,test3,inter,67f0f41f47eb50d095c38f61,old
5,1,7448.299999982119,test3,inter,67f0f41f47eb50d095c38f61,old
3,1,5536.300000011921,test3,inter,67f0f41f47eb50d095c38f61,old
2,1,1900.0,test3,inter,67f0f41f47eb50d095c38f61,old
14,1,5622.0,test3,inter,67f0f41f47eb50d095c38f61,old
1,1,4656.4000000059605,test3,inter,67f0f41f47eb50d095c38f61,old
13,1,12280.09999999404,test3,inter,67f0f41f47eb50d095c38f61,old
0,1,3727.199999988079,test3,inter,67f0f41f47eb50d095c38f61,old
8,1,10046.29999998212,test3,inter,67f0f41f47eb50d095c38f61,old
8,1,3361.5999999940395,test3,inter,67f0f41f47eb50d095c38f61,old
7,1,10168.20000001788,test3,inter,67f0f41f47eb50d095c38f61,old
6,1,4089.900000005961,test3,inter,67f0f41f47eb50d095c38f61,old
14,0,6728.200000017881,test3,inter,67f0f41f47eb50d095c38f61,old
5,1,8213.59999999404,test3,inter,67f0f41f47eb50d095c38f61,old
3,1,1703.9000000059605,test3,inter,67f0f41f47eb50d095c38f61,old
7,1,5455.5,test3,inter,67f0f41f47eb50d095c38f61,old
4,1,2462.699999988079,test3,inter,67f0f41f47eb50d095c38f61,old
6,1,8838.0,test3,inter,67f0f41f47eb50d095c38f61,old
2,0,8629.700000017881,test3,inter,67f0f41f47eb50d095c38f61,old
9,1,6667.100000023842,test3,inter,67f0f41f47eb50d095c38f61,old
6,0,5656.199999988079,test4,inter,67f0f41f47eb50d095c38f61,old
7,1,3591.699999988079,test4,inter,67f0f41f47eb50d095c38f61,old
10,1,3437.300000011921,test4,inter,67f0f41f47eb50d095c38f61,old
14,1,1682.899999976158,test4,inter,67f0f41f47eb50d095c38f61,old
7,1,3739.100000023842,test4,inter,67f0f41f47eb50d095c38f61,old
3,1,1465.699999988079,test4,inter,67f0f41f47eb50d095c38f61,old
2,0,3906.7999999821186,test4,inter,67f0f41f47eb50d095c38f61,old
13,0,1566.100000023842,test4,inter,67f0f41f47eb50d095c38f61,old
12,1,7560.40000000596,test4,inter,67f0f41f47eb50d095c38f61,old
14,1,2562.699999988079,test4,inter,67f0f41f47eb50d095c38f61,old
1,1,2019.300000011921,test4,inter,67f0f41f47eb50d095c38f61,old
6,0,8306.40000000596,test4,inter,67f0f41f47eb50d095c38f61,old
0,1,4444.0,test4,inter,67f0f41f47eb50d095c38f61,old
9,1,4828.699999988079,test4,inter,67f0f41f47eb50d095c38f61,old
12,0,13095.29999998212,test4,inter,67f0f41f47eb50d095c38f61,old
13,1,3869.7000000178814,test4,inter,67f0f41f47eb50d095c38f61,old
2,1,4921.9000000059605,test4,inter,67f0f41f47eb50d095c38f61,old
1,1,4358.0999999940395,test4,inter,67f0f41f47eb50d095c38f61,old
3,1,1504.699999988079,test4,inter,67f0f41f47eb50d095c38f61,old
0,1,6223.799999982119,test4,inter,67f0f41f47eb50d095c38f61,old
11,0,9091.80000001192,test4,inter,67f0f41f47eb50d095c38f61,old
8,1,6471.200000017881,test4,inter,67f0f41f47eb50d095c38f61,old
8,1,8207.5,test4,inter,67f0f41f47eb50d095c38f61,old
11,1,2195.9000000059605,test4,inter,67f0f41f47eb50d095c38f61,old
4,1,5585.5999999940395,test4,inter,67f0f41f47eb50d095c38f61,old
5,1,4195.800000011921,test4,inter,67f0f41f47eb50d095c38f61,old
10,1,1435.5,test4,inter,67f0f41f47eb50d095c38f61,old
5,1,1187.300000011921,test4,inter,67f0f41f47eb50d095c38f61,old
9,1,2664.300000011921,test4,inter,67f0f41f47eb50d095c38f61,old
4,1,2368.5,test4,inter,67f0f41f47eb50d095c38f61,old
11,1,6685.5999999940395,part2,inter,67f0f41f47eb50d095c38f61,old
2,1,7807.40000000596,part2,inter,67f0f41f47eb50d095c38f61,old
0,0,5040.0,part2,inter,67f0f41f47eb50d095c38f61,old
14,0,5370.799999982119,part2,inter,67f0f41f47eb50d095c38f61,old
3,0,6494.9000000059605,part2,inter,67f0f41f47eb50d095c38f61,old
10,1,2837.5999999940395,part2,inter,67f0f41f47eb50d095c38f61,old
7,0,5231.5999999940395,part2,inter,67f0f41f47eb50d095c38f61,old
12,0,2465.0,part2,inter,67f0f41f47eb50d095c38f61,old
1,0,11096.70000001788,part2,inter,67f0f41f47eb50d095c38f61,old
5,0,8825.799999982119,part2,inter,67f0f41f47eb50d095c38f61,old
8,1,8490.799999982119,part2,inter,67f0f41f47eb50d095c38f61,old
6,0,2322.5,part2,inter,67f0f41f47eb50d095c38f61,old
4,1,11636.19999998808,part2,inter,67f0f41f47eb50d095c38f61,old
9,1,9557.40000000596,part2,inter,67f0f41f47eb50d095c38f61,old
13,0,10418.30000001192,part2,inter,67f0f41f47eb50d095c38f61,old
