triadNr,isCorrect,RT,trialtype,testtype,partid,age
6,1,6564.0,test1,inter,67bf6326e670ee883ebed99c,old
9,0,10036.29999999702,test1,inter,67bf6326e670ee883ebed99c,old
11,0,13097.60000000894,test1,inter,67bf6326e670ee883ebed99c,old
2,1,3250.699999988079,test1,inter,67bf6326e670ee883ebed99c,old
10,0,3413.70000000298,test1,inter,67bf6326e670ee883ebed99c,old
3,1,3757.599999994039,test1,inter,67bf6326e670ee883ebed99c,old
7,1,13992.5,test1,inter,67bf6326e670ee883ebed99c,old
14,0,4890.4000000059605,test1,inter,67bf6326e670ee883ebed99c,old
8,0,5090.70000000298,test1,inter,67bf6326e670ee883ebed99c,old
14,1,6256.70000000298,test1,inter,67bf6326e670ee883ebed99c,old
4,1,9124.69999998808,test1,inter,67bf6326e670ee883ebed99c,old
1,1,3338.29999999702,test1,inter,67bf6326e670ee883ebed99c,old
5,0,8000.399999991059,test1,inter,67bf6326e670ee883ebed99c,old
9,1,9932.0,test1,inter,67bf6326e670ee883ebed99c,old
8,1,3735.8999999910593,test1,inter,67bf6326e670ee883ebed99c,old
11,1,8576.40000000596,test1,inter,67bf6326e670ee883ebed99c,old
13,0,,test1,inter,67bf6326e670ee883ebed99c,old
6,1,3719.6000000089407,test1,inter,67bf6326e670ee883ebed99c,old
7,0,4227.5,test1,inter,67bf6326e670ee883ebed99c,old
13,0,5922.79999999702,test1,inter,67bf6326e670ee883ebed99c,old
3,1,2888.29999999702,test1,inter,67bf6326e670ee883ebed99c,old
12,1,3272.8999999910593,test1,inter,67bf6326e670ee883ebed99c,old
10,1,6700.600000008941,test1,inter,67bf6326e670ee883ebed99c,old
2,1,6201.5999999940395,test1,inter,67bf6326e670ee883ebed99c,old
12,1,4819.29999999702,test1,inter,67bf6326e670ee883ebed99c,old
0,0,2929.29999999702,test1,inter,67bf6326e670ee883ebed99c,old
5,0,5025.5,test1,inter,67bf6326e670ee883ebed99c,old
1,1,3432.6000000089407,test1,inter,67bf6326e670ee883ebed99c,old
0,1,5085.5,test1,inter,67bf6326e670ee883ebed99c,old
4,1,2785.4000000059605,test1,inter,67bf6326e670ee883ebed99c,old
7,1,8667.5,test2,inter,67bf6326e670ee883ebed99c,old
7,1,3879.300000011921,test2,inter,67bf6326e670ee883ebed99c,old
1,1,11126.30000001192,test2,inter,67bf6326e670ee883ebed99c,old
1,1,7096.0999999940395,test2,inter,67bf6326e670ee883ebed99c,old
5,1,5929.5,test2,inter,67bf6326e670ee883ebed99c,old
11,1,6164.9000000059605,test2,inter,67bf6326e670ee883ebed99c,old
4,1,13314.0,test2,inter,67bf6326e670ee883ebed99c,old
9,1,4233.0999999940395,test2,inter,67bf6326e670ee883ebed99c,old
14,1,13966.19999998808,test2,inter,67bf6326e670ee883ebed99c,old
2,1,8581.799999982119,test2,inter,67bf6326e670ee883ebed99c,old
3,1,4509.0,test2,inter,67bf6326e670ee883ebed99c,old
6,1,3174.5999999940395,test2,inter,67bf6326e670ee883ebed99c,old
9,1,12140.90000000596,test2,inter,67bf6326e670ee883ebed99c,old
10,1,7700.399999976158,test2,inter,67bf6326e670ee883ebed99c,old
2,1,2738.0999999940395,test2,inter,67bf6326e670ee883ebed99c,old
8,1,8242.700000017881,test2,inter,67bf6326e670ee883ebed99c,old
0,1,5769.9000000059605,test2,inter,67bf6326e670ee883ebed99c,old
12,1,3211.4000000059605,test2,inter,67bf6326e670ee883ebed99c,old
4,1,3249.0999999940395,test2,inter,67bf6326e670ee883ebed99c,old
0,1,13806.30000001192,test2,inter,67bf6326e670ee883ebed99c,old
3,1,10276.19999998808,test2,inter,67bf6326e670ee883ebed99c,old
11,1,8281.59999999404,test2,inter,67bf6326e670ee883ebed99c,old
5,1,8159.5,test2,inter,67bf6326e670ee883ebed99c,old
10,1,3332.2999999821186,test2,inter,67bf6326e670ee883ebed99c,old
12,1,1854.4000000059605,test2,inter,67bf6326e670ee883ebed99c,old
13,0,,test2,inter,67bf6326e670ee883ebed99c,old
8,1,2715.199999988079,test2,inter,67bf6326e670ee883ebed99c,old
14,1,3003.100000023842,test2,inter,67bf6326e670ee883ebed99c,old
13,1,7548.0,test2,inter,67bf6326e670ee883ebed99c,old
6,1,4406.199999988079,test2,inter,67bf6326e670ee883ebed99c,old
1,1,7269.59999999404,test3,inter,67bf6326e670ee883ebed99c,old
8,1,2342.2999999821186,test3,inter,67bf6326e670ee883ebed99c,old
11,1,5974.699999988079,test3,inter,67bf6326e670ee883ebed99c,old
13,1,3444.9000000059605,test3,inter,67bf6326e670ee883ebed99c,old
0,1,3906.599999994039,test3,inter,67bf6326e670ee883ebed99c,old
6,1,6612.5999999940395,test3,inter,67bf6326e670ee883ebed99c,old
9,1,4956.799999982119,test3,inter,67bf6326e670ee883ebed99c,old
3,1,3088.2000000178814,test3,inter,67bf6326e670ee883ebed99c,old
4,1,3234.5999999940395,test3,inter,67bf6326e670ee883ebed99c,old
7,1,4700.299999982119,test3,inter,67bf6326e670ee883ebed99c,old
11,1,10230.20000001788,test3,inter,67bf6326e670ee883ebed99c,old
10,1,5101.300000011921,test3,inter,67bf6326e670ee883ebed99c,old
12,1,4589.4000000059605,test3,inter,67bf6326e670ee883ebed99c,old
12,1,1343.5,test3,inter,67bf6326e670ee883ebed99c,old
5,1,4579.0999999940395,test3,inter,67bf6326e670ee883ebed99c,old
1,1,6213.5999999940395,test3,inter,67bf6326e670ee883ebed99c,old
2,1,1976.699999988079,test3,inter,67bf6326e670ee883ebed99c,old
13,0,13668.899999976158,test3,inter,67bf6326e670ee883ebed99c,old
8,1,5712.899999976158,test3,inter,67bf6326e670ee883ebed99c,old
5,1,2892.5,test3,inter,67bf6326e670ee883ebed99c,old
10,1,5350.5999999940395,test3,inter,67bf6326e670ee883ebed99c,old
7,1,3802.0,test3,inter,67bf6326e670ee883ebed99c,old
3,1,8374.5,test3,inter,67bf6326e670ee883ebed99c,old
4,1,3210.699999988079,test3,inter,67bf6326e670ee883ebed99c,old
0,1,6478.899999976158,test3,inter,67bf6326e670ee883ebed99c,old
9,1,8543.199999988079,test3,inter,67bf6326e670ee883ebed99c,old
14,1,5538.0,test3,inter,67bf6326e670ee883ebed99c,old
6,1,1773.5999999940395,test3,inter,67bf6326e670ee883ebed99c,old
2,1,3939.400000005961,test3,inter,67bf6326e670ee883ebed99c,old
14,1,3262.699999988079,test3,inter,67bf6326e670ee883ebed99c,old
9,1,5920.4000000059605,test4,inter,67bf6326e670ee883ebed99c,old
14,1,4976.300000011921,test4,inter,67bf6326e670ee883ebed99c,old
2,1,1471.0,test4,inter,67bf6326e670ee883ebed99c,old
6,1,1411.800000011921,test4,inter,67bf6326e670ee883ebed99c,old
7,1,5825.0,test4,inter,67bf6326e670ee883ebed99c,old
6,1,3266.600000023842,test4,inter,67bf6326e670ee883ebed99c,old
8,1,1581.4000000059605,test4,inter,67bf6326e670ee883ebed99c,old
9,1,3297.5,test4,inter,67bf6326e670ee883ebed99c,old
13,1,5325.0999999940395,test4,inter,67bf6326e670ee883ebed99c,old
