triadNr,isCorrect,RT,trialtype,testtype,partid,age
5,1,4396.0999999996275,test3,inter,660c545be4abf55a6634293e,old
9,1,2112.199999999255,test3,inter,660c545be4abf55a6634293e,old
10,1,1808.199999999255,test3,inter,660c545be4abf55a6634293e,old
12,1,1503.9000000003723,test3,inter,660c545be4abf55a6634293e,old
1,0,3411.0,test3,inter,660c545be4abf55a6634293e,old
3,1,2606.699999999255,test3,inter,660c545be4abf55a6634293e,old
11,1,6340.0,test3,inter,660c545be4abf55a6634293e,old
0,1,6710.0999999996275,test3,inter,660c545be4abf55a6634293e,old
2,1,4216.799999998882,test4,inter,660c545be4abf55a6634293e,old
7,1,2807.300000000745,test4,inter,660c545be4abf55a6634293e,old
9,1,8725.099999999627,test4,inter,660c545be4abf55a6634293e,old
13,1,2164.199999999255,test4,inter,660c545be4abf55a6634293e,old
14,1,5454.5999999996275,test4,inter,660c545be4abf55a6634293e,old
0,0,10664.200000001118,test4,inter,660c545be4abf55a6634293e,old
4,0,4443.199999999255,test4,inter,660c545be4abf55a6634293e,old
6,1,6879.300000000745,test4,inter,660c545be4abf55a6634293e,old
5,1,3241.0,test4,inter,660c545be4abf55a6634293e,old
11,1,2630.0,test4,inter,660c545be4abf55a6634293e,old
2,1,4139.4000000003725,test4,inter,660c545be4abf55a6634293e,old
10,1,2001.2999999988824,test4,inter,660c545be4abf55a6634293e,old
7,1,2243.4000000003725,test4,inter,660c545be4abf55a6634293e,old
1,1,3379.800000000745,test4,inter,660c545be4abf55a6634293e,old
12,1,1392.9000000003723,test4,inter,660c545be4abf55a6634293e,old
3,1,3213.39999999851,test4,inter,660c545be4abf55a6634293e,old
4,1,1273.4000000003723,test4,inter,660c545be4abf55a6634293e,old
5,1,4006.699999999255,test4,inter,660c545be4abf55a6634293e,old
13,1,2374.9000000003725,test4,inter,660c545be4abf55a6634293e,old
12,1,3089.699999999255,test4,inter,660c545be4abf55a6634293e,old
8,1,6152.9000000003725,test4,inter,660c545be4abf55a6634293e,old
10,1,6906.0,test4,inter,660c545be4abf55a6634293e,old
3,1,2485.0,test4,inter,660c545be4abf55a6634293e,old
