rt,responses,trial_type,time_elapsed,identifier_a,identifier_b,identifier_c,tasktype,browser_type,local_time,UTC_time,stimulus,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,practice_cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,prac_weighted_accuracy,cumulative_accuracy,failed_practice
1184,,prac_directmemory_phase,97214,,,,,,,,practice/object_01a.png,,,51,,,0,,practice/object_01b.png,practice/object_02b.png,practice/object_02a.png,practice/object_01b.png,0,0,
1376.199999988079,,prac_directmemory_phase,98594,,,,,,,,practice/object_02a.png,,,50,,,0,,practice/object_02b.png,practice/object_01b.png,practice/object_03a.png,practice/object_02b.png,0,0,
955.3000000119209,,prac_directmemory_phase,99552,,,,,,,,practice/object_03a.png,,,49,,,0,,practice/object_01b.png,practice/object_01a.png,practice/object_03b.png,practice/object_03b.png,0,0,
729.7000000476837,,prac_directmemory_phase,100284,,,,,,,,practice/object_04a.png,,,50,,,0,,practice/object_01b.png,practice/object_03a.png,practice/object_04b.png,practice/object_04b.png,0,0,
1285.4000000357628,,practice_feedback_force_restart,101572,,,,,,,,practice_feedback,0,,,,,,,,,,,,,1
529.5999999642372,,last_instruct,102103,,,,,,,,instruct,,,32,,,,,,,,,,,
null,,prac_learn_phase(without_color),105606,,,,,,,,black_plus_sign,,,null,object_02b.png,object_14a.png,,,,,,,,,
null,,prac_black_cross(without_color),106665,,,,,,,,green,,,null,object_02b.png,object_14a.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,107167,,,,,,,,green,,,null,object_02b.png,object_14a.png,,,,,,,,,
null,,prac_rt_thecrossant_black,108117,,,,,,,,black_plus_sign,,,null,,,,0.6666666666666666,,,,,,,
null,,prac_color_black,108220,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_learn_phase(without_color),111724,,,,,,,,black_plus_sign,,,null,object_10b.png,object_09b.png,,,,,,,,,
null,,black_cross(without_color)1,112784,,,,,,,,green,,,null,object_02b.png,object_14a.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,113287,,,,,,,,green,,,null,object_10b.png,object_09b.png,,,,,,,,,
1197.199999988079,,prac_rt_thecrossant_black,114225,,,,,,,,black_plus_sign,,,49,,,0,0.5,,,,,,,
null,,warning_page,119229,,,,,,,,warning,,,null,,,,,,,,,,,
null,,prac_color_black,119332,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_learn_phase(without_color),122836,,,,,,,,black_plus_sign,,,null,object_06a.png,object_03b.png,,,,,,,,,
null,,black_cross(without_color)1,123896,,,,,,,,green,,,null,object_02b.png,object_14a.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,124399,,,,,,,,green,,,null,object_06a.png,object_03b.png,,,,,,,,,
1281.699999988079,,prac_rt_thecrossant_black,125887,,,,,,,,black_plus_sign,,,50,,,1,0.6,,,,,,,
null,,prac_color_black,125991,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_learn_phase(without_color),129495,,,,,,,,black_plus_sign,,,null,object_05a.png,object_10c.png,,,,,,,,,
null,,black_cross(without_color)1,130555,,,,,,,,green,,,null,object_02b.png,object_14a.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,131059,,,,,,,,green,,,null,object_05a.png,object_10c.png,,,,,,,,,
822.5,,prac_rt_thecrossant_black,132605,,,,,,,,black_plus_sign,,,50,,,1,0.6666666666666666,,,,,,,
null,,prac_color_black,132708,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
1326.800000011921,,instruct_dir_01,134038,,,,,,,,instruct,0,Next,,,,,,,,,,,,
700.3999999761581,,instruct_dir_2,134739,,,,,,,,instruct,1,Next,,,,,,,,,,,,
984.9000000357628,,instruct_dir_3,135726,,,,,,,,instruct,1,Next,,,,,,,,,,,,
668,,instruct_dir_4,136396,,,,,,,,instruct,1,Start,,,,,,,,,,,,
null,,thebreak,136499,,,,,,,,<p></p>,,,null,,,,,,,,,,,
636.3000000119209,,intro_0,137137,,,,,,,,instruct,,,32,,,,,,,,,,,
1399.1000000238419,,prac_directmemory_phase,138538,,,,,,,,practice/object_01a.png,,,50,,,0,,practice/object_01b.png,practice/object_02b.png,practice/object_02a.png,practice/object_01b.png,0,0,
1161.5,,prac_directmemory_phase,139703,,,,,,,,practice/object_02a.png,,,50,,,0,,practice/object_02b.png,practice/object_01b.png,practice/object_03a.png,practice/object_02b.png,0,0,
655.5,,prac_directmemory_phase,140361,,,,,,,,practice/object_03a.png,,,50,,,0,,practice/object_01b.png,practice/object_01a.png,practice/object_03b.png,practice/object_03b.png,0,0,
385.60000002384186,,prac_directmemory_phase,140750,,,,,,,,practice/object_04a.png,,,50,,,0,,practice/object_01b.png,practice/object_03a.png,practice/object_04b.png,practice/object_04b.png,0,0,
1696.3999999761581,,practice_feedback_force_restart,142449,,,,,,,,practice_feedback,0,,,,,,,,,,,,,2
938.1999999880791,,last_instruct,143388,,,,,,,,instruct,,,32,,,,,,,,,,,
null,,prac_learn_phase(without_color),146892,,,,,,,,black_plus_sign,,,null,object_02b.png,object_14a.png,,,,,,,,,
null,,prac_black_cross(without_color),147385,,,,,,,,green,,,null,object_02b.png,object_14a.png,,,,,,,,,
383,,prac_rt_plussign_withcolor,147888,,,,,,,,green,,,50,object_02b.png,object_14a.png,,,,,,,,,
null,,prac_rt_thecrossant_black,149404,,,,,,,,black_plus_sign,,,null,,,1,0.7142857142857143,,,,,,,
null,,prac_color_black,149508,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_learn_phase(without_color),153013,,,,,,,,black_plus_sign,,,null,object_10b.png,object_09b.png,,,,,,,,,
null,,black_cross(without_color)1,154072,,,,,,,,green,,,null,object_02b.png,object_14a.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,154575,,,,,,,,green,,,null,object_10b.png,object_09b.png,,,,,,,,,
591.2000000476837,,prac_rt_thecrossant_black,155604,,,,,,,,black_plus_sign,,,50,,,1,0.75,,,,,,,
null,,prac_color_black,155707,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_learn_phase(without_color),159212,,,,,,,,black_plus_sign,,,null,object_06a.png,object_03b.png,,,,,,,,,
null,,black_cross(without_color)1,160272,,,,,,,,green,,,null,object_02b.png,object_14a.png,,,,,,,,,
431,,prac_rt_plussign_withcolor,160775,,,,,,,,green,,,50,object_06a.png,object_03b.png,,,,,,,,,
null,,prac_rt_thecrossant_black,162335,,,,,,,,black_plus_sign,,,null,,,1,0.7777777777777778,,,,,,,
null,,prac_color_black,162438,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
null,,prac_learn_phase(without_color),165943,,,,,,,,black_plus_sign,,,null,object_05a.png,object_10c.png,,,,,,,,,
null,,black_cross(without_color)1,167003,,,,,,,,green,,,null,object_02b.png,object_14a.png,,,,,,,,,
null,,prac_rt_plussign_withcolor,167506,,,,,,,,green,,,null,object_05a.png,object_10c.png,,,,,,,,,
545.3999999761581,,prac_rt_thecrossant_black,168792,,,,,,,,black_plus_sign,,,50,,,1,0.8,,,,,,,
null,,prac_color_black,168896,,,,,,,,black_plus_sign,,,null,,,,,,,,,,,
2213.699999988079,,instruct_dir_01,171112,,,,,,,,instruct,0,Next,,,,,,,,,,,,
864.5,,instruct_dir_2,171978,,,,,,,,instruct,1,Next,,,,,,,,,,,,
1008.8000000119209,,instruct_dir_3,172989,,,,,,,,instruct,1,Next,,,,,,,,,,,,
659.8000000119209,,instruct_dir_4,173651,,,,,,,,instruct,1,Start,,,,,,,,,,,,
null,,thebreak,173754,,,,,,,,<p></p>,,,null,,,,,,,,,,,
496.69999998807907,,intro_0,174252,,,,,,,,instruct,,,32,,,,,,,,,,,
1235,,prac_directmemory_phase,175488,,,,,,,,practice/object_01a.png,,,49,,,1,,practice/object_01b.png,practice/object_02b.png,practice/object_02a.png,practice/object_01b.png,1,1,
1855.199999988079,,prac_directmemory_phase,177346,,,,,,,,practice/object_02a.png,,,49,,,1,,practice/object_02b.png,practice/object_01b.png,practice/object_03a.png,practice/object_02b.png,1,1,
2161.600000023842,,prac_directmemory_phase,179510,,,,,,,,practice/object_03a.png,,,51,,,1,,practice/object_01b.png,practice/object_01a.png,practice/object_03b.png,practice/object_03b.png,1,1,
2894.199999988079,,prac_directmemory_phase,182408,,,,,,,,practice/object_04a.png,,,51,,,1,,practice/object_01b.png,practice/object_03a.png,practice/object_04b.png,practice/object_04b.png,1,1,
2043.3999999761581,,practice_feedback,184453,,,,,,,,practice_feedback,1,,,,,,,,,,,,,
825.6999999880791,,proceed_actualTask,185281,,,,,,,,proceed_actualTask,0,End Early,,,,,,,,,,,,
