triadNr,isCorrect,RT,trialtype,testtype,partid,age
12,1,10466.0,test1,block,67e73459f6f2f5a2addca351,old
3,1,7861.200000000186,test1,block,67e73459f6f2f5a2addca351,old
6,1,5347.799999999814,test1,block,67e73459f6f2f5a2addca351,old
10,0,,test1,block,67e73459f6f2f5a2addca351,old
1,1,13477.299999999814,test1,block,67e73459f6f2f5a2addca351,old
4,1,6124.0,test1,block,67e73459f6f2f5a2addca351,old
0,1,4295.899999999441,test1,block,67e73459f6f2f5a2addca351,old
11,1,6025.5,test1,block,67e73459f6f2f5a2addca351,old
9,0,5678.200000000186,test1,block,67e73459f6f2f5a2addca351,old
7,1,9561.799999999814,test1,block,67e73459f6f2f5a2addca351,old
2,1,12188.0,test1,block,67e73459f6f2f5a2addca351,old
14,1,3297.199999999255,test1,block,67e73459f6f2f5a2addca351,old
5,1,5958.300000000745,test1,block,67e73459f6f2f5a2addca351,old
13,1,4061.5,test1,block,67e73459f6f2f5a2addca351,old
8,0,5050.800000000745,test1,block,67e73459f6f2f5a2addca351,old
14,0,7105.100000000559,test2,block,67e73459f6f2f5a2addca351,old
12,1,5556.0999999996275,test2,block,67e73459f6f2f5a2addca351,old
1,1,11545.099999999627,test2,block,67e73459f6f2f5a2addca351,old
11,1,2740.9000000003725,test2,block,67e73459f6f2f5a2addca351,old
10,1,2421.5999999996275,test2,block,67e73459f6f2f5a2addca351,old
5,1,3342.699999999255,test2,block,67e73459f6f2f5a2addca351,old
8,1,4392.5999999996275,test2,block,67e73459f6f2f5a2addca351,old
6,0,9934.0,test2,block,67e73459f6f2f5a2addca351,old
7,1,6467.0,test2,block,67e73459f6f2f5a2addca351,old
0,1,3438.0,test2,block,67e73459f6f2f5a2addca351,old
13,1,3665.2000000001863,test2,block,67e73459f6f2f5a2addca351,old
9,1,7663.5,test2,block,67e73459f6f2f5a2addca351,old
3,1,3423.2999999998137,test2,block,67e73459f6f2f5a2addca351,old
2,1,6676.5,test2,block,67e73459f6f2f5a2addca351,old
4,1,7478.399999999441,test2,block,67e73459f6f2f5a2addca351,old
12,1,2423.0,test3,block,67e73459f6f2f5a2addca351,old
5,1,6086.0999999996275,test3,block,67e73459f6f2f5a2addca351,old
10,0,9954.60000000056,test3,block,67e73459f6f2f5a2addca351,old
13,1,11621.0,test3,block,67e73459f6f2f5a2addca351,old
9,0,10971.300000000743,test3,block,67e73459f6f2f5a2addca351,old
3,1,5047.9000000003725,test3,block,67e73459f6f2f5a2addca351,old
4,1,3319.0999999996275,test3,block,67e73459f6f2f5a2addca351,old
14,1,9241.599999999627,test3,block,67e73459f6f2f5a2addca351,old
0,1,2142.5999999996275,test3,block,67e73459f6f2f5a2addca351,old
1,0,2122.2999999998137,test3,block,67e73459f6f2f5a2addca351,old
6,1,1145.5,test3,block,67e73459f6f2f5a2addca351,old
7,0,2953.2000000001863,test3,block,67e73459f6f2f5a2addca351,old
11,1,2582.2000000001863,test3,block,67e73459f6f2f5a2addca351,old
8,0,1261.1000000005588,test3,block,67e73459f6f2f5a2addca351,old
2,1,5725.5,test3,block,67e73459f6f2f5a2addca351,old
14,1,3539.7999999998137,test4,block,67e73459f6f2f5a2addca351,old
1,1,3024.0999999996275,test4,block,67e73459f6f2f5a2addca351,old
9,0,1546.0,test4,block,67e73459f6f2f5a2addca351,old
7,1,1282.3999999994412,test4,block,67e73459f6f2f5a2addca351,old
11,1,2620.4000000003725,test4,block,67e73459f6f2f5a2addca351,old
8,1,1639.4000000003723,test4,block,67e73459f6f2f5a2addca351,old
3,0,1209.4000000003723,test4,block,67e73459f6f2f5a2addca351,old
